date,session_key,driver_number,meeting_key,interval,gap_to_leader
2026-08-22T10:29:17.321000+00:00,11348,5,1292,1.701,35.549
2026-08-22T10:29:17.579000+00:00,11348,30,1292,1.525,38.418
2026-08-22T10:29:17.735000+00:00,11348,31,1292,4.79,47.892
2026-08-22T10:29:17.772000+00:00,11348,1,1292,1.726,3.139
2026-08-22T10:29:17.788000+00:00,11348,87,1292,0.699,48.581
2026-08-22T10:29:18.235000+00:00,11348,44,1292,1.602,
2026-08-22T10:29:18.288000+00:00,11348,55,1292,32.04,+1 LAP
2026-08-22T10:29:18.401000+00:00,11348,87,1292,0.669,48.561
2026-08-22T10:29:18.579000+00:00,11348,12,1292,0.829,3.968
2026-08-22T10:29:18.653000+00:00,11348,10,1292,23.021,33.938
2026-08-22T10:29:18.663000+00:00,11348,41,1292,1.337,36.886
2026-08-22T10:29:19.100000+00:00,11348,16,1292,1.471,1.471
2026-08-22T10:29:19.378000+00:00,11348,23,1292,8.152,56.703
2026-08-22T10:29:19.907000+00:00,11348,18,1292,0.521,57.224
2026-08-22T10:29:20+00:00,11348,31,1292,4.822,47.967
2026-08-22T10:29:20.164000+00:00,11348,30,1292,1.539,38.425
2026-08-22T10:29:20.378000+00:00,11348,5,1292,1.742,35.68
2026-08-22T10:29:20.435000+00:00,11348,14,1292,0.531,57.755
2026-08-22T10:29:20.500000+00:00,11348,87,1292,0.53,48.497
2026-08-22T10:29:20.500000+00:00,11348,81,1292,4.716,8.709
2026-08-22T10:29:20.786000+00:00,11348,1,1292,1.703,3.174
2026-08-22T10:29:21.226000+00:00,11348,3,1292,0.723,9.432
2026-08-22T10:29:21.364000+00:00,11348,43,1292,3.779,42.197
2026-08-22T10:29:21.706000+00:00,11348,12,1292,0.893,4.067
2026-08-22T10:29:21.782000+00:00,11348,41,1292,1.332,37.012
2026-08-22T10:29:21.874000+00:00,11348,55,1292,31.987,+1 LAP
2026-08-22T10:29:21.900000+00:00,11348,77,1292,9.934,67.327
2026-08-22T10:29:22.040000+00:00,11348,31,1292,4.844,48.034
2026-08-22T10:29:22.456000+00:00,11348,22,1292,1.052,43.249
2026-08-22T10:29:22.621000+00:00,11348,87,1292,0.583,48.617
2026-08-22T10:29:22.695000+00:00,11348,23,1292,8.144,56.745
2026-08-22T10:29:22.880000+00:00,11348,44,1292,1.64,11.072
2026-08-22T10:29:22.912000+00:00,11348,10,1292,23.115,34.171
2026-08-22T10:29:23.200000+00:00,11348,30,1292,1.51,38.522
2026-08-22T10:29:23.247000+00:00,11348,18,1292,0.558,57.303
2026-08-22T10:29:23.341000+00:00,11348,81,1292,4.784,8.752
2026-08-22T10:29:23.716000+00:00,11348,14,1292,0.484,57.787
2026-08-22T10:29:23.982000+00:00,11348,43,1292,3.797,42.222
2026-08-22T10:29:24.028000+00:00,11348,3,1292,0.686,9.438
2026-08-22T10:29:24.341000+00:00,11348,16,1292,1.476,1.476
2026-08-22T10:29:24.653000+00:00,11348,5,1292,1.765,35.936
2026-08-22T10:29:24.935000+00:00,11348,23,1292,8.153,56.755
2026-08-22T10:29:24.982000+00:00,11348,22,1292,1.019,43.241
2026-08-22T10:29:25.497000+00:00,11348,18,1292,0.557,57.312
2026-08-22T10:29:25.794000+00:00,11348,44,1292,1.727,11.165
2026-08-22T10:29:25.966000+00:00,11348,41,1292,1.262,37.198
2026-08-22T10:29:25.982000+00:00,11348,77,1292,9.87,67.384
2026-08-22T10:29:26+00:00,11348,23,1292,8.179,56.76
2026-08-22T10:29:26+00:00,11348,14,1292,0.464,57.776
2026-08-22T10:29:26.060000+00:00,11348,1,1292,1.713,3.189
2026-08-22T10:29:26.060000+00:00,11348,55,1292,32.041,+1 LAP
2026-08-22T10:29:26.450000+00:00,11348,10,1292,23.093,34.188
2026-08-22T10:29:26.497000+00:00,11348,18,1292,0.537,57.297
2026-08-22T10:29:26.528000+00:00,11348,81,1292,4.82,8.887
2026-08-22T10:29:26.607000+00:00,11348,23,1292,8.205,56.766
2026-08-22T10:29:26.903000+00:00,11348,12,1292,0.847,4.036
2026-08-22T10:29:27.028000+00:00,11348,14,1292,0.455,57.752
2026-08-22T10:29:27.060000+00:00,11348,43,1292,3.771,42.293
2026-08-22T10:29:27.075000+00:00,11348,16,1292,1.334,1.334
2026-08-22T10:29:27.153000+00:00,11348,18,1292,0.518,57.284
2026-08-22T10:29:27.200000+00:00,11348,3,1292,0.631,9.518
2026-08-22T10:29:27.325000+00:00,11348,31,1292,4.887,48.136
2026-08-22T10:29:27.544000+00:00,11348,14,1292,0.448,57.732
2026-08-22T10:29:27.700000+00:00,11348,30,1292,1.764,38.962
2026-08-22T10:29:27.841000+00:00,11348,87,1292,0.539,48.675
2026-08-22T10:29:28.107000+00:00,11348,22,1292,1.114,43.407
2026-08-22T10:29:28.232000+00:00,11348,5,1292,1.807,35.995
2026-08-22T10:29:28.794000+00:00,11348,44,1292,1.662,11.18
2026-08-22T10:29:28.810000+00:00,11348,23,1292,8.323,56.82
2026-08-22T10:29:28.935000+00:00,11348,1,1292,1.899,3.233
2026-08-22T10:29:29.263000+00:00,11348,18,1292,0.43,57.25
2026-08-22T10:29:29.466000+00:00,11348,41,1292,1.2,37.195
2026-08-22T10:29:29.560000+00:00,11348,55,1292,31.988,+1 LAP
2026-08-22T10:29:29.591000+00:00,11348,10,1292,23.107,34.207
2026-08-22T10:29:29.669000+00:00,11348,12,1292,0.73,3.963
2026-08-22T10:29:29.721000+00:00,11348,14,1292,0.423,57.673
2026-08-22T10:29:29.919000+00:00,11348,31,1292,4.915,48.156
2026-08-22T10:29:30.325000+00:00,11348,77,1292,9.899,67.654
2026-08-22T10:29:30.497000+00:00,11348,87,1292,0.588,48.744
2026-08-22T10:29:30.763000+00:00,11348,10,1292,23.13,34.212
2026-08-22T10:29:30.825000+00:00,11348,23,1292,8.22,56.837
2026-08-22T10:29:31.263000+00:00,11348,30,1292,1.811,39.006
2026-08-22T10:29:31.294000+00:00,11348,18,1292,0.429,57.266
2026-08-22T10:29:31.325000+00:00,11348,43,1292,3.591,42.553
2026-08-22T10:29:31.404000+00:00,11348,5,1292,1.83,36.037
2026-08-22T10:29:31.653000+00:00,11348,81,1292,4.754,8.79
2026-08-22T10:29:31.747000+00:00,11348,14,1292,0.451,57.717
2026-08-22T10:29:32.153000+00:00,11348,16,1292,1.316,1.316
2026-08-22T10:29:32.388000+00:00,11348,22,1292,1.121,43.674
2026-08-22T10:29:32.466000+00:00,11348,3,1292,0.797,9.587
2026-08-22T10:29:32.591000+00:00,11348,41,1292,1.186,37.223
2026-08-22T10:29:32.607000+00:00,11348,5,1292,1.837,36.049
2026-08-22T10:29:32.935000+00:00,11348,31,1292,4.829,48.236
2026-08-22T10:29:33.576000+00:00,11348,87,1292,0.661,48.897
2026-08-22T10:29:33.654000+00:00,11348,77,1292,9.94,67.727
2026-08-22T10:29:33.794000+00:00,11348,41,1292,1.181,37.23
2026-08-22T10:29:34.091000+00:00,11348,44,1292,1.642,11.229
2026-08-22T10:29:34.232000+00:00,11348,1,1292,2.007,3.323
2026-08-22T10:29:34.325000+00:00,11348,10,1292,23.325,34.299
2026-08-22T10:29:34.357000+00:00,11348,55,1292,32.164,+1 LAP
2026-08-22T10:29:34.419000+00:00,11348,30,1292,1.804,39.027
2026-08-22T10:29:34.451000+00:00,11348,81,1292,4.779,8.742
2026-08-22T10:29:34.810000+00:00,11348,12,1292,0.631,3.954
2026-08-22T10:29:34.857000+00:00,11348,43,1292,3.586,42.592
2026-08-22T10:29:35.294000+00:00,11348,3,1292,0.83,9.572
2026-08-22T10:29:35.591000+00:00,11348,30,1292,1.792,39.022
2026-08-22T10:29:35.935000+00:00,11348,22,1292,1.11,43.702
2026-08-22T10:29:36.029000+00:00,11348,77,1292,9.987,67.763
2026-08-22T10:29:36.045000+00:00,11348,5,1292,1.705,36.004
2026-08-22T10:29:36.154000+00:00,11348,16,1292,1.314,1.314
2026-08-22T10:29:36.186000+00:00,11348,23,1292,8.334,57.009
2026-08-22T10:29:36.638000+00:00,11348,18,1292,0.467,57.476
2026-08-22T10:29:36.841000+00:00,11348,44,1292,1.591,11.163
2026-08-22T10:29:36.966000+00:00,11348,77,1292,10.03,67.782
2026-08-22T10:29:37.060000+00:00,11348,14,1292,0.416,57.892
2026-08-22T10:29:37.372000+00:00,11348,31,1292,4.953,48.627
2026-08-22T10:29:37.372000+00:00,11348,41,1292,1.35,37.354
2026-08-22T10:29:37.388000+00:00,11348,55,1292,32.213,+1 LAP
2026-08-22T10:29:37.607000+00:00,11348,77,1292,10.061,67.793
2026-08-22T10:29:37.857000+00:00,11348,87,1292,0.511,49.138
2026-08-22T10:29:37.982000+00:00,11348,43,1292,3.574,42.601
2026-08-22T10:29:38.122000+00:00,11348,1,1292,1.982,3.296
2026-08-22T10:29:38.263000+00:00,11348,10,1292,23.331,34.251
2026-08-22T10:29:38.747000+00:00,11348,12,1292,0.629,3.925
2026-08-22T10:29:38.841000+00:00,11348,23,1292,8.31,57.054
2026-08-22T10:29:38.982000+00:00,11348,30,1292,1.611,38.965
2026-08-22T10:29:39.075000+00:00,11348,22,1292,1.079,43.68
2026-08-22T10:29:39.169000+00:00,11348,43,1292,3.573,42.595
2026-08-22T10:29:39.294000+00:00,11348,18,1292,0.484,57.538
2026-08-22T10:29:39.654000+00:00,11348,14,1292,0.389,57.927
2026-08-22T10:29:39.747000+00:00,11348,81,1292,4.942,8.896
2026-08-22T10:29:39.857000+00:00,11348,77,1292,10.156,67.829
2026-08-22T10:29:39.997000+00:00,11348,5,1292,1.731,35.982
2026-08-22T10:29:40.216000+00:00,11348,22,1292,1.05,43.645
2026-08-22T10:29:40.294000+00:00,11348,16,1292,1.35,1.35
2026-08-22T10:29:40.529000+00:00,11348,3,1292,0.774,9.67
2026-08-22T10:29:40.575000+00:00,11348,55,1292,32.255,+1 LAP
2026-08-22T10:29:40.982000+00:00,11348,31,1292,5.048,48.75
2026-08-22T10:29:41.430000+00:00,11348,41,1292,1.428,37.41
2026-08-22T10:29:41.461000+00:00,11348,87,1292,0.448,49.198
2026-08-22T10:29:41.644000+00:00,11348,10,1292,23.408,34.328
2026-08-22T10:29:41.892000+00:00,11348,77,1292,10.179,67.896
2026-08-22T10:29:41.993000+00:00,11348,23,1292,8.354,57.251
2026-08-22T10:29:42.036000+00:00,11348,44,1292,1.472,11.142
2026-08-22T10:29:42.301000+00:00,11348,1,1292,2.02,3.37
2026-08-22T10:29:42.401000+00:00,11348,18,1292,0.468,57.719
2026-08-22T10:29:42.624000+00:00,11348,43,1292,3.654,42.619
2026-08-22T10:29:42.832000+00:00,11348,14,1292,0.42,58.139
2026-08-22T10:29:42.937000+00:00,11348,30,1292,1.513,38.923
2026-08-22T10:29:42.971000+00:00,11348,12,1292,0.653,4.023
2026-08-22T10:29:43.436000+00:00,11348,5,1292,1.782,36.11
2026-08-22T10:29:43.551000+00:00,11348,16,1292,1.333,1.333
2026-08-22T10:29:43.691000+00:00,11348,81,1292,4.937,8.862
2026-08-22T10:29:43.730000+00:00,11348,22,1292,1.092,43.711
2026-08-22T10:29:44.179000+00:00,11348,31,1292,5.12,48.8
2026-08-22T10:29:44.538000+00:00,11348,3,1292,0.854,9.716
2026-08-22T10:29:44.639000+00:00,11348,87,1292,0.44,49.24
2026-08-22T10:29:44.785000+00:00,11348,41,1292,1.36,37.47
2026-08-22T10:29:45.364000+00:00,11348,31,1292,5.16,48.805
2026-08-22T10:29:45.570000+00:00,11348,1,1292,2.033,3.366
2026-08-22T10:29:45.771000+00:00,11348,16,1292,1.335,1.335
2026-08-22T10:29:45.829000+00:00,11348,87,1292,,49.245
2026-08-22T10:29:45.871000+00:00,11348,55,1292,32.283,+1 LAP
2026-08-22T10:29:46.051000+00:00,11348,44,1292,1.484,11.2
2026-08-22T10:29:46.153000+00:00,11348,63,1292,0.0,0.0
2026-08-22T10:29:46.235000+00:00,11348,30,1292,1.412,38.882
2026-08-22T10:29:46.235000+00:00,11348,12,1292,0.639,4.005
2026-08-22T10:29:46.250000+00:00,11348,23,1292,8.37,57.508
2026-08-22T10:29:46.323000+00:00,11348,10,1292,23.47,34.542
2026-08-22T10:29:46.743000+00:00,11348,43,1292,3.734,42.657
2026-08-22T10:29:46.773000+00:00,11348,18,1292,0.51,58.018
2026-08-22T10:29:47.070000+00:00,11348,77,1292,10.012,67.904
2026-08-22T10:29:47.195000+00:00,11348,14,1292,0.413,58.431
2026-08-22T10:29:47.414000+00:00,11348,16,1292,1.334,1.334
2026-08-22T10:29:47.820000+00:00,11348,22,1292,1.132,43.789
2026-08-22T10:29:47.852000+00:00,11348,1,1292,2.028,3.363
2026-08-22T10:29:47.883000+00:00,11348,81,1292,4.941,8.964
2026-08-22T10:29:47.977000+00:00,11348,5,1292,1.654,36.196
2026-08-22T10:29:48.398000+00:00,11348,12,1292,0.597,3.96
2026-08-22T10:29:48.758000+00:00,11348,55,1292,32.231,+1 LAP
2026-08-22T10:29:48.773000+00:00,11348,3,1292,0.875,9.839
2026-08-22T10:29:48.853000+00:00,11348,31,1292,5.119,48.83
2026-08-22T10:29:49.258000+00:00,11348,10,1292,23.482,34.647
2026-08-22T10:29:49.383000+00:00,11348,12,1292,0.563,3.926
2026-08-22T10:29:49.398000+00:00,11348,87,1292,0.541,49.371
2026-08-22T10:29:49.445000+00:00,11348,1,1292,,3.362
2026-08-22T10:29:49.477000+00:00,11348,41,1292,1.503,37.699
2026-08-22T10:29:49.680000+00:00,11348,16,1292,1.366,1.366
2026-08-22T10:29:49.711000+00:00,11348,77,1292,10.025,67.952
2026-08-22T10:29:49.773000+00:00,11348,23,1292,8.328,57.526
2026-08-22T10:29:49.977000+00:00,11348,12,1292,0.54,3.902
2026-08-22T10:29:50.070000+00:00,11348,43,1292,3.862,42.744
2026-08-22T10:29:50.195000+00:00,11348,44,1292,1.402,11.241
2026-08-22T10:29:50.336000+00:00,11348,18,1292,0.564,58.09
2026-08-22T10:29:50.758000+00:00,11348,14,1292,0.414,58.504
2026-08-22T10:29:50.914000+00:00,11348,30,1292,1.419,39.118
2026-08-22T10:29:50.930000+00:00,11348,5,1292,1.662,36.309
2026-08-22T10:29:51.195000+00:00,11348,81,1292,4.974,8.979
2026-08-22T10:29:51.242000+00:00,11348,22,1292,1.192,43.936
2026-08-22T10:29:51.586000+00:00,11348,16,1292,1.333,1.333
2026-08-22T10:29:51.633000+00:00,11348,1,1292,2.002,3.368
2026-08-22T10:29:52.055000+00:00,11348,3,1292,0.855,9.834
2026-08-22T10:29:52.117000+00:00,11348,12,1292,0.48,3.848
2026-08-22T10:29:52.242000+00:00,11348,10,1292,23.446,34.626
2026-08-22T10:29:52.367000+00:00,11348,41,1292,1.455,37.764
2026-08-22T10:29:52.867000+00:00,11348,77,1292,10.053,68.19200000000001
2026-08-22T10:29:52.898000+00:00,11348,23,1292,8.297,57.537
2026-08-22T10:29:52.930000+00:00,11348,31,1292,5.115,48.904
2026-08-22T10:29:53.430000+00:00,11348,81,1292,5.021,8.981
2026-08-22T10:29:53.445000+00:00,11348,44,1292,1.404,11.238
2026-08-22T10:29:53.477000+00:00,11348,87,1292,0.55,49.454
2026-08-22T10:29:53.523000+00:00,11348,18,1292,0.62,58.157
2026-08-22T10:29:53.633000+00:00,11348,1,1292,2.048,3.381
2026-08-22T10:29:53.789000+00:00,11348,30,1292,1.4,39.164
2026-08-22T10:29:53.914000+00:00,11348,14,1292,0.381,58.538
2026-08-22T10:29:54.008000+00:00,11348,55,1292,32.074,+1 LAP
2026-08-22T10:29:54.070000+00:00,11348,5,1292,1.813,36.439
2026-08-22T10:29:54.102000+00:00,11348,23,1292,8.293,57.538
2026-08-22T10:29:54.117000+00:00,11348,12,1292,,3.861
2026-08-22T10:29:54.274000+00:00,11348,3,1292,0.846,9.827
2026-08-22T10:29:54.445000+00:00,11348,81,1292,5.063,8.989
2026-08-22T10:29:54.758000+00:00,11348,18,1292,0.643,58.181
2026-08-22T10:29:54.789000+00:00,11348,43,1292,3.871,42.989
2026-08-22T10:29:55.070000+00:00,11348,81,1292,5.098,9.0
2026-08-22T10:29:55.133000+00:00,11348,14,1292,0.361,58.542
2026-08-22T10:29:55.258000+00:00,11348,3,1292,0.844,9.833
2026-08-22T10:29:55.570000+00:00,11348,41,1292,1.494,37.933
2026-08-22T10:29:55.680000+00:00,11348,44,1292,1.407,11.234
2026-08-22T10:29:55.961000+00:00,11348,3,1292,0.847,9.847
2026-08-22T10:29:55.961000+00:00,11348,22,1292,1.17,44.159
2026-08-22T10:29:56.367000+00:00,11348,31,1292,5.135,49.071
2026-08-22T10:29:56.695000+00:00,11348,44,1292,1.396,11.229
2026-08-22T10:29:56.758000+00:00,11348,16,1292,1.354,1.354
2026-08-22T10:29:56.852000+00:00,11348,87,1292,0.478,49.549
2026-08-22T10:29:56.945000+00:00,11348,30,1292,1.394,39.327
2026-08-22T10:29:57.258000+00:00,11348,77,1292,10.092,68.523
2026-08-22T10:29:57.289000+00:00,11348,44,1292,1.38,11.227
2026-08-22T10:29:57.352000+00:00,11348,81,1292,5.241,9.089
2026-08-22T10:29:57.492000+00:00,11348,10,1292,23.4,34.629
2026-08-22T10:29:57.664000+00:00,11348,23,1292,8.29,57.661
2026-08-22T10:29:57.743000+00:00,11348,43,1292,3.959,43.123
2026-08-22T10:29:58.102000+00:00,11348,55,1292,32.126,+1 LAP
2026-08-22T10:29:58.211000+00:00,11348,3,1292,0.833,9.922
2026-08-22T10:29:58.258000+00:00,11348,18,1292,0.569,58.23
2026-08-22T10:29:58.711000+00:00,11348,14,1292,0.439,58.669
2026-08-22T10:29:58.867000+00:00,11348,1,1292,2.099,3.453
2026-08-22T10:29:58.867000+00:00,11348,22,1292,1.116,44.239
2026-08-22T10:29:59.289000+00:00,11348,5,1292,1.808,36.437
2026-08-22T10:29:59.289000+00:00,11348,81,1292,5.153,9.014
2026-08-22T10:29:59.305000+00:00,11348,12,1292,0.435,3.888
2026-08-22T10:29:59.367000+00:00,11348,16,1292,1.363,1.363
2026-08-22T10:29:59.524000+00:00,11348,44,1292,1.334,11.256
2026-08-22T10:30:00.135000+00:00,11348,3,1292,0.868,9.882
2026-08-22T10:30:00.380000+00:00,11348,10,1292,23.516,34.679
2026-08-22T10:30:00.801000+00:00,11348,41,1292,1.489,37.926
2026-08-22T10:30:00.853000+00:00,11348,77,1292,10.107,68.611
2026-08-22T10:30:00.953000+00:00,11348,43,1292,3.972,43.299
2026-08-22T10:30:01.189000+00:00,11348,31,1292,5.229,49.388
2026-08-22T10:30:01.401000+00:00,11348,1,1292,2.068,3.431
2026-08-22T10:30:01.493000+00:00,11348,44,1292,1.31,11.192
2026-08-22T10:30:01.735000+00:00,11348,87,1292,0.531,49.919
2026-08-22T10:30:01.784000+00:00,11348,23,1292,8.306,57.76
2026-08-22T10:30:01.831000+00:00,11348,12,1292,0.423,3.854
2026-08-22T10:30:01.995000+00:00,11348,22,1292,1.089,44.388
2026-08-22T10:30:02.152000+00:00,11348,30,1292,1.37,39.296
2026-08-22T10:30:02.167000+00:00,11348,5,1292,1.753,36.432
2026-08-22T10:30:02.308000+00:00,11348,16,1292,1.408,1.408
2026-08-22T10:30:02.308000+00:00,11348,18,1292,0.549,58.309
2026-08-22T10:30:02.511000+00:00,11348,55,1292,32.179,+1 LAP
2026-08-22T10:30:02.698000+00:00,11348,14,1292,0.374,58.683
2026-08-22T10:30:03.683000+00:00,11348,41,1292,1.57,38.002
2026-08-22T10:30:04.105000+00:00,11348,77,1292,10.181,68.719
2026-08-22T10:30:04.214000+00:00,11348,31,1292,5.379,49.618
2026-08-22T10:30:04.371000+00:00,11348,1,1292,2.039,3.447
2026-08-22T10:30:04.495000+00:00,11348,81,1292,5.2,9.088
2026-08-22T10:30:04.761000+00:00,11348,87,1292,0.541,50.159
2026-08-22T10:30:04.792000+00:00,11348,12,1292,0.441,3.888
2026-08-22T10:30:04.964000+00:00,11348,30,1292,1.28,39.282
2026-08-22T10:30:05.324000+00:00,11348,23,1292,8.456,58.005
2026-08-22T10:30:05.324000+00:00,11348,3,1292,0.844,9.932
2026-08-22T10:30:05.339000+00:00,11348,77,1292,10.218,68.76
2026-08-22T10:30:05.574000+00:00,11348,10,1292,23.591,34.733
2026-08-22T10:30:05.839000+00:00,11348,55,1292,32.166,+1 LAP
2026-08-22T10:30:05.949000+00:00,11348,18,1292,0.607,58.612
2026-08-22T10:30:06.214000+00:00,11348,43,1292,4.049,43.345
2026-08-22T10:30:06.464000+00:00,11348,16,1292,1.535,1.535
2026-08-22T10:30:06.730000+00:00,11348,44,1292,1.244,11.176
2026-08-22T10:30:07.074000+00:00,11348,81,1292,5.216,9.07
2026-08-22T10:30:07.120000+00:00,11348,14,1292,1.157,59.769
2026-08-22T10:30:07.386000+00:00,11348,22,1292,1.134,44.479
2026-08-22T10:30:07.417000+00:00,11348,31,1292,5.355,49.743
2026-08-22T10:30:07.449000+00:00,11348,5,1292,1.783,36.516
2026-08-22T10:30:07.870000+00:00,11348,3,1292,0.821,9.891
2026-08-22T10:30:07.964000+00:00,11348,87,1292,0.599,50.342
2026-08-22T10:30:08.105000+00:00,11348,55,1292,32.153,+1 LAP
2026-08-22T10:30:08.386000+00:00,11348,1,1292,1.91,3.445
2026-08-22T10:30:08.902000+00:00,11348,77,1292,10.214,68.883
2026-08-22T10:30:08.964000+00:00,11348,12,1292,0.599,4.044
2026-08-22T10:30:09.027000+00:00,11348,43,1292,4.033,43.315
2026-08-22T10:30:09.058000+00:00,11348,41,1292,1.683,38.199
2026-08-22T10:30:09.120000+00:00,11348,55,1292,32.142,+1 LAP
2026-08-22T10:30:09.152000+00:00,11348,44,1292,1.282,11.173
2026-08-22T10:30:09.652000+00:00,11348,10,1292,23.643,34.843
2026-08-22T10:30:09.730000+00:00,11348,55,1292,32.137,+1 LAP
2026-08-22T10:30:09.995000+00:00,11348,81,1292,5.169,9.057
2026-08-22T10:30:09.995000+00:00,11348,16,1292,1.544,1.544
2026-08-22T10:30:10.136000+00:00,11348,23,1292,8.44,58.359
2026-08-22T10:30:10.230000+00:00,11348,22,1292,1.214,44.529
2026-08-22T10:30:10.245000+00:00,11348,30,1292,1.197,39.396
2026-08-22T10:30:10.652000+00:00,11348,18,1292,0.49,58.849
2026-08-22T10:30:10.808000+00:00,11348,3,1292,0.854,9.911
2026-08-22T10:30:11.402000+00:00,11348,5,1292,1.749,36.592
2026-08-22T10:30:11.855000+00:00,11348,1,1292,1.874,3.418
2026-08-22T10:30:11.933000+00:00,11348,14,1292,1.283,60.132
2026-08-22T10:30:11.995000+00:00,11348,55,1292,32.147,+1 LAP
2026-08-22T10:30:12.105000+00:00,11348,44,1292,1.293,11.204
2026-08-22T10:30:12.495000+00:00,11348,12,1292,0.631,4.049
2026-08-22T10:30:12.714000+00:00,11348,31,1292,5.359,49.838
2026-08-22T10:30:13.027000+00:00,11348,77,1292,10.315,68.998
2026-08-22T10:30:13.089000+00:00,11348,41,1292,1.648,38.24
2026-08-22T10:30:13.105000+00:00,11348,16,1292,1.555,1.555
2026-08-22T10:30:13.136000+00:00,11348,23,1292,8.351,58.51
2026-08-22T10:30:13.199000+00:00,11348,87,1292,0.499,50.337
2026-08-22T10:30:13.714000+00:00,11348,18,1292,0.594,59.104
2026-08-22T10:30:13.917000+00:00,11348,10,1292,23.722,34.963
2026-08-22T10:30:14.012000+00:00,11348,81,1292,5.049,9.093
2026-08-22T10:30:14.027000+00:00,11348,55,1292,32.145,+1 LAP
2026-08-22T10:30:14.245000+00:00,11348,30,1292,1.176,39.416
2026-08-22T10:30:14.324000+00:00,11348,16,1292,1.549,1.549
2026-08-22T10:30:14.355000+00:00,11348,43,1292,4.121,43.517
2026-08-22T10:30:14.917000+00:00,11348,14,1292,1.205,60.309
2026-08-22T10:30:14.980000+00:00,11348,3,1292,0.965,10.058
2026-08-22T10:30:15.042000+00:00,11348,1,1292,1.94,3.495
2026-08-22T10:30:15.558000+00:00,11348,12,1292,0.515,4.01
2026-08-22T10:30:15.620000+00:00,11348,31,1292,5.392,49.921
2026-08-22T10:30:15.636000+00:00,11348,22,1292,1.25,44.767
2026-08-22T10:30:15.761000+00:00,11348,5,1292,1.849,36.812
2026-08-22T10:30:16.214000+00:00,11348,87,1292,0.606,50.527
2026-08-22T10:30:16.245000+00:00,11348,44,1292,1.265,11.323
2026-08-22T10:30:16.245000+00:00,11348,23,1292,8.281,58.623
2026-08-22T10:30:16.261000+00:00,11348,1,1292,1.985,3.534
2026-08-22T10:30:16.542000+00:00,11348,77,1292,9.464,69.233
2026-08-22T10:30:16.745000+00:00,11348,12,1292,0.444,3.978
2026-08-22T10:30:16.855000+00:00,11348,18,1292,0.608,59.231
2026-08-22T10:30:17.183000+00:00,11348,10,1292,23.75,34.988
2026-08-22T10:30:17.339000+00:00,11348,41,1292,1.585,38.397
2026-08-22T10:30:17.542000+00:00,11348,81,1292,5.044,
2026-08-22T10:30:17.558000+00:00,11348,16,1292,1.369,1.369
2026-08-22T10:30:17.995000+00:00,11348,14,1292,1.153,60.384
2026-08-22T10:30:18.433000+00:00,11348,43,1292,4.195,43.611
2026-08-22T10:30:18.480000+00:00,11348,3,1292,0.947,10.04
2026-08-22T10:30:18.574000+00:00,11348,30,1292,1.227,39.624
2026-08-22T10:30:19.027000+00:00,11348,5,1292,1.86,36.848
2026-08-22T10:30:19.370000+00:00,11348,55,1292,32.31,+1 LAP
2026-08-22T10:30:19.464000+00:00,11348,10,1292,23.774,35.008
2026-08-22T10:30:19.574000+00:00,11348,1,1292,2.021,3.39
2026-08-22T10:30:19.636000+00:00,11348,22,1292,1.213,44.824
2026-08-22T10:30:19.792000+00:00,11348,44,1292,1.31,11.35
2026-08-22T10:30:20.245000+00:00,11348,12,1292,0.655,4.045
2026-08-22T10:30:20.462000+00:00,11348,10,1292,23.785,35.014
2026-08-22T10:30:20.609000+00:00,11348,41,1292,1.557,38.405
2026-08-22T10:30:20.683000+00:00,11348,81,1292,5.117,9.127
2026-08-22T10:30:20.961000+00:00,11348,31,1292,5.323,50.09
2026-08-22T10:30:21.179000+00:00,11348,10,1292,23.79,35.017
2026-08-22T10:30:21.225000+00:00,11348,77,1292,9.249,69.381
2026-08-22T10:30:21.325000+00:00,11348,5,1292,1.858,36.866
2026-08-22T10:30:21.502000+00:00,11348,16,1292,1.34,1.34
2026-08-22T10:30:21.551000+00:00,11348,23,1292,8.352,58.689
2026-08-22T10:30:21.584000+00:00,11348,3,1292,0.906,10.033
2026-08-22T10:30:21.636000+00:00,11348,87,1292,0.692,50.782
2026-08-22T10:30:21.852000+00:00,11348,30,1292,1.241,39.646
2026-08-22T10:30:21.874000+00:00,11348,81,1292,5.168,9.146
2026-08-22T10:30:22.001000+00:00,11348,18,1292,0.419,59.108
2026-08-22T10:30:22.052000+00:00,11348,55,1292,32.331,+1 LAP
2026-08-22T10:30:22.324000+00:00,11348,5,1292,1.87,36.884
2026-08-22T10:30:22.756000+00:00,11348,3,1292,0.868,10.014
2026-08-22T10:30:22.834000+00:00,11348,43,1292,4.259,43.883
2026-08-22T10:30:22.853000+00:00,11348,41,1292,1.536,38.402
2026-08-22T10:30:22.936000+00:00,11348,44,1292,1.336,11.369
2026-08-22T10:30:22.982000+00:00,11348,5,1292,1.89,36.907
2026-08-22T10:30:23.224000+00:00,11348,14,1292,1.263,60.371
2026-08-22T10:30:23.279000+00:00,11348,10,1292,23.772,35.028
2026-08-22T10:30:23.536000+00:00,11348,1,1292,2.014,3.354
2026-08-22T10:30:23.840000+00:00,11348,41,1292,1.514,38.398
2026-08-22T10:30:24.005000+00:00,11348,22,1292,1.173,45.056
2026-08-22T10:30:24.119000+00:00,11348,44,1292,1.347,11.361
2026-08-22T10:30:24.122000+00:00,11348,30,1292,1.256,39.658
