date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-06-14T14:29:30.310000+00:00,11307,1287,+2 LAPS,10.061,5
2026-06-14T14:29:30.451000+00:00,11307,1287,+1 LAP,12.777,43
2026-06-14T14:29:31.076000+00:00,11307,1287,0.0,0.0,44
2026-06-14T14:29:31.123000+00:00,11307,1287,+3 LAPS,27.206,11
2026-06-14T14:29:31.310000+00:00,11307,1287,54.4,36.958,81
2026-06-14T14:29:31.404000+00:00,11307,1287,+2 LAPS,25.934,87
2026-06-14T14:29:31.857000+00:00,11307,1287,+1 LAP,62.619,6
2026-06-14T14:29:31.904000+00:00,11307,1287,+1 LAP,7.74,41
2026-06-14T14:29:32.623000+00:00,11307,1287,+1 LAP,2.17,30
2026-06-14T14:29:32.857000+00:00,11307,1287,+2 LAPS,2.582,55
2026-06-14T14:29:33.685000+00:00,11307,1287,+3 LAPS,27.293,11
2026-06-14T14:29:33.685000+00:00,11307,1287,19.664,19.664,63
2026-06-14T14:29:34.216000+00:00,11307,1287,+2 LAPS,30.923,31
2026-06-14T14:29:34.279000+00:00,11307,1287,+3 LAPS,27.308,11
2026-06-14T14:29:34.373000+00:00,11307,1287,+1 LAP,12.569,43
2026-06-14T14:29:34.638000+00:00,11307,1287,37.445,15.289,3
2026-06-14T14:29:34.685000+00:00,11307,1287,+1 LAP,26.469,10
2026-06-14T14:29:34.763000+00:00,11307,1287,57.878,3.478,16
2026-06-14T14:29:36.341000+00:00,11307,1287,22.406,2.742,1
2026-06-14T14:29:36.591000+00:00,11307,1287,+1 LAP,2.239,30
2026-06-14T14:29:36.906000+00:00,11307,1287,+1 LAP,7.694,41
2026-06-14T14:29:37.256000+00:00,11307,1287,+1 LAP,12.546,43
2026-06-14T14:29:37.426000+00:00,11307,1287,54.769,37.249,81
2026-06-14T14:29:37.842000+00:00,11307,1287,+3 LAPS,27.344,11
2026-06-14T14:29:38.169000+00:00,11307,1287,37.698,15.461,3
2026-06-14T14:29:38.476000+00:00,11307,1287,+2 LAPS,7.059,5
2026-06-14T14:29:38.999000+00:00,11307,1287,19.897,19.897,63
2026-06-14T14:29:39.416000+00:00,11307,1287,+1 LAP,2.207,30
2026-06-14T14:29:39.842000+00:00,11307,1287,+1 LAP,62.691,6
2026-06-14T14:29:40.227000+00:00,11307,1287,+2 LAPS,31.04,31
2026-06-14T14:29:40.316000+00:00,11307,1287,+1 LAP,7.676,41
2026-06-14T14:29:40.526000+00:00,11307,1287,+1 LAP,26.775,10
2026-06-14T14:29:40.710000+00:00,11307,1287,+3 LAPS,27.357,11
2026-06-14T14:29:41.018000+00:00,11307,1287,+2 LAPS,2.537,55
2026-06-14T14:29:41.255000+00:00,11307,1287,+1 LAP,12.513,43
2026-06-14T14:29:41.717000+00:00,11307,1287,22.6,2.703,1
2026-06-14T14:29:41.731000+00:00,11307,1287,37.825,15.524,3
2026-06-14T14:29:42.354000+00:00,11307,1287,19.915,19.915,63
2026-06-14T14:29:43.244000+00:00,11307,1287,+3 LAPS,27.531,11
2026-06-14T14:29:43.322000+00:00,11307,1287,60.677,5.908,16
2026-06-14T14:29:43.479000+00:00,11307,1287,55.253,34.781,81
2026-06-14T14:29:43.525000+00:00,11307,1287,+1 LAP,2.297,30
2026-06-14T14:29:43.791000+00:00,11307,1287,37.87,15.554,3
2026-06-14T14:29:43.885000+00:00,11307,1287,+2 LAPS,32.908,5
2026-06-14T14:29:43.932000+00:00,11307,1287,+2 LAPS,0.066,87
2026-06-14T14:29:44.244000+00:00,11307,1287,+1 LAP,7.651,41
2026-06-14T14:29:44.807000+00:00,11307,1287,+1 LAP,26.946,10
2026-06-14T14:29:44.979000+00:00,11307,1287,22.537,2.622,1
2026-06-14T14:29:45.104000+00:00,11307,1287,+1 LAP,62.669,6
2026-06-14T14:29:45.650000+00:00,11307,1287,19.932,19.932,63
2026-06-14T14:29:46.119000+00:00,11307,1287,+2 LAPS,31.273,31
2026-06-14T14:29:46.369000+00:00,11307,1287,+2 LAPS,2.375,55
2026-06-14T14:29:47.072000+00:00,11307,1287,+1 LAP,7.662,41
2026-06-14T14:29:47.182000+00:00,11307,1287,+2 LAPS,32.843,5
2026-06-14T14:29:47.338000+00:00,11307,1287,+1 LAP,12.674,43
2026-06-14T14:29:47.901000+00:00,11307,1287,19.93,19.93,63
2026-06-14T14:29:48.072000+00:00,11307,1287,55.773,18.52,81
2026-06-14T14:29:48.276000+00:00,11307,1287,22.551,2.619,1
2026-06-14T14:29:48.354000+00:00,11307,1287,+1 LAP,62.650999999999996,6
2026-06-14T14:29:48.463000+00:00,11307,1287,+3 LAPS,27.89,11
2026-06-14T14:29:48.916000+00:00,11307,1287,+2 LAPS,1.734,87
2026-06-14T14:29:49.510000+00:00,11307,1287,+2 LAPS,0.594,55
2026-06-14T14:29:49.666000+00:00,11307,1287,+1 LAP,2.308,30
2026-06-14T14:29:50.072000+00:00,11307,1287,+1 LAP,27.19,10
2026-06-14T14:29:50.276000+00:00,11307,1287,19.918,19.918,63
2026-06-14T14:29:50.479000+00:00,11307,1287,+2 LAPS,31.511,31
2026-06-14T14:29:50.526000+00:00,11307,1287,+2 LAPS,32.813,5
2026-06-14T14:29:50.557000+00:00,11307,1287,22.595,2.665,1
2026-06-14T14:29:50.979000+00:00,11307,1287,19.913,19.913,63
2026-06-14T14:29:51.104000+00:00,11307,1287,62.87,42.398,16
2026-06-14T14:29:51.166000+00:00,11307,1287,+1 LAP,7.572,41
2026-06-14T14:29:51.682000+00:00,11307,1287,+1 LAP,62.59,6
2026-06-14T14:29:51.854000+00:00,11307,1287,+3 LAPS,28.148,11
2026-06-14T14:29:52.026000+00:00,11307,1287,38.091,15.685,3
2026-06-14T14:29:52.822000+00:00,11307,1287,+2 LAPS,32.781,5
2026-06-14T14:29:52.979000+00:00,11307,1287,22.646,2.728,1
2026-06-14T14:29:53.010000+00:00,11307,1287,+2 LAPS,2.475,55
2026-06-14T14:29:53.151000+00:00,11307,1287,55.939,18.494,81
2026-06-14T14:29:53.260000+00:00,11307,1287,+1 LAP,12.734,43
2026-06-14T14:29:53.572000+00:00,11307,1287,+2 LAPS,0.539,87
2026-06-14T14:29:53.588000+00:00,11307,1287,+1 LAP,27.379,10
2026-06-14T14:29:53.697000+00:00,11307,1287,22.648,2.735,1
2026-06-14T14:29:54.057000+00:00,11307,1287,+1 LAP,62.624,6
2026-06-14T14:29:54.526000+00:00,11307,1287,19.973,19.973,63
2026-06-14T14:29:55.307000+00:00,11307,1287,+2 LAPS,32.889,5
2026-06-14T14:29:55.495000+00:00,11307,1287,+2 LAPS,2.683,55
2026-06-14T14:29:56.276000+00:00,11307,1287,+2 LAPS,33.14,5
2026-06-14T14:29:56.541000+00:00,11307,1287,+3 LAPS,29.194,11
2026-06-14T14:29:57.041000+00:00,11307,1287,+1 LAP,3.809,30
2026-06-14T14:29:57.572000+00:00,11307,1287,+2 LAPS,46.425,31
2026-06-14T14:29:57.682000+00:00,11307,1287,57.221,19.523,81
2026-06-14T14:29:57.963000+00:00,11307,1287,23.375,3.402,1
2026-06-14T14:29:58.354000+00:00,11307,1287,+1 LAP,64.545,6
2026-06-14T14:29:58.557000+00:00,11307,1287,66.245,10.472,16
2026-06-14T14:29:58.947000+00:00,11307,1287,39.808,17.208,3
2026-06-14T14:29:59.682000+00:00,11307,1287,+1 LAP,10.038,41
2026-06-14T14:29:59.807000+00:00,11307,1287,+1 LAP,30.231,10
2026-06-14T14:29:59.838000+00:00,11307,1287,22.432,22.432,63
2026-06-14T14:29:59.947000+00:00,11307,1287,+2 LAPS,4.64,55
2026-06-14T14:30:00.026000+00:00,11307,1287,+1 LAP,56.557,6
2026-06-14T14:30:01.276000+00:00,11307,1287,+1 LAP,16.451,43
2026-06-14T14:30:01.948000+00:00,11307,1287,+3 LAPS,31.786,11
2026-06-14T14:30:02.135000+00:00,11307,1287,+2 LAPS,5.88,55
2026-06-14T14:30:02.354000+00:00,11307,1287,+1 LAP,30.799,10
2026-06-14T14:30:03.166000+00:00,11307,1287,+2 LAPS,36.568,5
2026-06-14T14:30:04.088000+00:00,11307,1287,+2 LAPS,49.446,31
2026-06-14T14:30:04.166000+00:00,11307,1287,60.263,22.438,81
2026-06-14T14:30:04.416000+00:00,11307,1287,+1 LAP,3.136,30
2026-06-14T14:30:04.448000+00:00,11307,1287,42.002,19.465,3
2026-06-14T14:30:05.104000+00:00,11307,1287,67.901,11.962,16
2026-06-14T14:30:05.271000+00:00,11307,1287,27.884,5.452,1
2026-06-14T14:30:05.299000+00:00,11307,1287,25.454,25.454,63
2026-06-14T14:30:06.513000+00:00,11307,1287,+1 LAP,9.464,41
2026-06-14T14:30:06.966000+00:00,11307,1287,61.097,23.227,81
2026-06-14T14:30:07.419000+00:00,11307,1287,+1 LAP,17.368,43
2026-06-14T14:30:07.701000+00:00,11307,1287,+1 LAP,97.189,6
2026-06-14T14:30:08.044000+00:00,11307,1287,+3 LAPS,33.802,11
2026-06-14T14:30:08.529000+00:00,11307,1287,42.792,20.241,3
2026-06-14T14:30:08.747000+00:00,11307,1287,28.917,3.463,1
2026-06-14T14:30:09.044000+00:00,11307,1287,+2 LAPS,50.802,31
2026-06-14T14:30:09.826000+00:00,11307,1287,+2 LAPS,40.364,5
2026-06-14T14:30:09.951000+00:00,11307,1287,+1 LAP,2.516,30
2026-06-14T14:30:10.044000+00:00,11307,1287,69.576,12.355,16
2026-06-14T14:30:10.685000+00:00,11307,1287,25.941,25.941,63
2026-06-14T14:30:11.044000+00:00,11307,1287,43.061,20.466,3
2026-06-14T14:30:11.091000+00:00,11307,1287,+2 LAPS,7.906,55
2026-06-14T14:30:11.701000+00:00,11307,1287,+1 LAP,18.155,43
2026-06-14T14:30:11.919000+00:00,11307,1287,+2 LAPS,51.664,31
2026-06-14T14:30:11.982000+00:00,11307,1287,+1 LAP,32.152,10
2026-06-14T14:30:12.044000+00:00,11307,1287,+1 LAP,7.628,41
2026-06-14T14:30:13.310000+00:00,11307,1287,+1 LAP,99.971,6
2026-06-14T14:30:13.591000+00:00,11307,1287,+2 LAPS,41.665,5
2026-06-14T14:30:13.685000+00:00,11307,1287,43.306,20.66,3
2026-06-14T14:30:13.919000+00:00,11307,1287,+1 LAP,2.199,30
2026-06-14T14:30:14.091000+00:00,11307,1287,29.345,3.404,1
2026-06-14T14:30:14.216000+00:00,11307,1287,26.33,26.33,63
2026-06-14T14:30:14.513000+00:00,11307,1287,43.458,20.81,3
2026-06-14T14:30:15.544000+00:00,11307,1287,71.655,11.392,16
2026-06-14T14:30:16.232000+00:00,11307,1287,+2 LAPS,6.393,55
2026-06-14T14:30:16.451000+00:00,11307,1287,+1 LAP,16.64,43
2026-06-14T14:30:16.966000+00:00,11307,1287,63.038,24.947,81
2026-06-14T14:30:17.185000+00:00,11307,1287,+3 LAPS,36.971,11
2026-06-14T14:30:17.435000+00:00,11307,1287,+1 LAP,101.723,6
2026-06-14T14:30:17.513000+00:00,11307,1287,29.659,3.329,1
2026-06-14T14:30:17.685000+00:00,11307,1287,+1 LAP,7.752,41
2026-06-14T14:30:18.060000+00:00,11307,1287,+1 LAP,32.94,10
2026-06-14T14:30:18.279000+00:00,11307,1287,+1 LAP,1.852,30
2026-06-14T14:30:18.497000+00:00,11307,1287,26.647,26.647,63
2026-06-14T14:30:18.888000+00:00,11307,1287,+2 LAPS,41.907,5
2026-06-14T14:30:19.247000+00:00,11307,1287,73.38,12.283,16
2026-06-14T14:30:19.935000+00:00,11307,1287,+1 LAP,17.539,43
2026-06-14T14:30:20.013000+00:00,11307,1287,+2 LAPS,6.482,55
2026-06-14T14:30:20.029000+00:00,11307,1287,45.468,22.093,3
2026-06-14T14:30:20.951000+00:00,11307,1287,+2 LAPS,49.532,31
2026-06-14T14:30:21.716000+00:00,11307,1287,26.674,26.674,63
2026-06-14T14:30:21.779000+00:00,11307,1287,+1 LAP,1.861,30
2026-06-14T14:30:21.873000+00:00,11307,1287,30.013,3.366,1
2026-06-14T14:30:22.607000+00:00,11307,1287,+2 LAPS,42.291,5
2026-06-14T14:30:22.764000+00:00,11307,1287,+1 LAP,8.839,41
2026-06-14T14:30:23.216000+00:00,11307,1287,64.088,24.28,81
2026-06-14T14:30:23.357000+00:00,11307,1287,+1 LAP,102.723,6
2026-06-14T14:30:23.498000+00:00,11307,1287,+1 LAP,35.159,10
2026-06-14T14:30:24.394000+00:00,11307,1287,46.955,19.071,3
2026-06-14T14:30:24.965000+00:00,11307,1287,+3 LAPS,38.841,11
2026-06-14T14:30:25.169000+00:00,11307,1287,30.172,3.498,1
2026-06-14T14:30:25.770000+00:00,11307,1287,+2 LAPS,6.937,55
2026-06-14T14:30:26.606000+00:00,11307,1287,+2 LAPS,42.667,31
2026-06-14T14:30:27.216000+00:00,11307,1287,25.404,25.404,63
2026-06-14T14:30:27.231000+00:00,11307,1287,+2 LAPS,42.984,5
2026-06-14T14:30:27.403000+00:00,11307,1287,+1 LAP,9.102,41
2026-06-14T14:30:27.450000+00:00,11307,1287,+1 LAP,103.632,6
2026-06-14T14:30:27.544000+00:00,11307,1287,65.098,23.096,81
2026-06-14T14:30:27.810000+00:00,11307,1287,48.007,19.09,3
2026-06-14T14:30:28.060000+00:00,11307,1287,+1 LAP,36.397,10
2026-06-14T14:30:29.263000+00:00,11307,1287,75.333,12.295,16
2026-06-14T14:30:29.794000+00:00,11307,1287,+2 LAPS,7.207,55
2026-06-14T14:30:29.981000+00:00,11307,1287,+1 LAP,8.197,41
2026-06-14T14:30:30.044000+00:00,11307,1287,+1 LAP,18.085,43
2026-06-14T14:30:30.372000+00:00,11307,1287,+2 LAPS,43.313,5
2026-06-14T14:30:30.497000+00:00,11307,1287,28.701,3.297,1
2026-06-14T14:30:30.872000+00:00,11307,1287,+1 LAP,36.854,10
2026-06-14T14:30:30.966000+00:00,11307,1287,+2 LAPS,42.05,31
2026-06-14T14:30:31.544000+00:00,11307,1287,+1 LAP,1.483,30
2026-06-14T14:30:32.278000+00:00,11307,1287,+1 LAP,104.638,6
2026-06-14T14:30:32.403000+00:00,11307,1287,66.681,23.889,81
2026-06-14T14:30:33.513000+00:00,11307,1287,48.742,19.397,3
2026-06-14T14:30:33.966000+00:00,11307,1287,+1 LAP,35.555,10
2026-06-14T14:30:34.091000+00:00,11307,1287,+3 LAPS,43.581,11
2026-06-14T14:30:34.357000+00:00,11307,1287,+2 LAPS,7.127,55
2026-06-14T14:30:34.716000+00:00,11307,1287,+2 LAPS,43.609,5
2026-06-14T14:30:34.872000+00:00,11307,1287,+1 LAP,34.809,10
2026-06-14T14:30:35.325000+00:00,11307,1287,25.797,25.797,63
2026-06-14T14:30:35.341000+00:00,11307,1287,76.161,12.073,16
2026-06-14T14:30:35.497000+00:00,11307,1287,67.526,24.465,81
2026-06-14T14:30:35.903000+00:00,11307,1287,+1 LAP,105.36699999999999,6
2026-06-14T14:30:36.013000+00:00,11307,1287,+2 LAPS,42.485,31
2026-06-14T14:30:36.028000+00:00,11307,1287,+1 LAP,18.011,43
2026-06-14T14:30:36.872000+00:00,11307,1287,49.023,19.364,3
2026-06-14T14:30:37.622000+00:00,11307,1287,+1 LAP,1.522,30
2026-06-14T14:30:38.013000+00:00,11307,1287,+2 LAPS,7.617,55
2026-06-14T14:30:38.263000+00:00,11307,1287,28.768,2.971,1
2026-06-14T14:30:38.655000+00:00,11307,1287,68.315,25.009,81
2026-06-14T14:30:39.278000+00:00,11307,1287,+1 LAP,31.579,10
2026-06-14T14:30:39.591000+00:00,11307,1287,68.547,25.089,81
2026-06-14T14:30:39.935000+00:00,11307,1287,77.493,12.395,16
2026-06-14T14:30:40.403000+00:00,11307,1287,+1 LAP,16.891,43
2026-06-14T14:30:40.450000+00:00,11307,1287,+1 LAP,106.128,6
2026-06-14T14:30:40.528000+00:00,11307,1287,+1 LAP,8.976,41
2026-06-14T14:30:40.825000+00:00,11307,1287,+3 LAPS,43.284,11
2026-06-14T14:30:41.794000+00:00,11307,1287,+2 LAPS,42.109,5
2026-06-14T14:30:42.388000+00:00,11307,1287,+2 LAPS,7.718,55
2026-06-14T14:30:42.482000+00:00,11307,1287,+1 LAP,2.093,30
2026-06-14T14:30:42.529000+00:00,11307,1287,50.694,20.681,3
2026-06-14T14:30:43.060000+00:00,11307,1287,+1 LAP,29.733,10
2026-06-14T14:30:43.138000+00:00,11307,1287,24.743,24.743,63
2026-06-14T14:30:43.185000+00:00,11307,1287,+2 LAPS,37.669,31
2026-06-14T14:30:44.107000+00:00,11307,1287,69.559,24.091,81
2026-06-14T14:30:45.700000+00:00,11307,1287,+3 LAPS,41.627,11
2026-06-14T14:30:46.482000+00:00,11307,1287,+1 LAP,8.932,41
2026-06-14T14:30:46.716000+00:00,11307,1287,80.964,14.283,16
2026-06-14T14:30:46.857000+00:00,11307,1287,28.47,3.727,1
2026-06-14T14:30:46.903000+00:00,11307,1287,51.864,21.692,3
2026-06-14T14:30:47.029000+00:00,11307,1287,+1 LAP,18.953,43
2026-06-14T14:30:47.107000+00:00,11307,1287,+1 LAP,29.677,10
2026-06-14T14:30:47.341000+00:00,11307,1287,+1 LAP,107.169,6
2026-06-14T14:30:47.732000+00:00,11307,1287,70.352,23.397,81
2026-06-14T14:30:47.966000+00:00,11307,1287,+2 LAPS,36.864,31
2026-06-14T14:30:48.622000+00:00,11307,1287,+1 LAP,1.607,30
2026-06-14T14:30:49.232000+00:00,11307,1287,+2 LAPS,7.401,55
2026-06-14T14:30:49.232000+00:00,11307,1287,22.801,22.801,63
2026-06-14T14:30:50.008000+00:00,11307,1287,+1 LAP,19.126,43
2026-06-14T14:30:50.191000+00:00,11307,1287,+2 LAPS,43.638,5
2026-06-14T14:30:50.356000+00:00,11307,1287,+3 LAPS,92.09899999999999,11
2026-06-14T14:30:50.870000+00:00,11307,1287,71.047,23.04,81
2026-06-14T14:30:51.339000+00:00,11307,1287,49.55,20.849,3
2026-06-14T14:30:51.510000+00:00,11307,1287,+1 LAP,9.01,41
2026-06-14T14:30:52.076000+00:00,11307,1287,+2 LAPS,35.836,31
2026-06-14T14:30:52.177000+00:00,11307,1287,+1 LAP,2.18,30
2026-06-14T14:30:52.488000+00:00,11307,1287,26.065,3.264,1
2026-06-14T14:30:52.749000+00:00,11307,1287,+1 LAP,18.795,43
2026-06-14T14:30:52.770000+00:00,11307,1287,+3 LAPS,92.542,11
2026-06-14T14:30:53.555000+00:00,11307,1287,+1 LAP,30.174,10
2026-06-14T14:30:53.569000+00:00,11307,1287,+1 LAP,18.714,43
2026-06-14T14:30:54.748000+00:00,11307,1287,21.845,21.845,63
2026-06-14T14:30:55.201000+00:00,11307,1287,+1 LAP,2.489,30
2026-06-14T14:30:55.389000+00:00,11307,1287,+2 LAPS,35.355,31
2026-06-14T14:30:55.951000+00:00,11307,1287,+1 LAP,7.313,41
2026-06-14T14:30:56.014000+00:00,11307,1287,+1 LAP,2.456,30
2026-06-14T14:30:56.092000+00:00,11307,1287,+1 LAP,107.387,6
2026-06-14T14:30:56.170000+00:00,11307,1287,+2 LAPS,44.145,5
2026-06-14T14:30:57.358000+00:00,11307,1287,72.568,23.826,81
2026-06-14T14:30:57.717000+00:00,11307,1287,+1 LAP,30.302,10
2026-06-14T14:30:57.905000+00:00,11307,1287,+1 LAP,18.646,43
2026-06-14T14:30:58.076000+00:00,11307,1287,25.165,3.32,1
2026-06-14T14:30:58.467000+00:00,11307,1287,48.975,20.207,3
2026-06-14T14:30:58.655000+00:00,11307,1287,+2 LAPS,8.508,55
2026-06-14T14:30:58.686000+00:00,11307,1287,21.772,21.772,63
2026-06-14T14:30:58.998000+00:00,11307,1287,+1 LAP,6.813,41
2026-06-14T14:30:59.842000+00:00,11307,1287,+1 LAP,1.908,30
2026-06-14T14:31:01.108000+00:00,11307,1287,+2 LAPS,35.309,31
2026-06-14T14:31:01.451000+00:00,11307,1287,73.562,24.539,81
2026-06-14T14:31:01.451000+00:00,11307,1287,+1 LAP,18.389,43
2026-06-14T14:31:01.701000+00:00,11307,1287,24.765,2.993,1
2026-06-14T14:31:01.738000+00:00,11307,1287,+3 LAPS,90.311,11
2026-06-14T14:31:01.818000+00:00,11307,1287,+2 LAPS,44.103,5
2026-06-14T14:31:02.165000+00:00,11307,1287,+1 LAP,6.943,41
2026-06-14T14:31:02.255000+00:00,11307,1287,+1 LAP,63.682,6
2026-06-14T14:31:02.623000+00:00,11307,1287,21.639,21.639,63
2026-06-14T14:31:02.999000+00:00,11307,1287,+1 LAP,135.364,10
2026-06-14T14:31:03.232000+00:00,11307,1287,+1 LAP,7.245,41
2026-06-14T14:31:03.732000+00:00,11307,1287,+1 LAP,2.288,30
2026-06-14T14:31:04.311000+00:00,11307,1287,+1 LAP,17.191,43
2026-06-14T14:31:05.248000+00:00,11307,1287,+2 LAPS,35.464,31
2026-06-14T14:31:05.576000+00:00,11307,1287,+2 LAPS,9.389,55
2026-06-14T14:31:05.607000+00:00,11307,1287,+2 LAPS,42.856,5
2026-06-14T14:31:05.639000+00:00,11307,1287,22.246,22.246,63
2026-06-14T14:31:06.248000+00:00,11307,1287,74.38,23.686,81
2026-06-14T14:31:06.264000+00:00,11307,1287,25.281,3.642,1
2026-06-14T14:31:06.623000+00:00,11307,1287,+1 LAP,136.094,10
2026-06-14T14:31:06.858000+00:00,11307,1287,+1 LAP,2.523,30
2026-06-14T14:31:06.889000+00:00,11307,1287,48.507,20.037,3
2026-06-14T14:31:07.342000+00:00,11307,1287,+3 LAPS,83.405,11
2026-06-14T14:31:07.811000+00:00,11307,1287,+1 LAP,62.697,6
2026-06-14T14:31:08.904000+00:00,11307,1287,+1 LAP,9.087,41
2026-06-14T14:31:09.623000+00:00,11307,1287,26.287,4.041,1
2026-06-14T14:31:09.873000+00:00,11307,1287,74.839,22.975,81
2026-06-14T14:31:09.904000+00:00,11307,1287,+2 LAPS,42.499,5
2026-06-14T14:31:09.951000+00:00,11307,1287,+1 LAP,16.469,43
2026-06-14T14:31:10.359000+00:00,11307,1287,+2 LAPS,36.012,31
2026-06-14T14:31:10.998000+00:00,11307,1287,+3 LAPS,82.07900000000001,11
2026-06-14T14:31:11.264000+00:00,11307,1287,+1 LAP,136.968,10
2026-06-14T14:31:11.389000+00:00,11307,1287,+1 LAP,61.334,6
2026-06-14T14:31:11.654000+00:00,11307,1287,+2 LAPS,9.859,55
2026-06-14T14:31:12.514000+00:00,11307,1287,+1 LAP,8.775,41
2026-06-14T14:31:12.576000+00:00,11307,1287,+1 LAP,2.572,30
2026-06-14T14:31:12.811000+00:00,11307,1287,+2 LAPS,42.86,5
2026-06-14T14:31:13.358000+00:00,11307,1287,46.934,20.869,3
2026-06-14T14:31:13.748000+00:00,11307,1287,+1 LAP,16.034,43
2026-06-14T14:31:14.170000+00:00,11307,1287,0.0,0.0,44
2026-06-14T14:31:14.217000+00:00,11307,1287,+2 LAPS,36.153,31
2026-06-14T14:31:14.951000+00:00,11307,1287,+3 LAPS,81.412,11
2026-06-14T14:31:15.014000+00:00,11307,1287,+1 LAP,59.445,6
2026-06-14T14:31:15.029000+00:00,11307,1287,73.21000000000001,23.66,81
2026-06-14T14:31:15.451000+00:00,11307,1287,+2 LAPS,9.856,55
2026-06-14T14:31:15.608000+00:00,11307,1287,+1 LAP,8.786,41
2026-06-14T14:31:16.123000+00:00,11307,1287,24.026,24.026,63
2026-06-14T14:31:16.498000+00:00,11307,1287,+1 LAP,2.823,30
2026-06-14T14:31:17.100000+00:00,11307,1287,+1 LAP,57.818,6
2026-06-14T14:31:18.528000+00:00,11307,1287,+1 LAP,15.518,43
2026-06-14T14:31:18.982000+00:00,11307,1287,46.054,20.889,3
2026-06-14T14:31:19.107000+00:00,11307,1287,+1 LAP,138.942,10
2026-06-14T14:31:19.185000+00:00,11307,1287,+2 LAPS,36.692,31
2026-06-14T14:31:19.185000+00:00,11307,1287,+2 LAPS,9.259,55
2026-06-14T14:31:19.342000+00:00,11307,1287,27.238,3.212,1
2026-06-14T14:31:21.264000+00:00,11307,1287,+3 LAPS,38.036,11
2026-06-14T14:31:21.342000+00:00,11307,1287,+1 LAP,2.818,30
2026-06-14T14:31:21.420000+00:00,11307,1287,+2 LAPS,8.604,55
2026-06-14T14:31:21.467000+00:00,11307,1287,+1 LAP,8.948,41
2026-06-14T14:31:21.842000+00:00,11307,1287,+1 LAP,15.223,43
2026-06-14T14:31:22.529000+00:00,11307,1287,24.827,24.827,63
2026-06-14T14:31:22.717000+00:00,11307,1287,45.827,21.062,3
2026-06-14T14:31:22.795000+00:00,11307,1287,+2 LAPS,42.288,5
2026-06-14T14:31:23.170000+00:00,11307,1287,73.656,24.681,81
2026-06-14T14:31:24.686000+00:00,11307,1287,+1 LAP,2.828,30
2026-06-14T14:31:25.214000+00:00,11307,1287,+3 LAPS,37.252,11
2026-06-14T14:31:25.712000+00:00,11307,1287,+1 LAP,9.17,41
2026-06-14T14:31:26.211000+00:00,11307,1287,+1 LAP,56.95,6
2026-06-14T14:31:26.699000+00:00,11307,1287,29.024,4.197,1
2026-06-14T14:31:26.756000+00:00,11307,1287,45.773,20.492,3
2026-06-14T14:31:26.970000+00:00,11307,1287,+2 LAPS,37.767,31
2026-06-14T14:31:27.099000+00:00,11307,1287,+1 LAP,15.816,43
2026-06-14T14:31:27.300000+00:00,11307,1287,+1 LAP,138.596,10
2026-06-14T14:31:27.311000+00:00,11307,1287,25.26,25.26,63
2026-06-14T14:31:28.879000+00:00,11307,1287,+3 LAPS,36.796,11
2026-06-14T14:31:28.970000+00:00,11307,1287,+2 LAPS,42.482,5
2026-06-14T14:31:29.669000+00:00,11307,1287,46.336,20.049,3
2026-06-14T14:31:29.727000+00:00,11307,1287,+2 LAPS,6.898,55
2026-06-14T14:31:30.394000+00:00,11307,1287,+1 LAP,3.302,30
2026-06-14T14:31:30.617000+00:00,11307,1287,+1 LAP,9.265,41
2026-06-14T14:31:30.849000+00:00,11307,1287,28.8,3.54,1
2026-06-14T14:31:31.308000+00:00,11307,1287,72.94800000000001,24.441,81
2026-06-14T14:31:31.656000+00:00,11307,1287,24.709,24.709,63
2026-06-14T14:31:32.211000+00:00,11307,1287,+3 LAPS,36.841,11
2026-06-14T14:31:32.316000+00:00,11307,1287,+1 LAP,57.004,6
2026-06-14T14:31:33.890000+00:00,11307,1287,+2 LAPS,42.374,5
2026-06-14T14:31:34.232000+00:00,11307,1287,+1 LAP,9.591,41
2026-06-14T14:31:34.624000+00:00,11307,1287,24.675,24.675,63
2026-06-14T14:31:34.812000+00:00,11307,1287,+2 LAPS,36.145,31
2026-06-14T14:31:34.928000+00:00,11307,1287,+1 LAP,15.824,43
2026-06-14T14:31:35.070000+00:00,11307,1287,+2 LAPS,6.085,55
2026-06-14T14:31:35.532000+00:00,11307,1287,28.598,3.889,1
2026-06-14T14:31:35.794000+00:00,11307,1287,+1 LAP,33.552,10
2026-06-14T14:31:36.565000+00:00,11307,1287,+1 LAP,56.638,6
2026-06-14T14:31:37.630000+00:00,11307,1287,24.489,24.489,63
2026-06-14T14:31:37.860000+00:00,11307,1287,71.418,24.484,81
2026-06-14T14:31:38.034000+00:00,11307,1287,+3 LAPS,36.928,11
2026-06-14T14:31:38.529000+00:00,11307,1287,+2 LAPS,4.641,55
2026-06-14T14:31:38.575000+00:00,11307,1287,24.398,24.398,63
2026-06-14T14:31:38.575000+00:00,11307,1287,28.597,3.922,1
2026-06-14T14:31:38.765000+00:00,11307,1287,+1 LAP,3.82,30
2026-06-14T14:31:38.900000+00:00,11307,1287,+2 LAPS,42.944,5
2026-06-14T14:31:39.208000+00:00,11307,1287,+1 LAP,8.791,41
2026-06-14T14:31:40.417000+00:00,11307,1287,48.312,21.074,3
2026-06-14T14:31:41.234000+00:00,11307,1287,+1 LAP,54.557,6
