date,session_key,meeting_key,driver_number,gap_to_leader,interval,source_closure_retrieved_utc
2026-07-04T11:29:10.759000+00:00,11321,1289,16,12.205,1.604,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:11.040000+00:00,11321,1289,10,37.893,5.112,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:11.136000+00:00,11321,1289,87,43.375,3.397,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:11.290000+00:00,11321,1289,6,29.214,0.864,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:11.759000+00:00,11321,1289,1,9.383,7.004,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:11.978000+00:00,11321,1289,18,+1 LAP,30.042,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:12.165000+00:00,11321,1289,43,39.018,1.125,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:12.446000+00:00,11321,1289,10,37.933,5.163,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:12.915000+00:00,11321,1289,27,39.727,0.709,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.009000+00:00,11321,1289,63,10.587,1.204,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.056000+00:00,11321,1289,31,46.518,3.181,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.150000+00:00,11321,1289,77,69.28,22.162,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.525000+00:00,11321,1289,11,+1 LAP,1.524,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.540000+00:00,11321,1289,5,40.364,0.637,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.540000+00:00,11321,1289,43,39.038,1.105,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.619000+00:00,11321,1289,55,47.137,0.619,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.709000+00:00,11321,1289,30,28.318,11.631,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:13.912000+00:00,11321,1289,14,82.767,13.989,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.162000+00:00,11321,1289,23,47.665,0.528,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.303000+00:00,11321,1289,3,15.604,3.399,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.334000+00:00,11321,1289,27,39.721,0.683,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.412000+00:00,11321,1289,31,46.555,3.18,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.475000+00:00,11321,1289,10,37.983,5.171,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.617000+00:00,11321,1289,6,29.192,0.874,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.631000+00:00,11321,1289,16,12.228,1.641,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.787000+00:00,11321,1289,41,32.668,3.454,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.943000+00:00,11321,1289,55,47.166,0.611,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:14.959000+00:00,11321,1289,5,40.43,0.709,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:15.068000+00:00,11321,1289,44,2.583,2.583,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:15.334000+00:00,11321,1289,10,38.0,5.186,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:15.443000+00:00,11321,1289,81,16.901,1.297,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:15.475000+00:00,11321,1289,23,47.682,0.516,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:15.568000+00:00,11321,1289,43,39.099,1.116,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:16.006000+00:00,11321,1289,1,9.374,6.922,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:16.240000+00:00,11321,1289,27,39.772,0.673,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:16.428000+00:00,11321,1289,43,39.113,1.113,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:16.850000+00:00,11321,1289,87,43.699,3.335,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:16.990000+00:00,11321,1289,77,69.564,22.283,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.053000+00:00,11321,1289,5,40.574,0.802,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.068000+00:00,11321,1289,63,10.459,1.085,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.100000+00:00,11321,1289,27,39.79,0.677,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.147000+00:00,11321,1289,30,28.43,11.739,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.225000+00:00,11321,1289,1,9.346,6.917,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.928000+00:00,11321,1289,5,40.6,0.81,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:17.944000+00:00,11321,1289,18,+1 LAP,29.91,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.006000+00:00,11321,1289,3,15.599,3.371,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.022000+00:00,11321,1289,14,82.983,14.164,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.068000+00:00,11321,1289,6,29.344,0.914,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.084000+00:00,11321,1289,41,32.689,3.497,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.240000+00:00,11321,1289,87,43.732,3.302,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.365000+00:00,11321,1289,63,10.439,1.093,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:18.912000+00:00,11321,1289,16,12.299,1.84,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:19.272000+00:00,11321,1289,81,16.875,1.276,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:19.412000+00:00,11321,1289,11,+1 LAP,1.551,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.022000+00:00,11321,1289,10,37.942,5.274,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.053000+00:00,11321,1289,31,46.895,3.196,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.178000+00:00,11321,1289,16,12.274,1.835,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.256000+00:00,11321,1289,87,43.799,3.225,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.365000+00:00,11321,1289,44,2.517,2.517,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:20.803000+00:00,11321,1289,55,47.649,0.754,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.100000+00:00,11321,1289,43,39.018,1.076,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.178000+00:00,11321,1289,87,43.817,3.217,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.287000+00:00,11321,1289,30,28.595,11.853,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.318000+00:00,11321,1289,23,48.181,0.532,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.397000+00:00,11321,1289,31,46.892,3.16,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.459000+00:00,11321,1289,41,32.76,3.416,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.725000+00:00,11321,1289,77,69.95,22.347,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.725000+00:00,11321,1289,18,+1 LAP,29.849,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.835000+00:00,11321,1289,27,39.755,0.737,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:21.912000+00:00,11321,1289,1,9.453,6.87,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.162000+00:00,11321,1289,14,83.316,14.175,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.178000+00:00,11321,1289,6,29.49,0.895,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.225000+00:00,11321,1289,55,47.685,0.793,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.318000+00:00,11321,1289,3,15.696,3.397,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.600000+00:00,11321,1289,5,40.513,0.758,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.725000+00:00,11321,1289,23,48.219,0.534,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:22.975000+00:00,11321,1289,63,10.523,1.07,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:23.318000+00:00,11321,1289,11,+1 LAP,1.55,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:23.335000+00:00,11321,1289,10,37.904,5.215,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:23.397000+00:00,11321,1289,31,46.938,3.139,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:23.475000+00:00,11321,1289,81,16.847,1.151,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:23.616000+00:00,11321,1289,3,15.688,3.414,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.256000+00:00,11321,1289,77,69.998,22.405,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.272000+00:00,11321,1289,55,47.78,0.842,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.272000+00:00,11321,1289,31,46.952,3.135,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.412000+00:00,11321,1289,43,38.969,1.065,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.709000+00:00,11321,1289,81,16.82,1.132,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.803000+00:00,11321,1289,14,83.474,14.25,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.818000+00:00,11321,1289,23,48.341,0.561,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:24.818000+00:00,11321,1289,16,12.353,1.83,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.084000+00:00,11321,1289,55,47.8,0.848,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.115000+00:00,11321,1289,27,39.691,0.722,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.553000+00:00,11321,1289,41,32.865,3.375,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.662000+00:00,11321,1289,23,48.375,0.575,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.835000+00:00,11321,1289,5,40.413,0.722,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.897000+00:00,11321,1289,87,43.802,3.289,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:25.959000+00:00,11321,1289,44,2.584,2.584,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:26.100000+00:00,11321,1289,18,+1 LAP,29.665,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:26.600000+00:00,11321,1289,77,70.035,22.509,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:26.697000+00:00,11321,1289,10,37.99,5.23,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.162000+00:00,11321,1289,1,9.314,6.797,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.256000+00:00,11321,1289,30,28.626,11.725,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.412000+00:00,11321,1289,18,+1 LAP,29.611,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.459000+00:00,11321,1289,14,83.60900000000001,14.329,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.647000+00:00,11321,1289,11,+1 LAP,1.551,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:27.756000+00:00,11321,1289,43,39.061,1.071,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.178000+00:00,11321,1289,6,29.56,0.934,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.256000+00:00,11321,1289,63,10.394,1.08,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.365000+00:00,11321,1289,3,15.931,3.578,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.506000+00:00,11321,1289,27,39.792,0.731,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.694000+00:00,11321,1289,77,70.072,22.641,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:28.943000+00:00,11321,1289,11,+1 LAP,1.554,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.022000+00:00,11321,1289,31,46.932,3.13,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.178000+00:00,11321,1289,87,43.776,3.363,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.194000+00:00,11321,1289,5,40.483,0.691,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.413000+00:00,11321,1289,81,16.968,1.037,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.428000+00:00,11321,1289,44,2.478,2.478,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:29.803000+00:00,11321,1289,55,47.717,0.785,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:30.209000+00:00,11321,1289,16,12.342,1.948,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:30.303000+00:00,11321,1289,23,48.204,0.487,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:30.838000+00:00,11321,1289,10,38.149,5.284,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.004000+00:00,11321,1289,30,28.629,11.754,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.244000+00:00,11321,1289,14,83.851,14.287,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.581000+00:00,11321,1289,41,32.973,3.413,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.871000+00:00,11321,1289,77,70.173,22.819,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.889000+00:00,11321,1289,43,39.185,1.036,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:31.944000+00:00,11321,1289,6,29.551,0.922,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:32.344000+00:00,11321,1289,18,+1 LAP,29.539,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:32.359000+00:00,11321,1289,31,46.939,3.163,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:32.510000+00:00,11321,1289,1,9.39,6.806,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:32.587000+00:00,11321,1289,87,43.873,3.39,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:32.587000+00:00,11321,1289,27,39.918,0.733,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.103000+00:00,11321,1289,55,47.663,0.724,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.167000+00:00,11321,1289,44,2.438,2.438,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.270000+00:00,11321,1289,5,40.591,0.673,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.559000+00:00,11321,1289,23,48.146,0.483,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.637000+00:00,11321,1289,63,10.506,1.116,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.653000+00:00,11321,1289,3,15.806,3.464,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:33.903000+00:00,11321,1289,11,+1 LAP,1.557,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:34.856000+00:00,11321,1289,81,16.98,1.174,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.403000+00:00,11321,1289,30,28.765,11.918,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.418000+00:00,11321,1289,41,33.017,3.466,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.543000+00:00,11321,1289,16,12.398,1.892,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.637000+00:00,11321,1289,44,2.407,2.407,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.668000+00:00,11321,1289,31,47.033,3.16,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:35.997000+00:00,11321,1289,14,84.26599999999999,14.316,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.215000+00:00,11321,1289,6,29.579,0.814,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.294000+00:00,11321,1289,1,9.358,6.88,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.484000+00:00,11321,1289,55,47.782,0.749,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.637000+00:00,11321,1289,87,43.954,3.363,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.715000+00:00,11321,1289,30,28.79,11.97,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.856000+00:00,11321,1289,10,38.233,5.26,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:36.981000+00:00,11321,1289,23,48.308,0.526,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:37.153000+00:00,11321,1289,77,70.654,22.989,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:37.465000+00:00,11321,1289,63,10.523,1.165,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:37.543000+00:00,11321,1289,6,29.612,0.822,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:37.684000+00:00,11321,1289,18,+1 LAP,29.337,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:37.934000+00:00,11321,1289,43,39.334,1.101,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:38.137000+00:00,11321,1289,44,2.369,2.369,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:38.465000+00:00,11321,1289,77,70.703,23.021,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:38.481000+00:00,11321,1289,14,84.316,14.318,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:38.637000+00:00,11321,1289,27,40.035,0.701,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:38.981000+00:00,11321,1289,3,15.873,3.475,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:39.246000+00:00,11321,1289,16,12.304,1.781,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:39.344000+00:00,11321,1289,5,40.715,0.68,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:39.360000+00:00,11321,1289,11,+1 LAP,1.681,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:39.782000+00:00,11321,1289,41,33.175,3.596,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:39.804000+00:00,11321,1289,31,47.123,3.169,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:40.054000+00:00,11321,1289,1,9.296,6.858,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:40.189000+00:00,11321,1289,81,17.074,1.201,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:40.475000+00:00,11321,1289,55,47.82,0.697,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:40.678000+00:00,11321,1289,10,38.29,5.273,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:40.912000+00:00,11321,1289,14,84.311,14.276,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.115000+00:00,11321,1289,41,33.182,3.57,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.131000+00:00,11321,1289,23,48.446,0.626,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.146000+00:00,11321,1289,63,10.4,1.104,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.506000+00:00,11321,1289,30,29.054,12.086,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.631000+00:00,11321,1289,44,2.294,2.294,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:41.725000+00:00,11321,1289,43,39.338,1.048,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.396000+00:00,11321,1289,6,29.92,0.866,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.475000+00:00,11321,1289,1,9.27,6.863,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.506000+00:00,11321,1289,27,40.114,0.776,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.709000+00:00,11321,1289,87,44.108,3.393,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.803000+00:00,11321,1289,3,15.848,3.544,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.928000+00:00,11321,1289,14,84.30799999999999,14.236,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:42.990000+00:00,11321,1289,16,12.266,1.866,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:43.178000+00:00,11321,1289,18,+1 LAP,29.27,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:43.209000+00:00,11321,1289,5,40.815,0.701,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:43.506000+00:00,11321,1289,63,10.292,1.022,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:43.850000+00:00,11321,1289,81,16.935,1.087,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:44.303000+00:00,11321,1289,77,71.138,22.957,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:44.740000+00:00,11321,1289,11,+1 LAP,1.56,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:45.038000+00:00,11321,1289,10,38.383,5.208,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:45.038000+00:00,11321,1289,1,9.248,6.879,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:45.428000+00:00,11321,1289,16,12.214,1.922,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:45.725000+00:00,11321,1289,77,71.20400000000001,22.985,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:45.928000+00:00,11321,1289,31,47.287,3.179,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.084000+00:00,11321,1289,43,39.319,0.936,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.084000+00:00,11321,1289,63,10.164,0.916,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.084000+00:00,11321,1289,41,33.523,3.603,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.084000+00:00,11321,1289,44,2.36,2.36,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.084000+00:00,11321,1289,14,84.364,14.191,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.350000+00:00,11321,1289,10,38.405,5.223,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.506000+00:00,11321,1289,55,47.911,0.624,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.553000+00:00,11321,1289,87,44.16,3.345,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.568000+00:00,11321,1289,3,15.852,3.586,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.803000+00:00,11321,1289,30,28.951,11.971,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:46.912000+00:00,11321,1289,27,40.29,0.971,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.209000+00:00,11321,1289,18,+1 LAP,29.202,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.240000+00:00,11321,1289,43,39.312,0.907,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.428000+00:00,11321,1289,23,48.832,0.921,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.521000+00:00,11321,1289,5,40.888,0.598,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.756000+00:00,11321,1289,81,16.995,1.143,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.787000+00:00,11321,1289,77,71.319,22.978,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.834000+00:00,11321,1289,6,29.967,1.016,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:47.943000+00:00,11321,1289,16,12.147,1.983,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.318000+00:00,11321,1289,27,40.385,1.073,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.443000+00:00,11321,1289,44,2.406,2.406,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.521000+00:00,11321,1289,11,+1 LAP,1.31,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.584000+00:00,11321,1289,1,9.244,6.95,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.678000+00:00,11321,1289,77,71.353,,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:48.835000+00:00,11321,1289,5,40.924,0.539,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:49.146000+00:00,11321,1289,3,15.901,3.687,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:49.428000+00:00,11321,1289,63,10.084,0.84,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:49.694000+00:00,11321,1289,31,47.329,3.169,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:50.193000+00:00,11321,1289,81,16.996,1.095,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:50.256000+00:00,11321,1289,55,47.866,0.537,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:50.771000+00:00,11321,1289,44,2.46,2.46,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:50.881000+00:00,11321,1289,87,44.285,3.397,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.084000+00:00,11321,1289,10,38.63,5.107,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.225000+00:00,11321,1289,23,48.843,0.977,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.240000+00:00,11321,1289,18,+1 LAP,29.098,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.365000+00:00,11321,1289,14,84.862,14.208,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.365000+00:00,11321,1289,41,33.502,3.535,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.381000+00:00,11321,1289,16,12.053,1.969,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:51.725000+00:00,11321,1289,3,15.959,3.812,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.100000+00:00,11321,1289,43,39.633,1.003,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.225000+00:00,11321,1289,30,29.075,12.001,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.225000+00:00,11321,1289,87,44.293,3.369,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.568000+00:00,11321,1289,11,+1 LAP,1.305,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.709000+00:00,11321,1289,14,84.932,14.229,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.740000+00:00,11321,1289,81,16.971,1.012,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.803000+00:00,11321,1289,44,2.518,2.518,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:52.959000+00:00,11321,1289,1,9.331,6.971,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.115000+00:00,11321,1289,27,40.639,1.006,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.446000+00:00,11321,1289,6,30.055,0.98,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.467000+00:00,11321,1289,77,71.371,23.167,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.781000+00:00,11321,1289,63,10.119,0.788,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.781000+00:00,11321,1289,5,41.306,0.667,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:53.907000+00:00,11321,1289,18,+1 LAP,29.106,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:54.045000+00:00,11321,1289,31,47.474,3.189,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:54.338000+00:00,11321,1289,55,47.683,0.209,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:55.106000+00:00,11321,1289,11,+1 LAP,1.193,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:55.311000+00:00,11321,1289,3,15.987,3.934,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:55.404000+00:00,11321,1289,23,48.773,1.09,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:55.414000+00:00,11321,1289,31,47.507,3.214,2026-07-18T20:34:06.132515Z
2026-07-04T11:29:55.426000+00:00,11321,1289,1,9.393,6.987,2026-07-18T20:34:06.132515Z
