date,session_key,meeting_key,interval,driver_number,gap_to_leader
2026-06-14T14:03:52.525000+00:00,11307,1287,10.004,31,+1 LAP
2026-06-14T14:03:52.614000+00:00,11307,1287,3.257,63,3.257
2026-06-14T14:03:53.043000+00:00,11307,1287,3.313,30,+1 LAP
2026-06-14T14:03:53.181000+00:00,11307,1287,13.842,55,+1 LAP
2026-06-14T14:03:53.758000+00:00,11307,1287,19.7,3,25.743
2026-06-14T14:03:54.115000+00:00,11307,1287,1.481,12,4.738
2026-06-14T14:03:54.174000+00:00,11307,1287,38.475,11,+2 LAPS
2026-06-14T14:03:54.257000+00:00,11307,1287,5.324,81,32.867
2026-06-14T14:03:54.694000+00:00,11307,1287,0.0,44,0.0
2026-06-14T14:03:54.865000+00:00,11307,1287,3.269,63,3.269
2026-06-14T14:03:55.053000+00:00,11307,1287,2.718,43,+1 LAP
2026-06-14T14:03:55.352000+00:00,11307,1287,2.181,41,+1 LAP
2026-06-14T14:03:55.543000+00:00,11307,1287,39.213,10,+1 LAP
2026-06-14T14:03:55.653000+00:00,11307,1287,1.896,16,27.639
2026-06-14T14:03:55.665000+00:00,11307,1287,1.56,1,6.298
2026-06-14T14:03:55.682000+00:00,11307,1287,3.81,5,+1 LAP
2026-06-14T14:03:55.788000+00:00,11307,1287,19.725,3,25.787
2026-06-14T14:03:56.352000+00:00,11307,1287,1.495,12,4.764
2026-06-14T14:03:56.583000+00:00,11307,1287,38.471,11,+2 LAPS
2026-06-14T14:03:56.688000+00:00,11307,1287,13.892,55,+1 LAP
2026-06-14T14:03:57.216000+00:00,11307,1287,3.277,63,3.277
2026-06-14T14:03:57.278000+00:00,11307,1287,38.467,11,+2 LAPS
2026-06-14T14:03:57.282000+00:00,11307,1287,1.599,87,+1 LAP
2026-06-14T14:03:57.488000+00:00,11307,1287,5.241,81,32.832
2026-06-14T14:03:57.637000+00:00,11307,1287,1.845,16,27.632
2026-06-14T14:03:57.895000+00:00,11307,1287,3.265,63,3.265
2026-06-14T14:03:57.895000+00:00,11307,1287,1.558,1,6.322
2026-06-14T14:03:58.213000+00:00,11307,1287,10.078,31,+1 LAP
2026-06-14T14:03:58.232000+00:00,11307,1287,18.55,6,51.094
2026-06-14T14:03:58.258000+00:00,11307,1287,2.7,43,+1 LAP
2026-06-14T14:03:58.363000+00:00,11307,1287,3.296,30,+1 LAP
2026-06-14T14:03:58.657000+00:00,11307,1287,13.837,55,+1 LAP
2026-06-14T14:03:58.721000+00:00,11307,1287,1.499,12,4.776
2026-06-14T14:03:58.788000+00:00,11307,1287,39.08,10,+1 LAP
2026-06-14T14:03:58.840000+00:00,11307,1287,2.133,41,+1 LAP
2026-06-14T14:03:59.153000+00:00,11307,1287,3.797,5,+1 LAP
2026-06-14T14:03:59.397000+00:00,11307,1287,1.505,12,4.77
2026-06-14T14:04:00.243000+00:00,11307,1287,1.559,1,6.335
2026-06-14T14:04:00.682000+00:00,11307,1287,1.528,87,+1 LAP
2026-06-14T14:04:00.827000+00:00,11307,1287,38.452,11,+2 LAPS
2026-06-14T14:04:00.881000+00:00,11307,1287,5.23,81,32.869
2026-06-14T14:04:00.957000+00:00,11307,1287,1.557,1,6.327
2026-06-14T14:04:01.081000+00:00,11307,1287,39.071,10,+1 LAP
2026-06-14T14:04:01.373000+00:00,11307,1287,3.179,63,3.179
2026-06-14T14:04:01.588000+00:00,11307,1287,3.326,30,+1 LAP
2026-06-14T14:04:01.857000+00:00,11307,1287,2.798,43,+1 LAP
2026-06-14T14:04:02.373000+00:00,11307,1287,10.043,31,+1 LAP
2026-06-14T14:04:02.687000+00:00,11307,1287,3.868,5,+1 LAP
2026-06-14T14:04:02.879000+00:00,11307,1287,1.534,12,4.713
2026-06-14T14:04:02.898000+00:00,11307,1287,5.284,81,32.916
2026-06-14T14:04:03.479000+00:00,11307,1287,39.11,10,+1 LAP
2026-06-14T14:04:03.841000+00:00,11307,1287,38.556,11,+2 LAPS
2026-06-14T14:04:03.850000+00:00,11307,1287,18.559,6,51.341
2026-06-14T14:04:03.882000+00:00,11307,1287,2.804,43,+1 LAP
2026-06-14T14:04:03.953000+00:00,11307,1287,19.685,3,25.949
2026-06-14T14:04:04.153000+00:00,11307,1287,3.093,63,3.093
2026-06-14T14:04:04.153000+00:00,11307,1287,1.446,87,+1 LAP
2026-06-14T14:04:04.177000+00:00,11307,1287,39.114,10,+1 LAP
2026-06-14T14:04:04.442000+00:00,11307,1287,,1,6.27
2026-06-14T14:04:04.718000+00:00,11307,1287,3.889,5,+1 LAP
2026-06-14T14:04:04.920000+00:00,11307,1287,3.33,30,+1 LAP
2026-06-14T14:04:05.679000+00:00,11307,1287,1.927,16,27.876
2026-06-14T14:04:05.688000+00:00,11307,1287,1.55,12,4.643
2026-06-14T14:04:06.117000+00:00,11307,1287,1.407,87,+1 LAP
2026-06-14T14:04:06.236000+00:00,11307,1287,2.762,43,+1 LAP
2026-06-14T14:04:06.524000+00:00,11307,1287,2.978,63,2.978
2026-06-14T14:04:06.744000+00:00,11307,1287,39.103,11,+2 LAPS
2026-06-14T14:04:06.857000+00:00,11307,1287,13.817,55,+1 LAP
2026-06-14T14:04:06.921000+00:00,11307,1287,2.755,43,+1 LAP
2026-06-14T14:04:07.252000+00:00,11307,1287,3.382,30,+1 LAP
2026-06-14T14:04:07.262000+00:00,11307,1287,1.565,1,6.208
2026-06-14T14:04:07.399000+00:00,11307,1287,10.104,31,+1 LAP
2026-06-14T14:04:07.676000+00:00,11307,1287,39.107,10,+1 LAP
2026-06-14T14:04:07.953000+00:00,11307,1287,18.572,6,51.325
2026-06-14T14:04:08.079000+00:00,11307,1287,1.562,12,4.54
2026-06-14T14:04:08.910000+00:00,11307,1287,19.679,3,26.057
2026-06-14T14:04:09.035000+00:00,11307,1287,2.21,41,+1 LAP
2026-06-14T14:04:09.582000+00:00,11307,1287,1.554,1,6.094
2026-06-14T14:04:09.645000+00:00,11307,1287,3.393,30,+1 LAP
2026-06-14T14:04:10.317000+00:00,11307,1287,3.395,30,+1 LAP
2026-06-14T14:04:10.426000+00:00,11307,1287,2.744,43,+1 LAP
2026-06-14T14:04:10.520000+00:00,11307,1287,39.083,10,+1 LAP
2026-06-14T14:04:10.739000+00:00,11307,1287,1.88,16,27.937
2026-06-14T14:04:10.770000+00:00,11307,1287,10.089,31,+1 LAP
2026-06-14T14:04:10.973000+00:00,11307,1287,5.31,81,33.186
2026-06-14T14:04:11.379000+00:00,11307,1287,3.24,63,3.24
2026-06-14T14:04:11.957000+00:00,11307,1287,39.345,11,+2 LAPS
2026-06-14T14:04:12.082000+00:00,11307,1287,19.697,3,26.071
2026-06-14T14:04:12.207000+00:00,11307,1287,13.863,55,+1 LAP
2026-06-14T14:04:12.879000+00:00,11307,1287,3.816,5,+1 LAP
2026-06-14T14:04:12.910000+00:00,11307,1287,18.668,6,51.535
2026-06-14T14:04:12.926000+00:00,11307,1287,39.156,10,+1 LAP
2026-06-14T14:04:12.942000+00:00,11307,1287,1.541,12,4.781
2026-06-14T14:04:13.270000+00:00,11307,1287,2.74,43,+1 LAP
2026-06-14T14:04:13.848000+00:00,11307,1287,3.407,30,+1 LAP
2026-06-14T14:04:13.989000+00:00,11307,1287,1.92,16,27.991
2026-06-14T14:04:14.285000+00:00,11307,1287,10.147,31,+1 LAP
2026-06-14T14:04:14.364000+00:00,11307,1287,1.437,87,+1 LAP
2026-06-14T14:04:14.379000+00:00,11307,1287,2.143,41,+1 LAP
2026-06-14T14:04:14.473000+00:00,11307,1287,1.59,1,6.371
2026-06-14T14:04:14.582000+00:00,11307,1287,3.367,63,3.367
2026-06-14T14:04:15.301000+00:00,11307,1287,39.456,11,+2 LAPS
2026-06-14T14:04:15.317000+00:00,11307,1287,19.66,3,25.958
2026-06-14T14:04:15.489000+00:00,11307,1287,13.927,55,+1 LAP
2026-06-14T14:04:15.660000+00:00,11307,1287,2.704,43,+1 LAP
2026-06-14T14:04:16.051000+00:00,11307,1287,1.481,12,4.848
2026-06-14T14:04:16.145000+00:00,11307,1287,5.392,81,33.329
2026-06-14T14:04:16.223000+00:00,11307,1287,18.73,6,51.562
2026-06-14T14:04:16.317000+00:00,11307,1287,10.197,31,+1 LAP
2026-06-14T14:04:16.692000+00:00,11307,1287,3.425,30,+1 LAP
2026-06-14T14:04:17.239000+00:00,11307,1287,,16,27.878
2026-06-14T14:04:17.504000+00:00,11307,1287,19.626,3,25.948
2026-06-14T14:04:17.582000+00:00,11307,1287,2.085,41,+1 LAP
2026-06-14T14:04:17.629000+00:00,11307,1287,1.608,1,6.456
2026-06-14T14:04:17.879000+00:00,11307,1287,39.139,10,+1 LAP
2026-06-14T14:04:18.207000+00:00,11307,1287,3.889,5,+1 LAP
2026-06-14T14:04:18.254000+00:00,11307,1287,3.372,63,3.372
2026-06-14T14:04:18.879000+00:00,11307,1287,13.976,55,+1 LAP
2026-06-14T14:04:19.114000+00:00,11307,1287,3.451,30,+1 LAP
2026-06-14T14:04:19.192000+00:00,11307,1287,39.489,11,+2 LAPS
2026-06-14T14:04:19.317000+00:00,11307,1287,5.335,81,33.326
2026-06-14T14:04:19.442000+00:00,11307,1287,1.914,16,27.862
2026-06-14T14:04:19.598000+00:00,11307,1287,1.4,87,+1 LAP
2026-06-14T14:04:19.707000+00:00,11307,1287,18.827,6,51.696
2026-06-14T14:04:19.770000+00:00,11307,1287,1.503,12,4.875
2026-06-14T14:04:19.864000+00:00,11307,1287,19.591,3,25.926
2026-06-14T14:04:20.551000+00:00,11307,1287,19.592,3,25.919
2026-06-14T14:04:20.582000+00:00,11307,1287,2.69,43,+1 LAP
2026-06-14T14:04:20.926000+00:00,11307,1287,2.044,41,+1 LAP
2026-06-14T14:04:21.020000+00:00,11307,1287,39.068,10,+1 LAP
2026-06-14T14:04:21.098000+00:00,11307,1287,3.308,63,3.308
2026-06-14T14:04:21.270000+00:00,11307,1287,14.024,55,+1 LAP
2026-06-14T14:04:21.442000+00:00,11307,1287,1.671,1,6.546
2026-06-14T14:04:21.457000+00:00,11307,1287,3.876,5,+1 LAP
2026-06-14T14:04:21.739000+00:00,11307,1287,18.824,6,51.74
2026-06-14T14:04:21.786000+00:00,11307,1287,1.909,16,27.835
2026-06-14T14:04:22.379000+00:00,11307,1287,39.742,11,+2 LAPS
2026-06-14T14:04:22.473000+00:00,11307,1287,1.908,16,27.827
2026-06-14T14:04:22.567000+00:00,11307,1287,5.305,81,33.183
2026-06-14T14:04:22.661000+00:00,11307,1287,1.539,12,4.847
2026-06-14T14:04:22.942000+00:00,11307,1287,1.48,87,+1 LAP
2026-06-14T14:04:23.239000+00:00,11307,1287,1.988,41,+1 LAP
2026-06-14T14:04:23.770000+00:00,11307,1287,14.116,55,+1 LAP
2026-06-14T14:04:23.848000+00:00,11307,1287,2.754,43,+1 LAP
2026-06-14T14:04:24.036000+00:00,11307,1287,19.608,3,25.878
2026-06-14T14:04:24.051000+00:00,11307,1287,3.478,30,+1 LAP
2026-06-14T14:04:24.239000+00:00,11307,1287,1.629,1,6.476
2026-06-14T14:04:24.442000+00:00,11307,1287,14.13,55,+1 LAP
2026-06-14T14:04:24.567000+00:00,11307,1287,10.24,31,+1 LAP
2026-06-14T14:04:24.754000+00:00,11307,1287,5.297,81,33.159
2026-06-14T14:04:24.832000+00:00,11307,1287,3.883,5,+1 LAP
2026-06-14T14:04:24.848000+00:00,11307,1287,39.089,10,+1 LAP
2026-06-14T14:04:25.004000+00:00,11307,1287,3.551,63,3.551
2026-06-14T14:04:25.661000+00:00,11307,1287,1.893,41,+1 LAP
2026-06-14T14:04:25.957000+00:00,11307,1287,,16,27.786
2026-06-14T14:04:26.317000+00:00,11307,1287,1.517,87,+1 LAP
2026-06-14T14:04:26.332000+00:00,11307,1287,1.876,41,+1 LAP
2026-06-14T14:04:26.582000+00:00,11307,1287,1.601,12,5.152
2026-06-14T14:04:26.926000+00:00,11307,1287,19.629,3,25.837
2026-06-14T14:04:26.942000+00:00,11307,1287,40.251,11,+2 LAPS
2026-06-14T14:04:27.098000+00:00,11307,1287,5.309,81,33.144
2026-06-14T14:04:27.145000+00:00,11307,1287,3.882,5,+1 LAP
2026-06-14T14:04:27.364000+00:00,11307,1287,3.58,30,+1 LAP
2026-06-14T14:04:27.614000+00:00,11307,1287,2.783,43,+1 LAP
2026-06-14T14:04:27.676000+00:00,11307,1287,39.118,10,+1 LAP
2026-06-14T14:04:27.754000+00:00,11307,1287,5.308,81,33.135
2026-06-14T14:04:27.973000+00:00,11307,1287,14.143,55,+1 LAP
2026-06-14T14:04:28.145000+00:00,11307,1287,1.494,1,6.646
2026-06-14T14:04:28.598000+00:00,11307,1287,1.472,87,+1 LAP
2026-06-14T14:04:28.786000+00:00,11307,1287,,16,27.745
2026-06-14T14:04:29.301000+00:00,11307,1287,19.69,3,25.784
2026-06-14T14:04:29.551000+00:00,11307,1287,3.912,5,+1 LAP
2026-06-14T14:04:29.817000+00:00,11307,1287,1.838,41,+1 LAP
2026-06-14T14:04:29.880000+00:00,11307,1287,18.9,6,52.086
2026-06-14T14:04:29.895000+00:00,11307,1287,10.261,31,+1 LAP
2026-06-14T14:04:30.270000+00:00,11307,1287,3.92,5,+1 LAP
2026-06-14T14:04:30.489000+00:00,11307,1287,2.8,43,+1 LAP
2026-06-14T14:04:30.786000+00:00,11307,1287,14.131,55,+1 LAP
2026-06-14T14:04:30.801000+00:00,11307,1287,3.677,63,3.677
2026-06-14T14:04:31.020000+00:00,11307,1287,1.473,87,+1 LAP
2026-06-14T14:04:31.192000+00:00,11307,1287,1.866,16,27.65
2026-06-14T14:04:31.239000+00:00,11307,1287,5.284,81,33.07
2026-06-14T14:04:31.239000+00:00,11307,1287,3.617,30,+1 LAP
2026-06-14T14:04:31.551000+00:00,11307,1287,39.057,10,+1 LAP
2026-06-14T14:04:31.707000+00:00,11307,1287,1.476,87,+1 LAP
2026-06-14T14:04:32.364000+00:00,11307,1287,1.567,12,5.244
2026-06-14T14:04:32.614000+00:00,11307,1287,1.821,41,+1 LAP
2026-06-14T14:04:32.942000+00:00,11307,1287,40.451,11,+2 LAPS
2026-06-14T14:04:33.192000+00:00,11307,1287,14.088,55,+1 LAP
2026-06-14T14:04:33.192000+00:00,11307,1287,10.235,31,+1 LAP
2026-06-14T14:04:33.754000+00:00,11307,1287,3.946,5,+1 LAP
2026-06-14T14:04:33.848000+00:00,11307,1287,1.487,1,6.731
2026-06-14T14:04:34.036000+00:00,11307,1287,5.251,81,32.996
2026-06-14T14:04:34.082000+00:00,11307,1287,3.577,30,+1 LAP
2026-06-14T14:04:34.114000+00:00,11307,1287,19.565,3,25.936
2026-06-14T14:04:34.504000+00:00,11307,1287,2.95,43,+1 LAP
2026-06-14T14:04:35.036000+00:00,11307,1287,1.84,41,+1 LAP
2026-06-14T14:04:35.223000+00:00,11307,1287,1.481,87,+1 LAP
2026-06-14T14:04:35.239000+00:00,11307,1287,19.079,6,52.408
2026-06-14T14:04:35.914000+00:00,11307,1287,1.863,16,27.799
2026-06-14T14:04:36.398000+00:00,11307,1287,5.23,81,32.88
2026-06-14T14:04:36.416000+00:00,11307,1287,3.9,63,3.9
2026-06-14T14:04:36.588000+00:00,11307,1287,3.952,5,+1 LAP
2026-06-14T14:04:36.604000+00:00,11307,1287,10.248,31,+1 LAP
2026-06-14T14:04:37.144000+00:00,11307,1287,19.468,3,25.924
2026-06-14T14:04:37.395000+00:00,11307,1287,39.146,10,+1 LAP
2026-06-14T14:04:38.018000+00:00,11307,1287,1.612,12,5.512
2026-06-14T14:04:38.057000+00:00,11307,1287,3.522,30,+1 LAP
2026-06-14T14:04:38.073000+00:00,11307,1287,1.495,87,+1 LAP
2026-06-14T14:04:38.288000+00:00,11307,1287,14.273,55,+1 LAP
2026-06-14T14:04:38.525000+00:00,11307,1287,19.211,6,52.537
2026-06-14T14:04:38.864000+00:00,11307,1287,40.633,11,+2 LAPS
2026-06-14T14:04:38.895000+00:00,11307,1287,3.878,5,+1 LAP
2026-06-14T14:04:38.895000+00:00,11307,1287,10.273,31,+1 LAP
2026-06-14T14:04:39.098000+00:00,11307,1287,1.979,16,27.903
2026-06-14T14:04:39.411000+00:00,11307,1287,1.405,1,6.917
2026-06-14T14:04:39.989000+00:00,11307,1287,1.678,41,+1 LAP
2026-06-14T14:04:40.254000+00:00,11307,1287,2.889,43,+1 LAP
2026-06-14T14:04:40.426000+00:00,11307,1287,1.535,87,+1 LAP
2026-06-14T14:04:40.536000+00:00,11307,1287,3.953,63,3.953
2026-06-14T14:04:40.848000+00:00,11307,1287,19.419,3,25.965
2026-06-14T14:04:41.208000+00:00,11307,1287,5.299,81,33.098
2026-06-14T14:04:41.317000+00:00,11307,1287,10.292,31,+1 LAP
2026-06-14T14:04:41.598000+00:00,11307,1287,14.242,55,+1 LAP
2026-06-14T14:04:41.879000+00:00,11307,1287,19.335,6,52.518
2026-06-14T14:04:42.004000+00:00,11307,1287,10.298,31,+1 LAP
2026-06-14T14:04:42.192000+00:00,11307,1287,1.672,12,5.625
2026-06-14T14:04:42.833000+00:00,11307,1287,1.971,16,27.936
2026-06-14T14:04:43.004000+00:00,11307,1287,39.173,10,+1 LAP
2026-06-14T14:04:43.239000+00:00,11307,1287,1.643,41,+1 LAP
2026-06-14T14:04:43.489000+00:00,11307,1287,1.293,1,6.918
2026-06-14T14:04:43.661000+00:00,11307,1287,19.395,3,25.871
2026-06-14T14:04:43.880000+00:00,11307,1287,3.872,5,+1 LAP
2026-06-14T14:04:43.911000+00:00,11307,1287,41.573,11,+2 LAPS
2026-06-14T14:04:43.926000+00:00,11307,1287,3.658,30,+1 LAP
2026-06-14T14:04:44.161000+00:00,11307,1287,19.418,6,52.577
2026-06-14T14:04:44.411000+00:00,11307,1287,5.303,81,33.206
2026-06-14T14:04:45.348000+00:00,11307,1287,1.514,87,+1 LAP
2026-06-14T14:04:45.379000+00:00,11307,1287,4.008,63,4.008
2026-06-14T14:04:45.536000+00:00,11307,1287,14.304,55,+1 LAP
2026-06-14T14:04:45.583000+00:00,11307,1287,10.338,31,+1 LAP
2026-06-14T14:04:45.723000+00:00,11307,1287,2.076,16,27.947
2026-06-14T14:04:46.067000+00:00,11307,1287,3.061,43,+1 LAP
2026-06-14T14:04:46.551000+00:00,11307,1287,19.47,6,52.614
2026-06-14T14:04:47.083000+00:00,11307,1287,3.849,5,+1 LAP
2026-06-14T14:04:47.114000+00:00,11307,1287,1.546,41,+1 LAP
2026-06-14T14:04:47.130000+00:00,11307,1287,1.745,12,5.753
2026-06-14T14:04:47.130000+00:00,11307,1287,39.163,10,+1 LAP
2026-06-14T14:04:47.239000+00:00,11307,1287,19.48,6,52.615
2026-06-14T14:04:47.473000+00:00,11307,1287,19.386,3,26.032
2026-06-14T14:04:48.208000+00:00,11307,1287,5.364,81,33.3
2026-06-14T14:04:48.395000+00:00,11307,1287,14.339,55,+1 LAP
2026-06-14T14:04:48.412000+00:00,11307,1287,1.286,1,7.039
2026-06-14T14:04:48.473000+00:00,11307,1287,10.387,31,+1 LAP
2026-06-14T14:04:48.630000+00:00,11307,1287,1.528,87,+1 LAP
2026-06-14T14:04:48.645000+00:00,11307,1287,3.984,63,3.984
2026-06-14T14:04:49.161000+00:00,11307,1287,41.778,11,+2 LAPS
2026-06-14T14:04:49.614000+00:00,11307,1287,3.545,30,+1 LAP
2026-06-14T14:04:49.629000+00:00,11307,1287,2.111,16,28.143
2026-06-14T14:04:49.911000+00:00,11307,1287,1.489,41,+1 LAP
2026-06-14T14:04:50.223000+00:00,11307,1287,3.088,43,+1 LAP
2026-06-14T14:04:50.426000+00:00,11307,1287,1.769,12,
2026-06-14T14:04:50.755000+00:00,11307,1287,19.518,6,52.588
2026-06-14T14:04:50.817000+00:00,11307,1287,10.395,31,+1 LAP
2026-06-14T14:04:50.958000+00:00,11307,1287,3.872,5,+1 LAP
2026-06-14T14:04:51.020000+00:00,11307,1287,5.273,81,33.22
2026-06-14T14:04:51.676000+00:00,11307,1287,1.253,1,7.006
2026-06-14T14:04:52.005000+00:00,11307,1287,3.942,63,3.942
2026-06-14T14:04:52.083000+00:00,11307,1287,39.192,10,+1 LAP
2026-06-14T14:04:52.458000+00:00,11307,1287,1.49,87,+1 LAP
2026-06-14T14:04:52.505000+00:00,11307,1287,14.412,55,+1 LAP
2026-06-14T14:04:52.661000+00:00,11307,1287,41.914,11,+2 LAPS
2026-06-14T14:04:53.192000+00:00,11307,1287,19.329,3,26.06
2026-06-14T14:04:53.630000+00:00,11307,1287,19.551,6,52.547
2026-06-14T14:04:53.755000+00:00,11307,1287,3.522,30,+1 LAP
2026-06-14T14:04:53.848000+00:00,11307,1287,1.793,12,5.735
2026-06-14T14:04:53.848000+00:00,11307,1287,3.937,5,+1 LAP
2026-06-14T14:04:53.911000+00:00,11307,1287,1.453,41,+1 LAP
2026-06-14T14:04:53.989000+00:00,11307,1287,3.886,63,3.886
2026-06-14T14:04:54.739000+00:00,11307,1287,5.194,81,33.337
2026-06-14T14:04:55.051000+00:00,11307,1287,1.252,1,6.987
2026-06-14T14:04:55.192000+00:00,11307,1287,3.057,43,+1 LAP
2026-06-14T14:04:55.286000+00:00,11307,1287,1.478,87,+1 LAP
2026-06-14T14:04:55.286000+00:00,11307,1287,,16,28.171
2026-06-14T14:04:55.442000+00:00,11307,1287,39.221,10,+1 LAP
2026-06-14T14:04:55.739000+00:00,11307,1287,1.8,12,5.686
2026-06-14T14:04:55.801000+00:00,11307,1287,10.41,31,+1 LAP
2026-06-14T14:04:55.958000+00:00,11307,1287,19.564,6,52.444
2026-06-14T14:04:56.239000+00:00,11307,1287,41.954,11,+2 LAPS
2026-06-14T14:04:57.051000+00:00,11307,1287,1.303,1,6.989
2026-06-14T14:04:57.723000+00:00,11307,1287,3.867,5,+1 LAP
2026-06-14T14:04:58.239000+00:00,11307,1287,41.94,11,+2 LAPS
2026-06-14T14:04:58.317000+00:00,11307,1287,14.363,55,+1 LAP
2026-06-14T14:04:58.563000+00:00,11307,1287,3.11,43,+1 LAP
2026-06-14T14:04:58.710000+00:00,11307,1287,3.542,30,+1 LAP
2026-06-14T14:04:58.716000+00:00,11307,1287,19.312,3,26.229
2026-06-14T14:04:58.915000+00:00,11307,1287,39.207,10,+1 LAP
2026-06-14T14:04:59.054000+00:00,11307,1287,10.424,31,+1 LAP
2026-06-14T14:04:59.237000+00:00,11307,1287,1.51,87,+1 LAP
2026-06-14T14:04:59.823000+00:00,11307,1287,1.525,41,+1 LAP
2026-06-14T14:05:00.595000+00:00,11307,1287,5.287,81,33.458
2026-06-14T14:05:00.882000+00:00,11307,1287,19.65,6,52.748
2026-06-14T14:05:00.916000+00:00,11307,1287,2.193,16,28.422
2026-06-14T14:05:00.945000+00:00,11307,1287,39.213,10,+1 LAP
2026-06-14T14:05:01.973000+00:00,11307,1287,4.064,63,4.064
2026-06-14T14:05:02.044000+00:00,11307,1287,3.145,43,+1 LAP
2026-06-14T14:05:02.127000+00:00,11307,1287,3.563,30,+1 LAP
2026-06-14T14:05:02.773000+00:00,11307,1287,19.3,3,26.218
2026-06-14T14:05:02.897000+00:00,11307,1287,10.454,31,+1 LAP
2026-06-14T14:05:03.604000+00:00,11307,1287,3.775,5,+1 LAP
2026-06-14T14:05:03.615000+00:00,11307,1287,1.645,12,5.709
2026-06-14T14:05:04.006000+00:00,11307,1287,14.381,55,+1 LAP
2026-06-14T14:05:04.053000+00:00,11307,1287,19.651,6,52.857
2026-06-14T14:05:04.115000+00:00,11307,1287,3.167,43,+1 LAP
2026-06-14T14:05:05.003000+00:00,11307,1287,2.214,16,28.432
2026-06-14T14:05:05.034000+00:00,11307,1287,1.408,1,7.117
2026-06-14T14:05:05.058000+00:00,11307,1287,1.453,87,+1 LAP
2026-06-14T14:05:05.482000+00:00,11307,1287,1.483,41,+1 LAP
2026-06-14T14:05:05.632000+00:00,11307,1287,3.564,30,+1 LAP
2026-06-14T14:05:05.799000+00:00,11307,1287,10.514,31,+1 LAP
2026-06-14T14:05:06.217000+00:00,11307,1287,5.321,81,33.743
2026-06-14T14:05:06.437000+00:00,11307,1287,41.875,11,+2 LAPS
2026-06-14T14:05:07.136000+00:00,11307,1287,4.207,63,4.207
2026-06-14T14:05:07.597000+00:00,11307,1287,19.212,3,26.251
2026-06-14T14:05:07.658000+00:00,11307,1287,3.553,30,+1 LAP
2026-06-14T14:05:07.851000+00:00,11307,1287,19.653,6,52.953
2026-06-14T14:05:08.208000+00:00,11307,1287,14.47,55,+1 LAP
2026-06-14T14:05:08.693000+00:00,11307,1287,1.549,12,5.756
2026-06-14T14:05:09.099000+00:00,11307,1287,39.23,10,+1 LAP
2026-06-14T14:05:09.349000+00:00,11307,1287,3.856,5,+1 LAP
2026-06-14T14:05:09.615000+00:00,11307,1287,1.411,41,+1 LAP
2026-06-14T14:05:09.833000+00:00,11307,1287,10.596,31,+1 LAP
2026-06-14T14:05:09.880000+00:00,11307,1287,2.258,16,28.509
2026-06-14T14:05:10.130000+00:00,11307,1287,1.471,1,7.227
2026-06-14T14:05:10.333000+00:00,11307,1287,5.347,81,33.779
2026-06-14T14:05:10.365000+00:00,11307,1287,4.231,63,4.231
2026-06-14T14:05:10.677000+00:00,11307,1287,19.632,6,52.852
2026-06-14T14:05:10.724000+00:00,11307,1287,1.393,87,+1 LAP
2026-06-14T14:05:10.927000+00:00,11307,1287,19.259,3,26.265
2026-06-14T14:05:11.677000+00:00,11307,1287,41.807,11,+2 LAPS
2026-06-14T14:05:11.802000+00:00,11307,1287,1.44,12,5.671
2026-06-14T14:05:12.302000+00:00,11307,1287,3.186,43,+1 LAP
2026-06-14T14:05:13.130000+00:00,11307,1287,2.189,16,28.454
2026-06-14T14:05:13.255000+00:00,11307,1287,1.465,1,7.136
2026-06-14T14:05:13.287000+00:00,11307,1287,14.565,55,+1 LAP
2026-06-14T14:05:13.505000+00:00,11307,1287,3.864,5,+1 LAP
2026-06-14T14:05:13.615000+00:00,11307,1287,4.089,63,4.089
2026-06-14T14:05:14.365000+00:00,11307,1287,19.29,3,26.277
2026-06-14T14:05:14.380000+00:00,11307,1287,39.093,10,+1 LAP
2026-06-14T14:05:14.599000+00:00,11307,1287,19.822,6,53.159
2026-06-14T14:05:14.802000+00:00,11307,1287,0.0,44,0.0
2026-06-14T14:05:14.943000+00:00,11307,1287,1.389,87,+1 LAP
2026-06-14T14:05:14.990000+00:00,11307,1287,41.745,11,+2 LAPS
2026-06-14T14:05:15.068000+00:00,11307,1287,1.468,12,5.557
2026-06-14T14:05:15.193000+00:00,11307,1287,1.939,41,+1 LAP
2026-06-14T14:05:15.380000+00:00,11307,1287,5.515,81,34.024
2026-06-14T14:05:15.677000+00:00,11307,1287,10.645,31,+1 LAP
2026-06-14T14:05:15.755000+00:00,11307,1287,4.024,63,4.024
2026-06-14T14:05:15.755000+00:00,11307,1287,3.459,30,+1 LAP
2026-06-14T14:05:16.380000+00:00,11307,1287,19.315,3,26.304
2026-06-14T14:05:16.443000+00:00,11307,1287,2.121,16,28.398
2026-06-14T14:05:16.521000+00:00,11307,1287,1.492,1,7.049
2026-06-14T14:05:16.677000+00:00,11307,1287,14.561,55,+1 LAP
2026-06-14T14:05:17.255000+00:00,11307,1287,1.538,12,5.562
2026-06-14T14:05:17.537000+00:00,11307,1287,39.018,10,+1 LAP
2026-06-14T14:05:17.568000+00:00,11307,1287,3.233,43,+1 LAP
2026-06-14T14:05:18.037000+00:00,11307,1287,3.976,63,3.976
2026-06-14T14:05:18.271000+00:00,11307,1287,41.682,11,+2 LAPS
2026-06-14T14:05:18.427000+00:00,11307,1287,2.053,16,28.357
2026-06-14T14:05:18.552000+00:00,11307,1287,3.345,5,+1 LAP
2026-06-14T14:05:18.677000+00:00,11307,1287,5.547,81,34.001
