date,session_key,meeting_key,position,driver_number
2026-07-25T14:09:29.614000+00:00,11338,1291,13,87
2026-07-25T14:09:29.614000+00:00,11338,1291,12,14
2026-07-25T14:09:29.614000+00:00,11338,1291,15,18
2026-07-25T14:09:29.614000+00:00,11338,1291,17,77
2026-07-25T14:09:29.614000+00:00,11338,1291,16,55
2026-07-25T14:09:29.614000+00:00,11338,1291,14,23
2026-07-25T14:09:29.614000+00:00,11338,1291,18,11
2026-07-25T14:09:36.614000+00:00,11338,1291,20,1
2026-07-25T14:09:36.614000+00:00,11338,1291,7,16
2026-07-25T14:09:36.614000+00:00,11338,1291,5,81
2026-07-25T14:09:36.614000+00:00,11338,1291,6,63
2026-07-25T14:09:36.614000+00:00,11338,1291,8,27
2026-07-25T14:09:36.614000+00:00,11338,1291,9,5
2026-07-25T14:09:36.614000+00:00,11338,1291,12,10
2026-07-25T14:09:36.614000+00:00,11338,1291,10,43
2026-07-25T14:09:36.614000+00:00,11338,1291,11,31
2026-07-25T14:09:36.614000+00:00,11338,1291,14,87
2026-07-25T14:09:36.614000+00:00,11338,1291,13,14
2026-07-25T14:09:36.614000+00:00,11338,1291,16,18
2026-07-25T14:09:36.614000+00:00,11338,1291,18,77
2026-07-25T14:09:36.614000+00:00,11338,1291,17,55
2026-07-25T14:09:36.614000+00:00,11338,1291,15,23
2026-07-25T14:09:36.614000+00:00,11338,1291,19,11
2026-07-25T14:09:43.333000+00:00,11338,1291,21,1
2026-07-25T14:09:43.333000+00:00,11338,1291,22,30
2026-07-25T14:09:43.333000+00:00,11338,1291,9,27
2026-07-25T14:09:43.333000+00:00,11338,1291,10,5
2026-07-25T14:09:43.333000+00:00,11338,1291,13,10
2026-07-25T14:09:43.333000+00:00,11338,1291,8,41
2026-07-25T14:09:43.333000+00:00,11338,1291,11,43
2026-07-25T14:09:43.333000+00:00,11338,1291,12,31
2026-07-25T14:09:43.333000+00:00,11338,1291,15,87
2026-07-25T14:09:43.333000+00:00,11338,1291,14,14
2026-07-25T14:09:43.333000+00:00,11338,1291,17,18
2026-07-25T14:09:43.333000+00:00,11338,1291,19,77
2026-07-25T14:09:43.333000+00:00,11338,1291,18,55
2026-07-25T14:09:43.333000+00:00,11338,1291,16,23
2026-07-25T14:09:43.333000+00:00,11338,1291,20,11
2026-07-25T14:09:49.630000+00:00,11338,1291,22,1
2026-07-25T14:09:49.630000+00:00,11338,1291,8,16
2026-07-25T14:09:49.630000+00:00,11338,1291,7,30
2026-07-25T14:09:49.630000+00:00,11338,1291,10,27
2026-07-25T14:09:49.630000+00:00,11338,1291,11,5
2026-07-25T14:09:49.630000+00:00,11338,1291,14,10
2026-07-25T14:09:49.630000+00:00,11338,1291,9,41
2026-07-25T14:09:49.630000+00:00,11338,1291,12,43
2026-07-25T14:09:49.630000+00:00,11338,1291,13,31
2026-07-25T14:09:49.630000+00:00,11338,1291,16,87
2026-07-25T14:09:49.630000+00:00,11338,1291,15,14
2026-07-25T14:09:49.630000+00:00,11338,1291,18,18
2026-07-25T14:09:49.630000+00:00,11338,1291,20,77
2026-07-25T14:09:49.630000+00:00,11338,1291,19,55
2026-07-25T14:09:49.630000+00:00,11338,1291,17,23
2026-07-25T14:09:49.630000+00:00,11338,1291,21,11
