path,size_bytes,category,recommended_action,reason,path_length
history/cross_car_microdelta_forensics/20260719_194913/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260719_194913/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260724_142553/NO_ACTION_REPORT.md,263,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260724_142553/manifests/governance_status.json,2720,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260724_142553/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260724_142553/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260724_142553/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260724_142553/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260724_190142/NO_ACTION_REPORT.md,263,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260724_190142/manifests/governance_status.json,2742,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260724_190142/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260724_190142/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260724_190142/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260724_190142/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260725_140548/NO_ACTION_REPORT.md,263,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260725_140548/manifests/governance_status.json,2742,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260725_140548/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260725_140548/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260725_140548/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260725_140548/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260725_182631/NO_ACTION_REPORT.md,263,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260725_182631/manifests/governance_status.json,2764,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260725_182631/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260725_182631/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260725_182631/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260725_182631/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260726_200855/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260726_200855/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260726_200855/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260726_200855/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260726_200855/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260726_200855/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260731_145729/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260731_145729/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260731_145729/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260731_145729/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260731_145729/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260731_145729/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260731_190815/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260731_190815/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260731_190815/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260731_190815/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260731_190815/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260731_190815/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260801_182923/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260801_182923/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260801_182923/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260801_182923/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260801_182923/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260801_182923/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260802_195449/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260802_195449/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260802_195449/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260802_195449/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260802_195449/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260802_195449/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260807_140128/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260807_140128/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260807_140128/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260807_140128/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
history/cross_car_microdelta_forensics/20260807_140128/results/team_pair_platform_fingerprint_map.csv,1,active_architecture,keep,Inside active architecture root.,155
history/cross_car_microdelta_forensics/20260807_140128/results/teammate_divergence_map.csv,1,active_architecture,keep,Inside active architecture root.,144
history/cross_car_microdelta_forensics/20260807_182241/NO_ACTION_REPORT.md,264,active_architecture,keep,Inside active architecture root.,128
history/cross_car_microdelta_forensics/20260807_182241/manifests/governance_status.json,2744,active_architecture,keep,Inside active architecture root.,141
history/cross_car_microdelta_forensics/20260807_182241/results/microdelta_driver_signal_matrix.csv,1,active_architecture,keep,Inside active architecture root.,152
history/cross_car_microdelta_forensics/20260807_182241/results/race_engineer_findings_ranked.csv,1,active_architecture,keep,Inside active architecture root.,150
