date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-07-19T13:05:18.977000+00:00,11334,7.62,0.618,1290,23
2026-07-19T13:05:19.357000+00:00,11334,7.986,0.366,1290,27
2026-07-19T13:05:19.373000+00:00,11334,4.025,1.184,1290,44
2026-07-19T13:05:19.937000+00:00,11334,8.573,0.587,1290,87
2026-07-19T13:05:20.199000+00:00,11334,4.835,0.81,1290,30
2026-07-19T13:05:20.313000+00:00,11334,8.926,0.353,1290,31
2026-07-19T13:05:20.461000+00:00,11334,9.089,0.163,1290,6
2026-07-19T13:05:20.654000+00:00,11334,0.862,0.862,1290,16
2026-07-19T13:05:20.799000+00:00,11334,5.447,0.612,1290,41
2026-07-19T13:05:20.811000+00:00,11334,9.43,0.341,1290,55
2026-07-19T13:05:21.013000+00:00,11334,9.661,0.231,1290,11
2026-07-19T13:05:21.269000+00:00,11334,9.907,0.246,1290,77
2026-07-19T13:05:21.364000+00:00,11334,5.99,0.543,1290,43
2026-07-19T13:05:21.553000+00:00,11334,1.757,0.895,1290,3
2026-07-19T13:05:21.749000+00:00,11334,6.399,0.409,1290,5
2026-07-19T13:05:21.915000+00:00,11334,10.552,0.645,1290,14
2026-07-19T13:05:22.225000+00:00,11334,6.887,0.488,1290,1
2026-07-19T13:05:22.225000+00:00,11334,10.86,0.308,1290,18
2026-07-19T13:05:22.638000+00:00,11334,2.85,1.093,1290,81
2026-07-19T13:05:22.683000+00:00,11334,7.323,0.436,1290,10
2026-07-19T13:05:23.312000+00:00,11334,7.988,0.665,1290,23
2026-07-19T13:05:23.642000+00:00,11334,8.336,0.348,1290,27
2026-07-19T13:05:23.797000+00:00,11334,4.022,1.172,1290,44
2026-07-19T13:05:24.250000+00:00,11334,0.823,0.823,1290,16
2026-07-19T13:05:24.515000+00:00,11334,9.078,0.742,1290,87
2026-07-19T13:05:24.672000+00:00,11334,4.878,0.856,1290,30
2026-07-19T13:05:25.172000+00:00,11334,9.813,0.735,1290,6
2026-07-19T13:05:25.172000+00:00,11334,1.752,0.929,1290,3
2026-07-19T13:05:25.312000+00:00,11334,5.537,0.659,1290,41
2026-07-19T13:05:25.593000+00:00,11334,10.288,0.475,1290,55
2026-07-19T13:05:25.781000+00:00,11334,5.989,0.452,1290,43
2026-07-19T13:05:25.964000+00:00,11334,10.626,0.338,1290,11
2026-07-19T13:05:26.183000+00:00,11334,2.774,1.022,1290,81
2026-07-19T13:05:26.189000+00:00,11334,10.897,0.271,1290,77
2026-07-19T13:05:26.347000+00:00,11334,6.548,0.559,1290,5
2026-07-19T13:05:26.559000+00:00,11334,11.256,0.359,1290,14
2026-07-19T13:05:26.739000+00:00,11334,6.991,0.443,1290,1
2026-07-19T13:05:27.052000+00:00,11334,11.755,0.499,1290,18
2026-07-19T13:05:27.224000+00:00,11334,0.735,0.735,1290,16
2026-07-19T13:05:27.255000+00:00,11334,7.483,0.492,1290,10
2026-07-19T13:05:27.477000+00:00,11334,4.061,1.287,1290,44
2026-07-19T13:05:28.036000+00:00,11334,8.28,0.797,1290,23
2026-07-19T13:05:28.465000+00:00,11334,1.952,1.217,1290,3
2026-07-19T13:05:28.647000+00:00,11334,8.861,0.581,1290,27
2026-07-19T13:05:29.032000+00:00,11334,5.614,1.553,1290,30
2026-07-19T13:05:30.579000+00:00,11334,7.17,1.556,1290,41
2026-07-19T13:05:30.664000+00:00,11334,4.149,2.197,1290,81
2026-07-19T13:05:31.946000+00:00,11334,12.122,3.261,1290,87
2026-07-19T13:05:31.989000+00:00,11334,8.599,1.429,1290,43
2026-07-19T13:05:32.591000+00:00,11334,9.191,0.592,1290,5
2026-07-19T13:05:33.047000+00:00,11334,0.915,0.915,1290,16
2026-07-19T13:05:33.159000+00:00,11334,13.384,1.262,1290,6
2026-07-19T13:05:33.485000+00:00,11334,10.161,0.97,1290,1
2026-07-19T13:05:33.937000+00:00,11334,14.141,0.757,1290,55
2026-07-19T13:05:34.141000+00:00,11334,7.653,3.504,1290,44
2026-07-19T13:05:35.291000+00:00,11334,15.533,1.392,1290,11
2026-07-19T13:05:35.729000+00:00,11334,12.338,2.177,1290,10
2026-07-19T13:05:36.026000+00:00,11334,3.898,2.983,1290,3
2026-07-19T13:05:36.039000+00:00,11334,16.185,0.652,1290,77
2026-07-19T13:05:37.033000+00:00,11334,17.317,1.132,1290,14
2026-07-19T13:05:37.348000+00:00,11334,10.85,3.197,1290,30
2026-07-19T13:05:37.792000+00:00,11334,14.442,2.104,1290,23
2026-07-19T13:05:38.214000+00:00,11334,18.461,1.144,1290,18
2026-07-19T13:05:38.521000+00:00,11334,12.038,1.188,1290,41
2026-07-19T13:05:39.639000+00:00,11334,7.51,3.612,1290,81
2026-07-19T13:05:39.737000+00:00,11334,16.364,1.922,1290,27
2026-07-19T13:05:40.099000+00:00,11334,13.593,1.555,1290,43
2026-07-19T13:05:41.366000+00:00,11334,14.862,1.269,1290,5
2026-07-19T13:05:42.115000+00:00,11334,1.978,1.978,1290,16
2026-07-19T13:05:42.164000+00:00,11334,18.752,2.388,1290,87
2026-07-19T13:05:42.225000+00:00,11334,22.391,3.93,1290,31
2026-07-19T13:05:43.161000+00:00,11334,19.788,1.036,1290,6
2026-07-19T13:05:43.881000+00:00,11334,17.355,2.493,1290,1
2026-07-19T13:05:43.910000+00:00,11334,3.788,1.81,1290,3
2026-07-19T13:05:44.315000+00:00,11334,12.195,4.685,1290,44
2026-07-19T13:05:44.448000+00:00,11334,21.051,1.263,1290,55
2026-07-19T13:05:45.434000+00:00,11334,18.922,1.567,1290,10
2026-07-19T13:05:45.727000+00:00,11334,22.33,1.279,1290,11
2026-07-19T13:05:46.773000+00:00,11334,14.655,2.46,1290,30
2026-07-19T13:05:46.946000+00:00,11334,6.821,3.033,1290,81
2026-07-19T13:05:47.058000+00:00,11334,23.643,1.313,1290,77
2026-07-19T13:05:47.149000+00:00,11334,20.598,1.676,1290,23
2026-07-19T13:05:47.948000+00:00,11334,15.827,1.172,1290,41
2026-07-19T13:05:48.238000+00:00,11334,21.748,1.15,1290,27
2026-07-19T13:05:48.562000+00:00,11334,25.139,1.496,1290,14
2026-07-19T13:05:49.913000+00:00,11334,26.491,1.352,1290,18
2026-07-19T13:05:50.188000+00:00,11334,1.97,1.97,1290,16
2026-07-19T13:05:50.499000+00:00,11334,18.388,2.561,1290,43
2026-07-19T13:05:50.512000+00:00,11334,24.044,2.296,1290,87
2026-07-19T13:05:50.747000+00:00,11334,10.596,3.775,1290,44
2026-07-19T13:05:51.242000+00:00,11334,24.74,0.696,1290,6
2026-07-19T13:05:51.312000+00:00,11334,19.2,0.812,1290,5
2026-07-19T13:05:51.720000+00:00,11334,28.333,1.842,1290,31
2026-07-19T13:05:51.791000+00:00,11334,3.569,1.599,1290,3
2026-07-19T13:05:52.736000+00:00,11334,26.238,1.498,1290,55
2026-07-19T13:05:52.957000+00:00,11334,12.821,2.225,1290,30
2026-07-19T13:05:53.489000+00:00,11334,21.362,2.162,1290,1
2026-07-19T13:05:53.748000+00:00,11334,0.0,0.0,1290,12
2026-07-19T13:05:53.935000+00:00,11334,27.431,1.193,1290,11
2026-07-19T13:05:54.067000+00:00,11334,13.931,1.11,1290,41
2026-07-19T13:05:54.814000+00:00,11334,6.57,3.001,1290,81
2026-07-19T13:05:54.913000+00:00,11334,22.806,1.444,1290,10
2026-07-19T13:05:54.946000+00:00,11334,2.269,2.269,1290,16
2026-07-19T13:05:55.637000+00:00,11334,29.118,1.687,1290,77
2026-07-19T13:05:55.987000+00:00,11334,2.227,2.227,1290,16
2026-07-19T13:05:56.123000+00:00,11334,23.999,1.193,1290,23
2026-07-19T13:05:56.314000+00:00,11334,16.185,2.254,1290,43
2026-07-19T13:05:56.486000+00:00,11334,3.799,1.53,1290,3
2026-07-19T13:05:56.814000+00:00,11334,30.327,1.209,1290,14
2026-07-19T13:05:56.861000+00:00,11334,24.771,0.772,1290,27
2026-07-19T13:05:57.220000+00:00,11334,17.084,0.899,1290,5
2026-07-19T13:05:57.640000+00:00,11334,9.396,2.826,1290,44
2026-07-19T13:05:57.656000+00:00,11334,3.89,1.663,1290,3
2026-07-19T13:05:58.111000+00:00,11334,31.617,1.29,1290,18
2026-07-19T13:05:59.132000+00:00,11334,19.003,1.919,1290,1
2026-07-19T13:05:59.187000+00:00,11334,27.084,2.313,1290,87
2026-07-19T13:05:59.565000+00:00,11334,11.339,1.943,1290,30
2026-07-19T13:05:59.580000+00:00,11334,33.104,1.487,1290,31
2026-07-19T13:05:59.667000+00:00,11334,27.574,0.49,1290,6
2026-07-19T13:05:59.893000+00:00,11334,7.232,3.433,1290,81
2026-07-19T13:06:00.157000+00:00,11334,28.052,0.478,1290,55
2026-07-19T13:06:00.759000+00:00,11334,1.74,1.74,1290,16
2026-07-19T13:06:01.260000+00:00,11334,7.526,3.636,1290,81
2026-07-19T13:06:01.517000+00:00,11334,13.253,1.914,1290,41
2026-07-19T13:06:01.758000+00:00,11334,29.624,1.572,1290,11
2026-07-19T13:06:01.886000+00:00,11334,9.223,1.991,1290,44
2026-07-19T13:06:02.934000+00:00,11334,9.181,1.655,1290,44
2026-07-19T13:06:02.974000+00:00,11334,3.95,2.21,1290,3
2026-07-19T13:06:03.154000+00:00,11334,14.926,1.673,1290,43
2026-07-19T13:06:03.338000+00:00,11334,31.219,1.595,1290,77
2026-07-19T13:06:03.540000+00:00,11334,23.421,4.418,1290,10
2026-07-19T13:06:04.038000+00:00,11334,11.392,2.169,1290,30
2026-07-19T13:06:04.533000+00:00,11334,24.394,0.973,1290,23
2026-07-19T13:06:04.554000+00:00,11334,16.347,1.421,1290,5
2026-07-19T13:06:05.029000+00:00,11334,32.932,1.713,1290,14
2026-07-19T13:06:05.187000+00:00,11334,11.443,2.262,1290,30
2026-07-19T13:06:05.503000+00:00,11334,25.376,0.982,1290,27
2026-07-19T13:06:05.813000+00:00,11334,17.595,1.248,1290,1
2026-07-19T13:06:06.138000+00:00,11334,13.476,2.084,1290,41
2026-07-19T13:06:06.379000+00:00,11334,34.271,1.339,1290,18
2026-07-19T13:06:07.253000+00:00,11334,27.113,1.737,1290,87
2026-07-19T13:06:07.338000+00:00,11334,8.32,4.37,1290,81
2026-07-19T13:06:07.387000+00:00,11334,13.604,2.161,1290,41
2026-07-19T13:06:07.489000+00:00,11334,14.827,1.351,1290,43
2026-07-19T13:06:08.092000+00:00,11334,27.953,0.84,1290,6
2026-07-19T13:06:08.155000+00:00,11334,9.132,0.812,1290,44
2026-07-19T13:06:08.546000+00:00,11334,14.799,1.195,1290,43
2026-07-19T13:06:08.587000+00:00,11334,28.46,0.507,1290,55
2026-07-19T13:06:08.640000+00:00,11334,36.508,2.237,1290,31
2026-07-19T13:06:09.158000+00:00,11334,16.521,1.694,1290,5
2026-07-19T13:06:09.821000+00:00,11334,29.694,1.234,1290,11
2026-07-19T13:06:10.023000+00:00,11334,2.729,2.729,1290,16
2026-07-19T13:06:10.401000+00:00,11334,16.607,1.808,1290,5
2026-07-19T13:06:10.516000+00:00,11334,22.216,4.621,1290,10
2026-07-19T13:06:10.668000+00:00,11334,11.63,2.498,1290,30
2026-07-19T13:06:10.911000+00:00,11334,18.232,1.711,1290,1
2026-07-19T13:06:11.259000+00:00,11334,3.984,1.255,1290,3
2026-07-19T13:06:11.646000+00:00,11334,23.429,1.213,1290,23
2026-07-19T13:06:11.784000+00:00,11334,31.658,1.964,1290,77
2026-07-19T13:06:11.965000+00:00,11334,18.247,1.64,1290,1
2026-07-19T13:06:12.635000+00:00,11334,32.503,0.845,1290,14
2026-07-19T13:06:12.678000+00:00,11334,13.646,2.016,1290,41
2026-07-19T13:06:12.912000+00:00,11334,24.706,1.277,1290,27
2026-07-19T13:06:13.989000+00:00,11334,33.851,1.348,1290,18
2026-07-19T13:06:14.117000+00:00,11334,15.077,1.431,1290,43
2026-07-19T13:06:14.567000+00:00,11334,7.276,3.292,1290,81
2026-07-19T13:06:14.587000+00:00,11334,21.934,3.702,1290,10
2026-07-19T13:06:14.977000+00:00,11334,26.744,2.038,1290,87
2026-07-19T13:06:15.357000+00:00,11334,8.084,0.808,1290,44
2026-07-19T13:06:15.605000+00:00,11334,27.441,0.697,1290,6
2026-07-19T13:06:15.646000+00:00,11334,21.865,3.618,1290,10
2026-07-19T13:06:16.165000+00:00,11334,17.157,2.08,1290,5
2026-07-19T13:06:16.402000+00:00,11334,1.765,1.765,1290,16
2026-07-19T13:06:16.417000+00:00,11334,23.75,1.816,1290,23
2026-07-19T13:06:16.897000+00:00,11334,28.651,1.21,1290,55
2026-07-19T13:06:17.064000+00:00,11334,24.409,0.659,1290,27
2026-07-19T13:06:17.232000+00:00,11334,37.127,3.276,1290,31
2026-07-19T13:06:17.488000+00:00,11334,18.46,1.303,1290,1
2026-07-19T13:06:17.548000+00:00,11334,23.769,1.904,1290,23
2026-07-19T13:06:17.656000+00:00,11334,10.356,2.272,1290,30
2026-07-19T13:06:18.013000+00:00,11334,29.764,1.113,1290,11
2026-07-19T13:06:18.111000+00:00,11334,24.338,0.569,1290,27
2026-07-19T13:06:18.318000+00:00,11334,3.687,1.922,1290,3
2026-07-19T13:06:19.687000+00:00,11334,12.415,2.059,1290,41
2026-07-19T13:06:20.257000+00:00,11334,1.036,1.036,1290,16
2026-07-19T13:06:20.439000+00:00,11334,5.81,2.123,1290,81
2026-07-19T13:06:20.554000+00:00,11334,21.516,3.056,1290,10
2026-07-19T13:06:20.657000+00:00,11334,32.529,2.765,1290,77
2026-07-19T13:06:20.760000+00:00,11334,28.123,3.714,1290,55
2026-07-19T13:06:21.423000+00:00,11334,14.121,1.706,1290,43
2026-07-19T13:06:21.777000+00:00,11334,33.551,1.022,1290,14
2026-07-19T13:06:21.816000+00:00,11334,28.036,3.698,1290,55
2026-07-19T13:06:22.431000+00:00,11334,3.206,2.17,1290,3
2026-07-19T13:06:22.558000+00:00,11334,23.542,2.026,1290,23
2026-07-19T13:06:23.175000+00:00,11334,15.883,1.762,1290,5
2026-07-19T13:06:23.313000+00:00,11334,35.079,1.528,1290,18
2026-07-19T13:06:23.334000+00:00,11334,24.309,0.767,1290,27
2026-07-19T13:06:23.458000+00:00,11334,8.786,2.976,1290,44
2026-07-19T13:06:23.811000+00:00,11334,0.888,0.888,1290,16
2026-07-19T13:06:24.799000+00:00,11334,5.582,2.376,1290,81
2026-07-19T13:06:25.300000+00:00,11334,2.387,1.499,1290,3
2026-07-19T13:06:25.594000+00:00,11334,10.93,2.144,1290,30
2026-07-19T13:06:26.040000+00:00,11334,37.897,2.818,1290,31
2026-07-19T13:06:26.165000+00:00,11334,33.487,,1290,14
2026-07-19T13:06:26.930000+00:00,11334,12.283,1.353,1290,41
2026-07-19T13:06:27.047000+00:00,11334,28.02,3.711,1290,55
2026-07-19T13:06:27.344000+00:00,11334,8.105,2.523,1290,44
2026-07-19T13:06:27.344000+00:00,11334,33.559,0.772,1290,14
2026-07-19T13:06:27.461000+00:00,11334,20.153,4.27,1290,1
2026-07-19T13:06:27.587000+00:00,11334,34.941,1.454,1290,18
2026-07-19T13:06:27.725000+00:00,11334,4.849,2.462,1290,81
2026-07-19T13:06:28.524000+00:00,11334,13.862,1.579,1290,43
2026-07-19T13:06:28.822000+00:00,11334,35.051,0.821,1290,18
2026-07-19T13:06:29.320000+00:00,11334,14.659,0.797,1290,5
2026-07-19T13:06:29.340000+00:00,11334,10.113,2.008,1290,30
2026-07-19T13:06:29.641000+00:00,11334,1.08,1.08,1290,16
2026-07-19T13:06:30.069000+00:00,11334,7.157,2.308,1290,44
2026-07-19T13:06:30.169000+00:00,11334,22.904,2.751,1290,10
2026-07-19T13:06:31.029000+00:00,11334,11.774,1.661,1290,41
2026-07-19T13:06:31.229000+00:00,11334,2.679,1.599,1290,3
2026-07-19T13:06:31.911000+00:00,11334,9.018,1.861,1290,30
2026-07-19T13:06:32.047000+00:00,11334,24.77,1.866,1290,23
2026-07-19T13:06:32.580000+00:00,11334,4.026,1.347,1290,81
2026-07-19T13:06:32.837000+00:00,11334,25.565,0.795,1290,27
2026-07-19T13:06:32.931000+00:00,11334,18.287,3.628,1290,1
2026-07-19T13:06:32.988000+00:00,11334,33.966,5.946,1290,14
2026-07-19T13:06:33.312000+00:00,11334,14.091,2.317,1290,43
2026-07-19T13:06:33.661000+00:00,11334,10.733,1.715,1290,41
2026-07-19T13:06:34.415000+00:00,11334,15.189,1.098,1290,5
2026-07-19T13:06:34.471000+00:00,11334,5.908,1.882,1290,44
2026-07-19T13:06:34.548000+00:00,11334,35.518,1.552,1290,18
2026-07-19T13:06:34.773000+00:00,11334,0.957,0.957,1290,16
2026-07-19T13:06:34.840000+00:00,11334,27.543,1.978,1290,55
2026-07-19T13:06:35.617000+00:00,11334,20.967,2.68,1290,10
2026-07-19T13:06:35.883000+00:00,11334,7.294,1.386,1290,30
2026-07-19T13:06:35.914000+00:00,11334,2.128,1.171,1290,3
2026-07-19T13:06:36.227000+00:00,11334,13.314,2.581,1290,43
2026-07-19T13:06:37.106000+00:00,11334,17.87,2.681,1290,1
2026-07-19T13:06:37.403000+00:00,11334,14.485,1.171,1290,5
2026-07-19T13:06:37.532000+00:00,11334,8.946,1.652,1290,41
2026-07-19T13:06:37.711000+00:00,11334,3.917,1.789,1290,81
2026-07-19T13:06:37.721000+00:00,11334,23.091,2.124,1290,23
2026-07-19T13:06:38.702000+00:00,11334,4.895,0.978,1290,44
2026-07-19T13:06:38.760000+00:00,11334,24.101,1.01,1290,27
2026-07-19T13:06:39.727000+00:00,11334,32.436,4.893,1290,14
2026-07-19T13:06:39.742000+00:00,11334,20.516,2.646,1290,10
2026-07-19T13:06:40.009000+00:00,11334,25.346,1.245,1290,55
2026-07-19T13:06:40.115000+00:00,11334,17.218,2.733,1290,1
2026-07-19T13:06:40.288000+00:00,11334,6.484,1.589,1290,30
2026-07-19T13:06:40.346000+00:00,11334,11.764,2.818,1290,43
2026-07-19T13:06:41.042000+00:00,11334,33.766,1.33,1290,18
2026-07-19T13:06:41.447000+00:00,11334,7.632,1.148,1290,41
2026-07-19T13:06:41.601000+00:00,11334,0.786,0.786,1290,16
2026-07-19T13:06:41.678000+00:00,11334,13.053,1.289,1290,5
2026-07-19T13:06:41.709000+00:00,11334,22.49,1.974,1290,23
2026-07-19T13:06:42.654000+00:00,11334,1.867,1.081,1290,3
2026-07-19T13:06:42.654000+00:00,11334,23.419,0.929,1290,27
2026-07-19T13:06:42.929000+00:00,11334,20.024,2.806,1290,10
2026-07-19T13:06:44.063000+00:00,11334,10.252,2.62,1290,43
2026-07-19T13:06:44.232000+00:00,11334,25.007,1.588,1290,55
2026-07-19T13:06:44.311000+00:00,11334,15.71,2.657,1290,1
2026-07-19T13:06:44.409000+00:00,11334,29.729,4.383,1290,14
2026-07-19T13:06:44.538000+00:00,11334,21.611,1.587,1290,23
2026-07-19T13:06:44.689000+00:00,11334,3.965,2.098,1290,81
2026-07-19T13:06:45.384000+00:00,11334,11.569,1.317,1290,5
2026-07-19T13:06:45.389000+00:00,11334,4.616,0.651,1290,44
2026-07-19T13:06:45.749000+00:00,11334,31.084,1.355,1290,18
2026-07-19T13:06:45.801000+00:00,11334,22.888,1.277,1290,27
2026-07-19T13:06:47.019000+00:00,11334,24.107,1.219,1290,55
2026-07-19T13:06:47.059000+00:00,11334,18.485,2.775,1290,10
2026-07-19T13:06:47.313000+00:00,11334,6.533,1.917,1290,30
2026-07-19T13:06:47.958000+00:00,11334,28.722,3.715,1290,14
2026-07-19T13:06:48.102000+00:00,11334,14.26,2.691,1290,1
2026-07-19T13:06:48.441000+00:00,11334,7.659,1.126,1290,41
2026-07-19T13:06:48.524000+00:00,11334,19.939,1.454,1290,23
2026-07-19T13:06:49.014000+00:00,11334,1.332,1.332,1290,16
2026-07-19T13:06:49.300000+00:00,11334,8.528,0.869,1290,43
2026-07-19T13:06:49.361000+00:00,11334,30.139,1.417,1290,18
2026-07-19T13:06:50.047000+00:00,11334,21.391,1.452,1290,27
2026-07-19T13:06:50.513000+00:00,11334,9.728,1.2,1290,5
2026-07-19T13:06:50.541000+00:00,11334,2.824,1.492,1290,3
2026-07-19T13:06:50.712000+00:00,11334,27.789,3.682,1290,14
2026-07-19T13:06:50.787000+00:00,11334,16.945,2.685,1290,10
2026-07-19T13:06:51.184000+00:00,11334,22.54,1.149,1290,55
2026-07-19T13:06:51.900000+00:00,11334,4.3,1.476,1290,81
2026-07-19T13:06:52.003000+00:00,11334,29.079,1.29,1290,18
2026-07-19T13:06:52.138000+00:00,11334,18.336,1.391,1290,23
2026-07-19T13:06:52.495000+00:00,11334,45.216,11.45,1290,6
2026-07-19T13:06:53.369000+00:00,11334,12.572,2.844,1290,1
2026-07-19T13:06:53.510000+00:00,11334,19.689,1.353,1290,27
2026-07-19T13:06:53.703000+00:00,11334,6.099,1.799,1290,44
2026-07-19T13:06:54.511000+00:00,11334,47.207,1.991,1290,87
2026-07-19T13:06:54.558000+00:00,11334,25.984,3.444,1290,14
2026-07-19T13:06:54.927000+00:00,11334,21.117,1.428,1290,55
2026-07-19T13:06:54.965000+00:00,11334,7.268,1.169,1290,30
2026-07-19T13:06:55.817000+00:00,11334,15.035,2.463,1290,10
2026-07-19T13:06:56+00:00,11334,27.411,1.427,1290,18
2026-07-19T13:06:56.161000+00:00,11334,8.432,1.164,1290,41
2026-07-19T13:06:56.178000+00:00,11334,48.867,1.66,1290,11
2026-07-19T13:06:57.138000+00:00,11334,16.367,1.332,1290,23
2026-07-19T13:06:57.203000+00:00,11334,9.519,1.087,1290,43
2026-07-19T13:06:57.518000+00:00,11334,42.85,11.766,1290,6
2026-07-19T13:06:57.814000+00:00,11334,1.946,1.946,1290,16
2026-07-19T13:06:58.014000+00:00,11334,24.21,3.093,1290,14
2026-07-19T13:06:58.454000+00:00,11334,17.685,1.318,1290,27
2026-07-19T13:06:58.706000+00:00,11334,2.814,0.868,1290,3
2026-07-19T13:06:58.972000+00:00,11334,11.285,1.766,1290,5
2026-07-19T13:06:59.582000+00:00,11334,44.911,2.061,1290,87
2026-07-19T13:06:59.643000+00:00,11334,25.842,1.632,1290,18
2026-07-19T13:07:00.024000+00:00,11334,19.247,1.562,1290,55
2026-07-19T13:07:00.763000+00:00,11334,4.871,2.057,1290,81
2026-07-19T13:07:01+00:00,11334,41.773,11.634,1290,6
2026-07-19T13:07:01.942000+00:00,11334,47.166,2.255,1290,11
2026-07-19T13:07:02.445000+00:00,11334,14.59,3.305,1290,1
2026-07-19T13:07:02.747000+00:00,11334,6.492,1.621,1290,44
2026-07-19T13:07:02.842000+00:00,11334,22.034,2.787,1290,14
2026-07-19T13:07:02.905000+00:00,11334,1.437,1.437,1290,16
2026-07-19T13:07:03.312000+00:00,11334,44.019,2.246,1290,87
2026-07-19T13:07:03.315000+00:00,11334,1.847,0.41,1290,3
2026-07-19T13:07:03.521000+00:00,11334,7.642,1.15,1290,30
2026-07-19T13:07:03.633000+00:00,11334,56.296,7.429,1290,77
2026-07-19T13:07:03.633000+00:00,11334,40.687,11.608,1290,6
2026-07-19T13:07:03.814000+00:00,11334,16.14,1.55,1290,10
2026-07-19T13:07:04.700000+00:00,11334,8.773,1.131,1290,41
2026-07-19T13:07:04.788000+00:00,11334,23.984,1.95,1290,18
2026-07-19T13:07:05.361000+00:00,11334,17.659,1.519,1290,23
2026-07-19T13:07:05.654000+00:00,11334,9.78,1.007,1290,43
2026-07-19T13:07:05.782000+00:00,11334,46.548,2.529,1290,11
2026-07-19T13:07:05.857000+00:00,11334,4.405,2.558,1290,81
2026-07-19T13:07:06.141000+00:00,11334,43.186,2.499,1290,87
2026-07-19T13:07:06.389000+00:00,11334,10.5,0.72,1290,5
2026-07-19T13:07:06.458000+00:00,11334,18.819,1.16,1290,27
2026-07-19T13:07:06.958000+00:00,11334,5.524,1.119,1290,44
2026-07-19T13:07:07.413000+00:00,11334,38.839,11.428,1290,6
2026-07-19T13:07:07.574000+00:00,11334,19.895,1.076,1290,55
2026-07-19T13:07:08.522000+00:00,11334,1.168,1.168,1290,16
2026-07-19T13:07:08.559000+00:00,11334,7.118,1.594,1290,30
2026-07-19T13:07:08.748000+00:00,11334,54.115,6.949,1290,77
2026-07-19T13:07:08.982000+00:00,11334,46.078,2.892,1290,11
2026-07-19T13:07:09.232000+00:00,11334,1.864,0.696,1290,3
2026-07-19T13:07:09.797000+00:00,11334,41.217,2.378,1290,87
2026-07-19T13:07:09.873000+00:00,11334,22.322,2.427,1290,14
2026-07-19T13:07:09.904000+00:00,11334,8.472,1.354,1290,41
2026-07-19T13:07:10.341000+00:00,11334,14.43,3.93,1290,1
2026-07-19T13:07:10.857000+00:00,11334,37.027,11.185,1290,6
2026-07-19T13:07:10.904000+00:00,11334,3.527,1.663,1290,81
2026-07-19T13:07:11.123000+00:00,11334,9.673,1.201,1290,43
2026-07-19T13:07:11.388000+00:00,11334,23.726,1.404,1290,18
2026-07-19T13:07:11.623000+00:00,11334,10.195,0.522,1290,5
2026-07-19T13:07:11.654000+00:00,11334,4.283,0.756,1290,44
2026-07-19T13:07:12.044000+00:00,11334,16.162,1.732,1290,10
2026-07-19T13:07:12.138000+00:00,11334,64.861,8.565,1290,31
2026-07-19T13:07:12.419000+00:00,11334,53.192,6.644,1290,77
2026-07-19T13:07:12.919000+00:00,11334,39.107,2.08,1290,87
2026-07-19T13:07:13.044000+00:00,11334,44.456,3.239,1290,11
2026-07-19T13:07:13.435000+00:00,11334,6.056,1.773,1290,30
2026-07-19T13:07:14.363000+00:00,11334,18.488,2.326,1290,23
2026-07-19T13:07:14.638000+00:00,11334,1.429,1.429,1290,16
2026-07-19T13:07:14.839000+00:00,11334,7.447,1.391,1290,41
2026-07-19T13:07:15.058000+00:00,11334,19.174,0.686,1290,27
2026-07-19T13:07:15.284000+00:00,11334,13.824,3.629,1290,1
2026-07-19T13:07:15.392000+00:00,11334,52.488,6.41,1290,77
2026-07-19T13:07:15.523000+00:00,11334,2.315,0.886,1290,3
2026-07-19T13:07:15.705000+00:00,11334,34.937,10.953,1290,6
2026-07-19T13:07:15.885000+00:00,11334,20.004,0.83,1290,55
2026-07-19T13:07:16.184000+00:00,11334,42.381,3.274,1290,11
