date,session_key,meeting_key,driver_number,gap_to_leader,interval
2026-06-28T13:04:36.574000+00:00,11315,1288,16,1.524,0.724
2026-06-28T13:04:36.661000+00:00,11315,1288,6,4.438,0.427
2026-06-28T13:04:36.742000+00:00,11315,1288,11,7.501,0.3
2026-06-28T13:04:36.910000+00:00,11315,1288,12,1.929,0.405
2026-06-28T13:04:36.918000+00:00,11315,1288,3,2.641,0.691
2026-06-28T13:04:37.005000+00:00,11315,1288,18,9.241,0.745
2026-06-28T13:04:37.107000+00:00,11315,1288,41,4.87,0.432
2026-06-28T13:04:37.364000+00:00,11315,1288,14,8.137,0.636
2026-06-28T13:04:37.385000+00:00,11315,1288,5,5.192,0.322
2026-06-28T13:04:37.414000+00:00,11315,1288,81,3.124,0.483
2026-06-28T13:04:37.630000+00:00,11315,1288,3,2.651,0.722
2026-06-28T13:04:37.694000+00:00,11315,1288,43,8.451,0.314
2026-06-28T13:04:37.744000+00:00,11315,1288,31,5.521,0.329
2026-06-28T13:04:37.812000+00:00,11315,1288,1,3.511,0.387
2026-06-28T13:04:37.940000+00:00,11315,1288,10,5.748,0.227
2026-06-28T13:04:38.011000+00:00,11315,1288,77,8.776,0.325
2026-06-28T13:04:38.121000+00:00,11315,1288,81,3.121,0.47
2026-06-28T13:04:38.291000+00:00,11315,1288,30,3.974,0.463
2026-06-28T13:04:38.424000+00:00,11315,1288,27,6.212,0.464
2026-06-28T13:04:38.491000+00:00,11315,1288,1,3.503,0.382
2026-06-28T13:04:38.710000+00:00,11315,1288,18,9.476,0.7
2026-06-28T13:04:38.768000+00:00,11315,1288,87,6.558,0.346
2026-06-28T13:04:38.817000+00:00,11315,1288,6,4.51,0.536
2026-06-28T13:04:38.957000+00:00,11315,1288,30,3.965,0.462
2026-06-28T13:04:39.149000+00:00,11315,1288,41,4.876,0.366
2026-06-28T13:04:39.217000+00:00,11315,1288,55,7.015,0.457
2026-06-28T13:04:39.228000+00:00,11315,1288,44,0.719,0.719
2026-06-28T13:04:39.504000+00:00,11315,1288,5,5.218,0.342
2026-06-28T13:04:39.535000+00:00,11315,1288,6,4.546,0.581
2026-06-28T13:04:39.687000+00:00,11315,1288,23,7.465,0.45
2026-06-28T13:04:39.874000+00:00,11315,1288,31,5.541,0.323
2026-06-28T13:04:39.925000+00:00,11315,1288,41,4.892,0.346
2026-06-28T13:04:40.023000+00:00,11315,1288,11,7.765,
2026-06-28T13:04:40.091000+00:00,11315,1288,10,5.736,0.195
2026-06-28T13:04:40.152000+00:00,11315,1288,16,1.512,0.793
2026-06-28T13:04:40.251000+00:00,11315,1288,12,1.643,0.131
2026-06-28T13:04:40.264000+00:00,11315,1288,5,5.221,0.329
2026-06-28T13:04:40.495000+00:00,11315,1288,27,6.213,0.477
2026-06-28T13:04:40.552000+00:00,11315,1288,31,5.539,0.318
2026-06-28T13:04:40.606000+00:00,11315,1288,14,8.412,0.647
2026-06-28T13:04:40.831000+00:00,11315,1288,10,5.726,0.187
2026-06-28T13:04:40.934000+00:00,11315,1288,44,0.642,0.642
2026-06-28T13:04:40.942000+00:00,11315,1288,87,6.55,0.337
2026-06-28T13:04:40.944000+00:00,11315,1288,43,8.663,0.251
2026-06-28T13:04:41.183000+00:00,11315,1288,27,6.212,0.486
2026-06-28T13:04:41.236000+00:00,11315,1288,3,2.686,1.043
2026-06-28T13:04:41.248000+00:00,11315,1288,77,9.052,0.389
2026-06-28T13:04:41.304000+00:00,11315,1288,55,7.04,0.49
2026-06-28T13:04:41.529000+00:00,11315,1288,87,6.54,0.328
2026-06-28T13:04:41.558000+00:00,11315,1288,81,3.044,0.358
2026-06-28T13:04:41.614000+00:00,11315,1288,16,1.433,0.791
2026-06-28T13:04:41.650000+00:00,11315,1288,12,1.441,0.008
2026-06-28T13:04:41.782000+00:00,11315,1288,23,7.508,0.468
2026-06-28T13:04:41.931000+00:00,11315,1288,1,3.41,0.366
2026-06-28T13:04:41.941000+00:00,11315,1288,18,9.754,0.702
2026-06-28T13:04:42.026000+00:00,11315,1288,55,7.043,0.503
2026-06-28T13:04:42.070000+00:00,11315,1288,11,7.798,0.29
2026-06-28T13:04:42.403000+00:00,11315,1288,30,3.897,0.487
2026-06-28T13:04:42.500000+00:00,11315,1288,23,7.52,0.477
2026-06-28T13:04:42.762000+00:00,11315,1288,14,8.475,0.677
2026-06-28T13:04:42.764000+00:00,11315,1288,11,7.789,0.269
2026-06-28T13:04:42.857000+00:00,11315,1288,3,2.692,1.251
2026-06-28T13:04:42.943000+00:00,11315,1288,43,8.655,0.18
2026-06-28T13:04:43.191000+00:00,11315,1288,6,4.671,0.774
2026-06-28T13:04:43.275000+00:00,11315,1288,81,3.1,0.408
2026-06-28T13:04:43.320000+00:00,11315,1288,77,9.033,0.378
2026-06-28T13:04:43.464000+00:00,11315,1288,41,4.935,0.264
2026-06-28T13:04:43.497000+00:00,11315,1288,14,8.496,0.707
2026-06-28T13:04:43.609000+00:00,11315,1288,1,3.425,0.325
2026-06-28T13:04:43.688000+00:00,11315,1288,43,8.648,0.152
2026-06-28T13:04:43.706000+00:00,11315,1288,5,5.174,0.239
2026-06-28T13:04:43.982000+00:00,11315,1288,77,9.014,0.366
2026-06-28T13:04:44.015000+00:00,11315,1288,31,5.447,0.273
2026-06-28T13:04:44.093000+00:00,11315,1288,18,9.813,0.78
2026-06-28T13:04:44.120000+00:00,11315,1288,10,5.602,0.155
2026-06-28T13:04:44.147000+00:00,11315,1288,30,3.98,0.555
2026-06-28T13:04:44.667000+00:00,11315,1288,27,6.143,0.541
2026-06-28T13:04:44.792000+00:00,11315,1288,18,9.832,0.818
2026-06-28T13:04:44.898000+00:00,11315,1288,87,6.393,0.25
2026-06-28T13:04:44.987000+00:00,11315,1288,6,4.803,0.823
2026-06-28T13:04:45.149000+00:00,11315,1288,44,0.68,0.68
2026-06-28T13:04:45.311000+00:00,11315,1288,41,5.12,0.317
2026-06-28T13:04:45.496000+00:00,11315,1288,55,7.008,0.615
2026-06-28T13:04:45.559000+00:00,11315,1288,5,5.394,0.274
2026-06-28T13:04:45.878000+00:00,11315,1288,31,5.642,0.248
2026-06-28T13:04:45.978000+00:00,11315,1288,12,1.555,0.875
2026-06-28T13:04:46.018000+00:00,11315,1288,10,5.855,0.213
2026-06-28T13:04:46.054000+00:00,11315,1288,23,7.53,0.522
2026-06-28T13:04:46.102000+00:00,11315,1288,11,7.577,0.047
2026-06-28T13:04:46.398000+00:00,11315,1288,27,6.215,0.36
2026-06-28T13:04:46.453000+00:00,11315,1288,16,1.995,0.44
2026-06-28T13:04:46.684000+00:00,11315,1288,87,6.506,0.291
2026-06-28T13:04:47.135000+00:00,11315,1288,43,8.58,1.003
2026-06-28T13:04:47.145000+00:00,11315,1288,14,8.585,0.005
2026-06-28T13:04:47.156000+00:00,11315,1288,3,2.671,0.676
2026-06-28T13:04:47.250000+00:00,11315,1288,55,7.079,0.573
2026-06-28T13:04:47.510000+00:00,11315,1288,77,8.85,0.265
2026-06-28T13:04:47.636000+00:00,11315,1288,81,3.161,0.49
2026-06-28T13:04:47.784000+00:00,11315,1288,11,7.564,
2026-06-28T13:04:47.794000+00:00,11315,1288,23,7.583,0.504
2026-06-28T13:04:48.047000+00:00,11315,1288,1,3.577,0.416
2026-06-28T13:04:48.189000+00:00,11315,1288,44,0.725,0.725
2026-06-28T13:04:48.429000+00:00,11315,1288,18,9.92,1.07
2026-06-28T13:04:48.483000+00:00,11315,1288,30,4.035,0.458
2026-06-28T13:04:48.854000+00:00,11315,1288,43,8.699,1.135
2026-06-28T13:04:49.099000+00:00,11315,1288,14,8.883,0.184
2026-06-28T13:04:49.261000+00:00,11315,1288,6,4.817,0.782
2026-06-28T13:04:49.285000+00:00,11315,1288,12,1.843,1.118
2026-06-28T13:04:49.307000+00:00,11315,1288,77,9.133,0.25
2026-06-28T13:04:49.665000+00:00,11315,1288,16,2.217,0.374
2026-06-28T13:04:49.697000+00:00,11315,1288,41,5.234,0.417
2026-06-28T13:04:50.091000+00:00,11315,1288,5,5.638,0.404
2026-06-28T13:04:50.098000+00:00,11315,1288,3,2.641,0.424
2026-06-28T13:04:50.281000+00:00,11315,1288,18,10.121,0.988
2026-06-28T13:04:50.362000+00:00,11315,1288,31,5.903,0.265
2026-06-28T13:04:50.477000+00:00,11315,1288,44,0.702,0.702
2026-06-28T13:04:50.621000+00:00,11315,1288,81,3.178,0.537
2026-06-28T13:04:50.653000+00:00,11315,1288,10,6.189,0.286
2026-06-28T13:04:50.892000+00:00,11315,1288,27,6.441,0.252
2026-06-28T13:04:51.047000+00:00,11315,1288,1,3.592,0.414
2026-06-28T13:04:51.307000+00:00,11315,1288,87,6.834,0.393
2026-06-28T13:04:51.439000+00:00,11315,1288,30,3.998,0.406
2026-06-28T13:04:51.728000+00:00,11315,1288,12,1.949,1.247
2026-06-28T13:04:51.750000+00:00,11315,1288,55,7.295,0.461
2026-06-28T13:04:52.001000+00:00,11315,1288,16,2.227,0.278
2026-06-28T13:04:52.196000+00:00,11315,1288,6,4.77,0.772
2026-06-28T13:04:52.343000+00:00,11315,1288,3,2.553,0.326
2026-06-28T13:04:52.408000+00:00,11315,1288,11,7.919,0.624
2026-06-28T13:04:52.533000+00:00,11315,1288,23,8.081,0.162
2026-06-28T13:04:52.649000+00:00,11315,1288,41,5.188,0.418
2026-06-28T13:04:52.868000+00:00,11315,1288,81,3.106,0.553
2026-06-28T13:04:52.983000+00:00,11315,1288,44,0.612,0.612
2026-06-28T13:04:53.115000+00:00,11315,1288,5,5.679,0.491
2026-06-28T13:04:53.287000+00:00,11315,1288,1,3.514,0.408
2026-06-28T13:04:53.368000+00:00,11315,1288,31,5.912,0.233
2026-06-28T13:04:53.504000+00:00,11315,1288,43,9.054,0.973
2026-06-28T13:04:53.694000+00:00,11315,1288,10,6.245,0.333
2026-06-28T13:04:53.706000+00:00,11315,1288,30,3.914,0.4
2026-06-28T13:04:53.767000+00:00,11315,1288,14,9.311,0.257
2026-06-28T13:04:53.923000+00:00,11315,1288,27,6.474,0.229
2026-06-28T13:04:54.028000+00:00,11315,1288,77,9.58,0.269
2026-06-28T13:04:54.313000+00:00,11315,1288,87,6.855,0.381
2026-06-28T13:04:54.453000+00:00,11315,1288,12,2.109,1.497
2026-06-28T13:04:54.466000+00:00,11315,1288,6,4.7,0.786
2026-06-28T13:04:54.534000+00:00,11315,1288,16,2.155,0.046
2026-06-28T13:04:54.738000+00:00,11315,1288,3,2.385,0.23
2026-06-28T13:04:54.786000+00:00,11315,1288,18,10.328,0.748
2026-06-28T13:04:54.801000+00:00,11315,1288,55,7.339,0.484
2026-06-28T13:04:54.895000+00:00,11315,1288,41,5.105,0.405
2026-06-28T13:04:55.324000+00:00,11315,1288,81,2.961,0.576
2026-06-28T13:04:55.385000+00:00,11315,1288,44,0.618,0.618
2026-06-28T13:04:55.417000+00:00,11315,1288,5,5.64,0.535
2026-06-28T13:04:55.452000+00:00,11315,1288,11,8.0,0.661
2026-06-28T13:04:55.541000+00:00,11315,1288,23,8.097,0.097
2026-06-28T13:04:55.620000+00:00,11315,1288,31,5.825,0.185
2026-06-28T13:04:55.697000+00:00,11315,1288,1,3.357,0.396
2026-06-28T13:04:55.959000+00:00,11315,1288,10,6.186,0.361
2026-06-28T13:04:56.154000+00:00,11315,1288,30,3.804,0.447
2026-06-28T13:04:56.185000+00:00,11315,1288,27,6.415,
2026-06-28T13:04:56.540000+00:00,11315,1288,43,9.095,0.998
2026-06-28T13:04:56.566000+00:00,11315,1288,87,6.782,0.367
2026-06-28T13:04:56.851000+00:00,11315,1288,14,9.409,0.314
2026-06-28T13:04:56.866000+00:00,11315,1288,16,2.068,1.45
2026-06-28T13:04:56.920000+00:00,11315,1288,6,4.564,0.76
2026-06-28T13:04:57.072000+00:00,11315,1288,77,9.611,0.202
2026-06-28T13:04:57.097000+00:00,11315,1288,55,7.29,0.508
2026-06-28T13:04:57.162000+00:00,11315,1288,12,2.375,0.307
2026-06-28T13:04:57.203000+00:00,11315,1288,3,2.413,0.038
2026-06-28T13:04:57.316000+00:00,11315,1288,41,4.95,0.386
2026-06-28T13:04:57.752000+00:00,11315,1288,11,7.968,0.678
2026-06-28T13:04:57.828000+00:00,11315,1288,23,8.016,0.048
2026-06-28T13:04:57.875000+00:00,11315,1288,81,3.085,0.672
2026-06-28T13:04:57.882000+00:00,11315,1288,18,10.442,0.831
2026-06-28T13:04:57.893000+00:00,11315,1288,5,5.54,0.59
2026-06-28T13:04:57.983000+00:00,11315,1288,31,5.621,0.081
2026-06-28T13:04:58.268000+00:00,11315,1288,1,3.416,0.331
2026-06-28T13:04:58.413000+00:00,11315,1288,10,6.048,0.427
2026-06-28T13:04:58.647000+00:00,11315,1288,27,6.273,0.225
2026-06-28T13:04:58.797000+00:00,11315,1288,30,4.002,0.586
2026-06-28T13:04:58.834000+00:00,11315,1288,43,9.051,1.035
2026-06-28T13:04:58.946000+00:00,11315,1288,87,6.589,0.316
2026-06-28T13:04:59.178000+00:00,11315,1288,14,9.391,0.34
2026-06-28T13:04:59.309000+00:00,11315,1288,77,9.519,0.128
2026-06-28T13:04:59.344000+00:00,11315,1288,6,4.542,0.54
2026-06-28T13:04:59.528000+00:00,11315,1288,55,7.158,0.569
2026-06-28T13:04:59.872000+00:00,11315,1288,41,5.068,0.526
2026-06-28T13:05:00.179000+00:00,11315,1288,23,7.817,0.659
2026-06-28T13:05:00.229000+00:00,11315,1288,11,7.857,0.04
2026-06-28T13:05:00.239000+00:00,11315,1288,18,10.453,0.934
2026-06-28T13:05:00.371000+00:00,11315,1288,31,5.589,0.521
2026-06-28T13:05:00.548000+00:00,11315,1288,5,5.739,0.15
2026-06-28T13:05:00.915000+00:00,11315,1288,10,6.127,0.388
2026-06-28T13:05:00.968000+00:00,11315,1288,44,0.638,0.638
2026-06-28T13:05:01.215000+00:00,11315,1288,27,6.439,0.312
2026-06-28T13:05:01.308000+00:00,11315,1288,43,8.946,1.089
2026-06-28T13:05:01.547000+00:00,11315,1288,87,6.754,0.315
2026-06-28T13:05:01.648000+00:00,11315,1288,14,9.276,0.33
2026-06-28T13:05:01.664000+00:00,11315,1288,77,9.279,0.003
2026-06-28T13:05:02.172000+00:00,11315,1288,55,7.351,0.597
2026-06-28T13:05:02.726000+00:00,11315,1288,18,10.362,1.083
2026-06-28T13:05:02.736000+00:00,11315,1288,11,7.947,0.596
2026-06-28T13:05:02.763000+00:00,11315,1288,23,7.974,0.027
2026-06-28T13:05:02.790000+00:00,11315,1288,16,2.465,1.827
2026-06-28T13:05:02.904000+00:00,11315,1288,12,2.575,0.11
2026-06-28T13:05:03.027000+00:00,11315,1288,3,2.718,0.143
2026-06-28T13:05:03.700000+00:00,11315,1288,81,3.367,0.649
2026-06-28T13:05:03.793000+00:00,11315,1288,43,9.01,1.036
2026-06-28T13:05:03.803000+00:00,11315,1288,1,3.463,0.096
2026-06-28T13:05:04.106000+00:00,11315,1288,14,9.338,
2026-06-28T13:05:04.128000+00:00,11315,1288,77,9.337,0.327
2026-06-28T13:05:04.454000+00:00,11315,1288,30,4.127,0.664
2026-06-28T13:05:05.146000+00:00,11315,1288,6,4.809,0.682
2026-06-28T13:05:05.313000+00:00,11315,1288,18,10.524,1.186
2026-06-28T13:05:05.588000+00:00,11315,1288,44,0.609,0.609
2026-06-28T13:05:05.663000+00:00,11315,1288,41,5.334,0.525
2026-06-28T13:05:06.083000+00:00,11315,1288,31,5.751,0.417
2026-06-28T13:05:06.466000+00:00,11315,1288,5,6.132,0.381
2026-06-28T13:05:06.662000+00:00,11315,1288,10,6.326,0.194
2026-06-28T13:05:07.135000+00:00,11315,1288,27,6.756,0.43
2026-06-28T13:05:07.436000+00:00,11315,1288,87,7.08,0.324
2026-06-28T13:05:07.492000+00:00,11315,1288,16,2.486,1.877
2026-06-28T13:05:07.636000+00:00,11315,1288,12,2.591,0.105
2026-06-28T13:05:07.643000+00:00,11315,1288,3,2.605,0.014
2026-06-28T13:05:07.720000+00:00,11315,1288,44,0.587,0.587
2026-06-28T13:05:07.996000+00:00,11315,1288,55,7.633,0.553
2026-06-28T13:05:08.320000+00:00,11315,1288,81,3.332,0.727
2026-06-28T13:05:08.330000+00:00,11315,1288,1,3.341,0.009
2026-06-28T13:05:08.457000+00:00,11315,1288,23,8.139,0.506
2026-06-28T13:05:08.599000+00:00,11315,1288,11,8.258,0.119
2026-06-28T13:05:09.118000+00:00,11315,1288,30,4.129,0.788
2026-06-28T13:05:09.517000+00:00,11315,1288,43,9.199,0.941
2026-06-28T13:05:09.601000+00:00,11315,1288,16,2.439,1.852
2026-06-28T13:05:09.735000+00:00,11315,1288,6,4.765,0.636
2026-06-28T13:05:09.770000+00:00,11315,1288,12,2.626,
2026-06-28T13:05:09.859000+00:00,11315,1288,3,2.44,0.001
2026-06-28T13:05:09.953000+00:00,11315,1288,77,9.61,0.411
2026-06-28T13:05:10.204000+00:00,11315,1288,14,9.597,0.398
2026-06-28T13:05:10.276000+00:00,11315,1288,81,3.143,0.517
2026-06-28T13:05:10.296000+00:00,11315,1288,41,5.301,0.536
2026-06-28T13:05:10.327000+00:00,11315,1288,1,3.184,0.041
2026-06-28T13:05:10.705000+00:00,11315,1288,31,5.719,0.418
2026-06-28T13:05:11.027000+00:00,11315,1288,18,10.705,1.095
2026-06-28T13:05:11.147000+00:00,11315,1288,5,6.165,0.446
2026-06-28T13:05:11.187000+00:00,11315,1288,30,4.043,0.859
2026-06-28T13:05:11.218000+00:00,11315,1288,10,6.225,0.06
2026-06-28T13:05:11.671000+00:00,11315,1288,27,6.699,0.474
2026-06-28T13:05:11.847000+00:00,11315,1288,6,4.694,0.651
2026-06-28T13:05:12.052000+00:00,11315,1288,87,7.079,0.38
2026-06-28T13:05:12.353000+00:00,11315,1288,41,5.195,0.501
2026-06-28T13:05:12.649000+00:00,11315,1288,55,7.662,0.583
2026-06-28T13:05:12.766000+00:00,11315,1288,31,5.655,0.46
2026-06-28T13:05:13.083000+00:00,11315,1288,23,8.086,0.424
2026-06-28T13:05:13.234000+00:00,11315,1288,11,8.215,0.129
2026-06-28T13:05:13.250000+00:00,11315,1288,5,6.077,0.422
2026-06-28T13:05:13.277000+00:00,11315,1288,10,6.114,0.037
2026-06-28T13:05:13.814000+00:00,11315,1288,27,6.653,0.539
2026-06-28T13:05:14.136000+00:00,11315,1288,87,7.004,0.351
2026-06-28T13:05:14.219000+00:00,11315,1288,43,9.233,1.018
2026-06-28T13:05:14.621000+00:00,11315,1288,14,9.642,0.409
2026-06-28T13:05:14.721000+00:00,11315,1288,55,7.561,0.557
2026-06-28T13:05:14.723000+00:00,11315,1288,77,9.726,0.084
2026-06-28T13:05:15.154000+00:00,11315,1288,23,8.01,0.449
2026-06-28T13:05:15.273000+00:00,11315,1288,11,8.123,0.113
2026-06-28T13:05:15.457000+00:00,11315,1288,44,0.543,0.543
2026-06-28T13:05:15.830000+00:00,11315,1288,18,10.865,1.139
2026-06-28T13:05:16.295000+00:00,11315,1288,43,9.14,1.017
2026-06-28T13:05:16.855000+00:00,11315,1288,14,9.698,0.558
2026-06-28T13:05:16.947000+00:00,11315,1288,77,9.812,0.114
2026-06-28T13:05:17.256000+00:00,11315,1288,16,2.352,1.809
2026-06-28T13:05:17.329000+00:00,11315,1288,3,2.419,0.067
2026-06-28T13:05:17.765000+00:00,11315,1288,12,2.866,0.447
2026-06-28T13:05:17.990000+00:00,11315,1288,81,3.063,0.197
2026-06-28T13:05:18.080000+00:00,11315,1288,18,10.925,1.113
2026-06-28T13:05:18.094000+00:00,11315,1288,1,3.174,0.111
2026-06-28T13:05:19.159000+00:00,11315,1288,30,4.252,1.078
2026-06-28T13:05:19.667000+00:00,11315,1288,6,4.749,0.497
2026-06-28T13:05:19.790000+00:00,11315,1288,44,0.556,0.556
2026-06-28T13:05:20.245000+00:00,11315,1288,41,5.335,0.586
2026-06-28T13:05:20.669000+00:00,11315,1288,31,5.77,0.435
2026-06-28T13:05:21.103000+00:00,11315,1288,5,6.162,0.392
2026-06-28T13:05:21.200000+00:00,11315,1288,10,6.297,0.135
2026-06-28T13:05:21.475000+00:00,11315,1288,3,2.238,1.682
2026-06-28T13:05:21.747000+00:00,11315,1288,27,6.851,0.554
2026-06-28T13:05:21.754000+00:00,11315,1288,16,2.492,0.254
2026-06-28T13:05:22.197000+00:00,11315,1288,87,7.277,0.426
2026-06-28T13:05:22.219000+00:00,11315,1288,12,2.944,0.452
2026-06-28T13:05:22.289000+00:00,11315,1288,81,3.021,0.077
2026-06-28T13:05:22.300000+00:00,11315,1288,1,3.039,0.018
2026-06-28T13:05:22.796000+00:00,11315,1288,55,7.878,0.601
2026-06-28T13:05:23.192000+00:00,11315,1288,23,8.278,0.4
2026-06-28T13:05:23.370000+00:00,11315,1288,11,8.465,0.187
2026-06-28T13:05:23.468000+00:00,11315,1288,30,4.214,1.175
2026-06-28T13:05:23.950000+00:00,11315,1288,6,4.703,0.489
2026-06-28T13:05:24.194000+00:00,11315,1288,43,9.281,0.816
2026-06-28T13:05:24.563000+00:00,11315,1288,41,5.307,0.604
2026-06-28T13:05:24.924000+00:00,11315,1288,14,10.025,0.744
2026-06-28T13:05:25.057000+00:00,11315,1288,31,5.814,0.507
2026-06-28T13:05:25.347000+00:00,11315,1288,44,0.584,0.584
2026-06-28T13:05:25.366000+00:00,11315,1288,77,10.471,0.446
2026-06-28T13:05:25.522000+00:00,11315,1288,5,6.261,0.447
2026-06-28T13:05:25.564000+00:00,11315,1288,10,6.326,0.065
2026-06-28T13:05:26.069000+00:00,11315,1288,18,11.161,0.69
2026-06-28T13:05:26.181000+00:00,11315,1288,27,6.935,0.609
2026-06-28T13:05:26.583000+00:00,11315,1288,87,7.325,0.39
2026-06-28T13:05:27.065000+00:00,11315,1288,3,2.356,1.772
2026-06-28T13:05:27.172000+00:00,11315,1288,55,7.912,0.587
2026-06-28T13:05:27.604000+00:00,11315,1288,23,8.327,0.415
2026-06-28T13:05:27.642000+00:00,11315,1288,16,2.826,0.47
2026-06-28T13:05:27.874000+00:00,11315,1288,11,8.605,0.278
2026-06-28T13:05:28.066000+00:00,11315,1288,12,3.247,0.421
2026-06-28T13:05:28.257000+00:00,11315,1288,81,3.498,0.251
2026-06-28T13:05:28.378000+00:00,11315,1288,1,3.62,0.122
2026-06-28T13:05:28.613000+00:00,11315,1288,43,9.349,0.744
2026-06-28T13:05:29.301000+00:00,11315,1288,30,4.538,0.918
2026-06-28T13:05:29.486000+00:00,11315,1288,14,10.229,0.88
2026-06-28T13:05:29.665000+00:00,11315,1288,44,0.598,0.598
2026-06-28T13:05:29.705000+00:00,11315,1288,6,4.943,0.405
2026-06-28T13:05:30.458000+00:00,11315,1288,41,5.69,0.747
2026-06-28T13:05:30.533000+00:00,11315,1288,77,11.269,1.04
2026-06-28T13:05:30.643000+00:00,11315,1288,18,11.399,0.13
2026-06-28T13:05:30.947000+00:00,11315,1288,31,6.223,0.533
2026-06-28T13:05:31.258000+00:00,11315,1288,5,6.492,0.269
2026-06-28T13:05:31.482000+00:00,11315,1288,3,2.434,1.836
2026-06-28T13:05:31.726000+00:00,11315,1288,10,6.957,0.465
2026-06-28T13:05:32.025000+00:00,11315,1288,27,7.264,0.307
2026-06-28T13:05:32.240000+00:00,11315,1288,16,3.197,0.763
2026-06-28T13:05:32.429000+00:00,11315,1288,87,7.675,0.411
2026-06-28T13:05:32.542000+00:00,11315,1288,12,3.475,0.278
2026-06-28T13:05:32.955000+00:00,11315,1288,81,3.891,0.416
2026-06-28T13:05:33.047000+00:00,11315,1288,55,8.343,0.668
2026-06-28T13:05:33.224000+00:00,11315,1288,1,4.164,0.273
2026-06-28T13:05:33.681000+00:00,11315,1288,23,8.919,0.576
2026-06-28T13:05:33.931000+00:00,11315,1288,30,4.849,0.685
2026-06-28T13:05:34.082000+00:00,11315,1288,11,9.371,0.452
2026-06-28T13:05:34.278000+00:00,11315,1288,6,5.207,0.358
2026-06-28T13:05:34.642000+00:00,11315,1288,43,9.878,0.507
2026-06-28T13:05:34.911000+00:00,11315,1288,44,0.648,0.648
2026-06-28T13:05:35.046000+00:00,11315,1288,41,5.987,0.78
2026-06-28T13:05:35.453000+00:00,11315,1288,14,10.705,0.827
2026-06-28T13:05:35.608000+00:00,11315,1288,31,6.542,0.555
2026-06-28T13:05:35.877000+00:00,11315,1288,5,6.813,0.271
2026-06-28T13:05:36.362000+00:00,11315,1288,10,7.317,0.504
2026-06-28T13:05:36.679000+00:00,11315,1288,3,2.418,1.77
2026-06-28T13:05:36.746000+00:00,11315,1288,27,7.666,0.349
2026-06-28T13:05:36.755000+00:00,11315,1288,18,12.045,1.34
2026-06-28T13:05:37.140000+00:00,11315,1288,87,8.042,0.376
2026-06-28T13:05:37.386000+00:00,11315,1288,44,0.616,0.616
2026-06-28T13:05:37.489000+00:00,11315,1288,77,12.712,0.667
2026-06-28T13:05:37.630000+00:00,11315,1288,16,3.35,0.932
2026-06-28T13:05:37.788000+00:00,11315,1288,12,3.543,0.193
2026-06-28T13:05:37.890000+00:00,11315,1288,55,8.832,0.79
2026-06-28T13:05:38.219000+00:00,11315,1288,81,3.947,0.404
2026-06-28T13:05:38.497000+00:00,11315,1288,1,4.23,0.283
2026-06-28T13:05:38.507000+00:00,11315,1288,23,9.454,0.622
2026-06-28T13:05:38.954000+00:00,11315,1288,11,9.893,0.439
2026-06-28T13:05:39.148000+00:00,11315,1288,30,4.899,0.669
2026-06-28T13:05:39.193000+00:00,11315,1288,3,2.424,1.808
2026-06-28T13:05:39.438000+00:00,11315,1288,43,10.367,0.474
2026-06-28T13:05:39.467000+00:00,11315,1288,6,5.202,0.303
2026-06-28T13:05:40.119000+00:00,11315,1288,16,3.332,0.908
2026-06-28T13:05:40.162000+00:00,11315,1288,14,11.06,0.693
2026-06-28T13:05:40.252000+00:00,11315,1288,41,5.997,0.795
2026-06-28T13:05:40.307000+00:00,11315,1288,12,3.584,0.252
2026-06-28T13:05:40.550000+00:00,11315,1288,44,0.719,0.719
2026-06-28T13:05:40.627000+00:00,11315,1288,81,3.899,0.315
2026-06-28T13:05:40.955000+00:00,11315,1288,1,4.174,0.275
2026-06-28T13:05:40.974000+00:00,11315,1288,31,6.708,0.711
2026-06-28T13:05:41.203000+00:00,11315,1288,5,6.935,0.227
2026-06-28T13:05:41.482000+00:00,11315,1288,18,12.429,1.369
2026-06-28T13:05:41.627000+00:00,11315,1288,30,4.855,0.681
