date,session_key,driver_number,gap_to_leader,meeting_key,interval
2026-07-26T14:29:12.956000+00:00,11342,55,+2 LAPS,1291,3.752
2026-07-26T14:29:13.100000+00:00,11342,16,21.171,1291,6.644
2026-07-26T14:29:13.412000+00:00,11342,12,12.669,1291,6.8
2026-07-26T14:29:13.554000+00:00,11342,10,+1 LAP,1291,1.743
2026-07-26T14:29:13.670000+00:00,11342,44,14.449,1291,1.707
2026-07-26T14:29:13.868000+00:00,11342,43,+1 LAP,1291,11.544
2026-07-26T14:29:14.051000+00:00,11342,87,+2 LAPS,1291,26.954
2026-07-26T14:29:14.122000+00:00,11342,12,12.66,1291,
2026-07-26T14:29:14.712000+00:00,11342,23,+2 LAPS,1291,0.656
2026-07-26T14:29:14.739000+00:00,11342,14,+1 LAP,1291,0.846
2026-07-26T14:29:15.139000+00:00,11342,6,40.633,1291,19.036
2026-07-26T14:29:15.163000+00:00,11342,44,14.398,1291,1.729
2026-07-26T14:29:15.571000+00:00,11342,3,5.83,1291,5.83
2026-07-26T14:29:15.681000+00:00,11342,18,+1 LAP,1291,31.828
2026-07-26T14:29:15.920000+00:00,11342,44,14.383,1291,1.723
2026-07-26T14:29:16.768000+00:00,11342,63,51.211,1291,10.481
2026-07-26T14:29:16.822000+00:00,11342,41,82.437,1291,30.628
2026-07-26T14:29:16.896000+00:00,11342,12,12.682,1291,6.908
2026-07-26T14:29:17.058000+00:00,11342,31,+1 LAP,1291,14.856
2026-07-26T14:29:17.068000+00:00,11342,16,20.967,1291,6.54
2026-07-26T14:29:17.330000+00:00,11342,10,+1 LAP,1291,1.69
2026-07-26T14:29:17.362000+00:00,11342,43,+1 LAP,1291,11.602
2026-07-26T14:29:18.371000+00:00,11342,14,+1 LAP,1291,0.962
2026-07-26T14:29:18.400000+00:00,11342,55,+2 LAPS,1291,3.682
2026-07-26T14:29:18.541000+00:00,11342,44,14.342,1291,1.66
2026-07-26T14:29:18.615000+00:00,11342,63,51.248,1291,10.507
2026-07-26T14:29:19.262000+00:00,11342,6,40.617,1291,19.187
2026-07-26T14:29:19.274000+00:00,11342,30,+1 LAP,1291,2.48
2026-07-26T14:29:20.019000+00:00,11342,27,+1 LAP,1291,0.743
2026-07-26T14:29:20.112000+00:00,11342,16,20.883,1291,6.434
2026-07-26T14:29:20.812000+00:00,11342,41,82.592,1291,30.902
2026-07-26T14:29:20.976000+00:00,11342,18,+1 LAP,1291,31.255
2026-07-26T14:29:21.022000+00:00,11342,43,+1 LAP,1291,11.686
2026-07-26T14:29:21.507000+00:00,11342,16,20.765,1291,6.367
2026-07-26T14:29:21.913000+00:00,11342,5,+1 LAP,1291,1.894
2026-07-26T14:29:21.944000+00:00,11342,14,+1 LAP,1291,0.869
2026-07-26T14:29:22.069000+00:00,11342,63,51.296,1291,10.549
2026-07-26T14:29:22.210000+00:00,11342,16,20.729,1291,6.346
2026-07-26T14:29:22.273000+00:00,11342,12,12.617,1291,6.787
2026-07-26T14:29:22.616000+00:00,11342,10,+1 LAP,1291,1.66
2026-07-26T14:29:23.100000+00:00,11342,31,+1 LAP,1291,14.98
2026-07-26T14:29:23.113000+00:00,11342,6,40.731,1291,19.234
2026-07-26T14:29:23.113000+00:00,11342,87,+2 LAPS,1291,27.001
2026-07-26T14:29:23.312000+00:00,11342,30,+1 LAP,1291,2.506
2026-07-26T14:29:23.640000+00:00,11342,23,+2 LAPS,1291,0.488
2026-07-26T14:29:23.671000+00:00,11342,41,82.536,1291,31.01
2026-07-26T14:29:23.874000+00:00,11342,44,14.223,1291,1.606
2026-07-26T14:29:24.124000+00:00,11342,27,+1 LAP,1291,0.825
2026-07-26T14:29:24.312000+00:00,11342,3,6.02,1291,6.02
2026-07-26T14:29:24.437000+00:00,11342,41,82.533,1291,31.026
2026-07-26T14:29:24.859000+00:00,11342,16,20.663,1291,6.321
2026-07-26T14:29:25.265000+00:00,11342,18,+1 LAP,1291,30.982
2026-07-26T14:29:25.359000+00:00,11342,43,+1 LAP,1291,11.805
2026-07-26T14:29:25.531000+00:00,11342,1,0.0,1291,0.0
2026-07-26T14:29:25.578000+00:00,11342,63,51.132,1291,10.499
2026-07-26T14:29:26.062000+00:00,11342,5,+1 LAP,1291,1.93
2026-07-26T14:29:26.156000+00:00,11342,14,+1 LAP,1291,0.802
2026-07-26T14:29:26.171000+00:00,11342,30,+1 LAP,1291,2.496
2026-07-26T14:29:26.922000+00:00,11342,10,+1 LAP,1291,1.662
2026-07-26T14:29:26.984000+00:00,11342,30,+1 LAP,1291,2.495
2026-07-26T14:29:27.062000+00:00,11342,27,+1 LAP,1291,0.878
2026-07-26T14:29:27.218000+00:00,11342,55,+2 LAPS,1291,3.581
2026-07-26T14:29:27.250000+00:00,11342,87,+2 LAPS,1291,27.013
2026-07-26T14:29:27.640000+00:00,11342,23,+2 LAPS,1291,0.38
2026-07-26T14:29:27.828000+00:00,11342,27,+1 LAP,1291,0.884
2026-07-26T14:29:27.828000+00:00,11342,41,82.612,1291,31.061
2026-07-26T14:29:28.124000+00:00,11342,31,+1 LAP,1291,15.192
2026-07-26T14:29:28.328000+00:00,11342,3,6.271,1291,6.271
2026-07-26T14:29:28.390000+00:00,11342,6,40.769,1291,19.482
2026-07-26T14:29:28.921000+00:00,11342,5,+1 LAP,1291,1.89
2026-07-26T14:29:29.218000+00:00,11342,43,+1 LAP,1291,11.898
2026-07-26T14:29:29.421000+00:00,11342,18,+1 LAP,1291,30.72
2026-07-26T14:29:29.671000+00:00,11342,63,51.037,1291,10.42
2026-07-26T14:29:29.718000+00:00,11342,5,+1 LAP,1291,1.887
2026-07-26T14:29:29.984000+00:00,11342,31,+1 LAP,1291,15.241
2026-07-26T14:29:30.098000+00:00,11342,14,+1 LAP,1291,0.859
2026-07-26T14:29:30.155000+00:00,11342,87,+2 LAPS,1291,27.04
2026-07-26T14:29:30.173000+00:00,11342,16,20.52,1291,6.297
2026-07-26T14:29:30.339000+00:00,11342,30,+1 LAP,1291,2.466
2026-07-26T14:29:30.684000+00:00,11342,23,+2 LAPS,1291,0.474
2026-07-26T14:29:30.701000+00:00,11342,41,82.748,1291,31.155
2026-07-26T14:29:30.954000+00:00,11342,12,12.659,1291,6.639
2026-07-26T14:29:30.967000+00:00,11342,87,+2 LAPS,1291,27.041
2026-07-26T14:29:31.112000+00:00,11342,10,+1 LAP,1291,1.643
2026-07-26T14:29:31.156000+00:00,11342,3,6.376,1291,6.376
2026-07-26T14:29:31.212000+00:00,11342,27,+1 LAP,1291,0.882
2026-07-26T14:29:31.268000+00:00,11342,55,+2 LAPS,1291,3.628
2026-07-26T14:29:31.370000+00:00,11342,23,+2 LAPS,1291,0.479
2026-07-26T14:29:31.903000+00:00,11342,3,6.381,1291,6.381
2026-07-26T14:29:32.600000+00:00,11342,18,+1 LAP,1291,30.761
2026-07-26T14:29:32.665000+00:00,11342,44,14.346,1291,1.687
2026-07-26T14:29:32.754000+00:00,11342,6,40.78,1291,19.609
2026-07-26T14:29:33.034000+00:00,11342,30,+1 LAP,1291,2.407
2026-07-26T14:29:33.099000+00:00,11342,5,+1 LAP,1291,1.91
2026-07-26T14:29:33.412000+00:00,11342,63,51.067,1291,10.336
2026-07-26T14:29:33.502000+00:00,11342,31,+1 LAP,1291,15.184
2026-07-26T14:29:33.886000+00:00,11342,27,+1 LAP,1291,0.832
2026-07-26T14:29:34.072000+00:00,11342,55,+2 LAPS,1291,3.467
2026-07-26T14:29:34.112000+00:00,11342,18,+1 LAP,1291,30.713
2026-07-26T14:29:34.168000+00:00,11342,10,+1 LAP,1291,1.574
2026-07-26T14:29:34.300000+00:00,11342,87,+2 LAPS,1291,27.005
2026-07-26T14:29:34.557000+00:00,11342,43,+1 LAP,1291,11.929
2026-07-26T14:29:34.734000+00:00,11342,23,+2 LAPS,1291,0.44
2026-07-26T14:29:34.791000+00:00,11342,12,12.726,1291,6.455
2026-07-26T14:29:34.843000+00:00,11342,55,+2 LAPS,1291,3.456
2026-07-26T14:29:34.862000+00:00,11342,18,+1 LAP,1291,30.705
2026-07-26T14:29:35.201000+00:00,11342,3,6.324,1291,6.324
2026-07-26T14:29:35.526000+00:00,11342,14,+1 LAP,1291,0.925
2026-07-26T14:29:35.682000+00:00,11342,10,+1 LAP,1291,1.571
2026-07-26T14:29:35.916000+00:00,11342,5,+1 LAP,1291,1.997
2026-07-26T14:29:36.384000+00:00,11342,44,14.301,1291,1.575
2026-07-26T14:29:36.431000+00:00,11342,10,+1 LAP,1291,1.558
2026-07-26T14:29:36.838000+00:00,11342,6,40.726,1291,19.759
2026-07-26T14:29:37.041000+00:00,11342,87,+2 LAPS,1291,26.954
2026-07-26T14:29:37.291000+00:00,11342,31,+1 LAP,1291,15.319
2026-07-26T14:29:37.353000+00:00,11342,23,+2 LAPS,1291,0.332
2026-07-26T14:29:37.541000+00:00,11342,12,12.767,1291,6.391
2026-07-26T14:29:37.634000+00:00,11342,18,+1 LAP,1291,30.764
2026-07-26T14:29:37.838000+00:00,11342,41,83.066,1291,31.551
2026-07-26T14:29:37.884000+00:00,11342,3,6.259,1291,6.259
2026-07-26T14:29:38.228000+00:00,11342,55,+2 LAPS,1291,3.507
2026-07-26T14:29:38.275000+00:00,11342,12,12.772,1291,
2026-07-26T14:29:38.509000+00:00,11342,63,50.892,1291,10.123
2026-07-26T14:29:38.869000+00:00,11342,16,20.551,1291,6.205
2026-07-26T14:29:39.041000+00:00,11342,43,+1 LAP,1291,12.115
2026-07-26T14:29:39.166000+00:00,11342,10,+1 LAP,1291,1.523
2026-07-26T14:29:39.197000+00:00,11342,44,14.437,1291,1.67
2026-07-26T14:29:39.838000+00:00,11342,6,40.6,1291,19.717
2026-07-26T14:29:39.947000+00:00,11342,14,+1 LAP,1291,0.907
2026-07-26T14:29:39.994000+00:00,11342,44,14.456,1291,1.684
2026-07-26T14:29:39.994000+00:00,11342,30,+1 LAP,1291,2.175
2026-07-26T14:29:40.869000+00:00,11342,27,+1 LAP,1291,0.856
2026-07-26T14:29:40.963000+00:00,11342,55,+2 LAPS,1291,3.602
2026-07-26T14:29:41.291000+00:00,11342,6,40.531,1291,19.766
2026-07-26T14:29:41.650000+00:00,11342,12,12.78,1291,6.456
2026-07-26T14:29:41.666000+00:00,11342,31,+1 LAP,1291,15.517
2026-07-26T14:29:42.025000+00:00,11342,6,40.519,1291,19.79
2026-07-26T14:29:42.713000+00:00,11342,63,50.793,1291,10.013
2026-07-26T14:29:42.728000+00:00,11342,16,20.665,1291,6.364
2026-07-26T14:29:43.025000+00:00,11342,5,+1 LAP,1291,2.17
2026-07-26T14:29:43.072000+00:00,11342,18,+1 LAP,1291,30.378
2026-07-26T14:29:43.352000+00:00,11342,44,14.489,1291,1.709
2026-07-26T14:29:43.363000+00:00,11342,43,+1 LAP,1291,12.302
2026-07-26T14:29:43.759000+00:00,11342,41,83.179,1291,31.713
2026-07-26T14:29:44.085000+00:00,11342,87,+2 LAPS,1291,27.059
2026-07-26T14:29:44.267000+00:00,11342,14,+1 LAP,1291,0.75
2026-07-26T14:29:44.353000+00:00,11342,12,12.709,1291,6.45
2026-07-26T14:29:44.655000+00:00,11342,10,+1 LAP,1291,1.507
2026-07-26T14:29:44.682000+00:00,11342,6,40.438,1291,19.775
2026-07-26T14:29:44.816000+00:00,11342,3,6.326,1291,6.326
2026-07-26T14:29:45.113000+00:00,11342,23,+2 LAPS,1291,0.94
2026-07-26T14:29:45.539000+00:00,11342,31,+1 LAP,1291,15.456
2026-07-26T14:29:45.568000+00:00,11342,16,20.791,1291,6.354
2026-07-26T14:29:45.955000+00:00,11342,30,+1 LAP,1291,2.195
2026-07-26T14:29:46.085000+00:00,11342,44,14.466,1291,1.757
2026-07-26T14:29:46.312000+00:00,11342,16,20.812,1291,6.356
2026-07-26T14:29:46.470000+00:00,11342,43,+1 LAP,1291,12.311
2026-07-26T14:29:46.612000+00:00,11342,27,+1 LAP,1291,0.666
2026-07-26T14:29:46.839000+00:00,11342,63,50.721,1291,9.995
2026-07-26T14:29:47.400000+00:00,11342,14,+1 LAP,1291,0.91
2026-07-26T14:29:47.960000+00:00,11342,55,+2 LAPS,1291,2.902
2026-07-26T14:29:47.983000+00:00,11342,43,+1 LAP,1291,12.308
2026-07-26T14:29:48.770000+00:00,11342,43,+1 LAP,1291,12.327
2026-07-26T14:29:48.905000+00:00,11342,41,83.31700000000001,1291,32.106
2026-07-26T14:29:48.925000+00:00,11342,14,+1 LAP,1291,0.889
2026-07-26T14:29:48.985000+00:00,11342,5,+1 LAP,1291,2.376
2026-07-26T14:29:49.625000+00:00,11342,14,+1 LAP,1291,0.862
2026-07-26T14:29:49.739000+00:00,11342,16,20.866,1291,6.377
2026-07-26T14:29:49.854000+00:00,11342,63,50.621,1291,10.021
2026-07-26T14:29:50.089000+00:00,11342,6,40.406,1291,19.886
2026-07-26T14:29:50.101000+00:00,11342,87,+2 LAPS,1291,27.043
2026-07-26T14:29:50.641000+00:00,11342,3,6.446,1291,6.446
2026-07-26T14:29:50.800000+00:00,11342,41,83.45,1291,32.202
2026-07-26T14:29:50.979000+00:00,11342,31,+1 LAP,1291,15.496
2026-07-26T14:29:51+00:00,11342,30,+1 LAP,1291,2.107
2026-07-26T14:29:51.015000+00:00,11342,12,12.56,1291,6.234
2026-07-26T14:29:51.302000+00:00,11342,63,50.557,1291,10.026
2026-07-26T14:29:51.385000+00:00,11342,23,+2 LAPS,1291,1.263
2026-07-26T14:29:51.532000+00:00,11342,43,+1 LAP,1291,12.353
2026-07-26T14:29:51.585000+00:00,11342,27,+1 LAP,1291,0.572
2026-07-26T14:29:51.947000+00:00,11342,18,+1 LAP,1291,30.034
2026-07-26T14:29:52.039000+00:00,11342,63,50.551,1291,10.032
2026-07-26T14:29:52.345000+00:00,11342,14,+1 LAP,1291,0.826
2026-07-26T14:29:52.502000+00:00,11342,16,20.875,1291,6.409
2026-07-26T14:29:52.834000+00:00,11342,44,14.334,1291,1.774
2026-07-26T14:29:52.842000+00:00,11342,30,+1 LAP,1291,2.005
2026-07-26T14:29:53.302000+00:00,11342,10,+1 LAP,1291,1.366
2026-07-26T14:29:53.390000+00:00,11342,27,+1 LAP,1291,0.588
2026-07-26T14:29:53.800000+00:00,11342,55,+2 LAPS,1291,2.468
2026-07-26T14:29:54.013000+00:00,11342,5,+1 LAP,1291,2.433
2026-07-26T14:29:54.632000+00:00,11342,41,+1 LAP,1291,32.522
2026-07-26T14:29:54.712000+00:00,11342,63,50.519,1291,10.081
2026-07-26T14:29:55.125000+00:00,11342,87,+2 LAPS,1291,27.027
2026-07-26T14:29:55.600000+00:00,11342,31,+1 LAP,1291,15.58
2026-07-26T14:29:55.682000+00:00,11342,3,6.436,1291,6.436
2026-07-26T14:29:55.868000+00:00,11342,5,+1 LAP,1291,2.475
2026-07-26T14:29:56.009000+00:00,11342,18,+1 LAP,1291,29.922
2026-07-26T14:29:56.268000+00:00,11342,30,+1 LAP,1291,1.645
2026-07-26T14:29:56.454000+00:00,11342,23,+2 LAPS,1291,1.304
2026-07-26T14:29:56.631000+00:00,11342,12,12.406,1291,5.96
2026-07-26T14:29:56.877000+00:00,11342,27,+1 LAP,1291,0.608
2026-07-26T14:29:56.968000+00:00,11342,87,+2 LAPS,1291,27.015
2026-07-26T14:29:57.033000+00:00,11342,43,+1 LAP,1291,12.454
2026-07-26T14:29:57.249000+00:00,11342,10,+1 LAP,1291,1.255
2026-07-26T14:29:57.513000+00:00,11342,3,6.487,1291,6.487
2026-07-26T14:29:57.798000+00:00,11342,14,+1 LAP,1291,0.761
2026-07-26T14:29:58.326000+00:00,11342,23,+2 LAPS,1291,1.339
2026-07-26T14:29:58.539000+00:00,11342,44,14.312,1291,1.906
2026-07-26T14:29:58.739000+00:00,11342,41,+1 LAP,1291,33.102
2026-07-26T14:29:58.783000+00:00,11342,55,+2 LAPS,1291,2.341
2026-07-26T14:29:58.903000+00:00,11342,6,40.596,1291,20.045
2026-07-26T14:29:58.939000+00:00,11342,18,+1 LAP,1291,30.025
2026-07-26T14:29:59.068000+00:00,11342,16,20.637,1291,6.303
2026-07-26T14:29:59.384000+00:00,11342,5,+1 LAP,1291,2.525
2026-07-26T14:29:59.739000+00:00,11342,31,+1 LAP,1291,15.611
2026-07-26T14:29:59.801000+00:00,11342,18,+1 LAP,1291,30.044
2026-07-26T14:29:59.924000+00:00,11342,30,+1 LAP,1291,1.232
2026-07-26T14:30:00.058000+00:00,11342,10,+1 LAP,1291,1.091
2026-07-26T14:30:00.168000+00:00,11342,63,50.514,1291,10.108
2026-07-26T14:30:00.490000+00:00,11342,27,+1 LAP,1291,0.559
2026-07-26T14:30:00.641000+00:00,11342,55,+2 LAPS,1291,2.297
2026-07-26T14:30:00.817000+00:00,11342,10,+1 LAP,1291,1.06
2026-07-26T14:30:00.968000+00:00,11342,3,6.464,1291,6.464
2026-07-26T14:30:01.070000+00:00,11342,87,+2 LAPS,1291,27.565
2026-07-26T14:30:01.560000+00:00,11342,12,12.355,1291,5.919
2026-07-26T14:30:01.833000+00:00,11342,23,+2 LAPS,1291,0.752
2026-07-26T14:30:02.857000+00:00,11342,6,40.791,1291,20.126
2026-07-26T14:30:02.871000+00:00,11342,31,+1 LAP,1291,15.509
2026-07-26T14:30:03.184000+00:00,11342,5,+1 LAP,1291,2.668
2026-07-26T14:30:03.226000+00:00,11342,41,+1 LAP,1291,33.542
2026-07-26T14:30:03.251000+00:00,11342,18,+1 LAP,1291,30.131
2026-07-26T14:30:03.388000+00:00,11342,44,14.145,1291,1.79
2026-07-26T14:30:03.400000+00:00,11342,12,12.39,1291,5.903
2026-07-26T14:30:04.102000+00:00,11342,55,+2 LAPS,1291,2.298
2026-07-26T14:30:04.157000+00:00,11342,10,+1 LAP,1291,0.923
2026-07-26T14:30:04.234000+00:00,11342,30,+1 LAP,1291,1.002
2026-07-26T14:30:04.500000+00:00,11342,31,+1 LAP,1291,15.607
2026-07-26T14:30:04.525000+00:00,11342,3,6.45,1291,6.45
2026-07-26T14:30:04.853000+00:00,11342,16,20.634,1291,6.322
2026-07-26T14:30:04.902000+00:00,11342,27,+1 LAP,1291,0.675
2026-07-26T14:30:05.169000+00:00,11342,44,,1291,1.755
2026-07-26T14:30:05.249000+00:00,11342,87,+2 LAPS,1291,28.013
2026-07-26T14:30:05.256000+00:00,11342,31,+1 LAP,1291,15.637
2026-07-26T14:30:05.727000+00:00,11342,6,40.94,1291,20.149
2026-07-26T14:30:05.739000+00:00,11342,23,+2 LAPS,1291,0.458
2026-07-26T14:30:06+00:00,11342,43,+1 LAP,1291,12.685
2026-07-26T14:30:06.025000+00:00,11342,18,+1 LAP,1291,30.153
2026-07-26T14:30:06.494000+00:00,11342,6,40.954,1291,20.142
2026-07-26T14:30:06.568000+00:00,11342,14,+1 LAP,1291,0.59
2026-07-26T14:30:06.862000+00:00,11342,12,12.364,1291,5.9
2026-07-26T14:30:06.883000+00:00,11342,10,+1 LAP,1291,0.86
2026-07-26T14:30:07.098000+00:00,11342,41,+1 LAP,1291,33.688
2026-07-26T14:30:07.556000+00:00,11342,5,+1 LAP,1291,2.646
2026-07-26T14:30:07.841000+00:00,11342,55,+2 LAPS,1291,2.099
2026-07-26T14:30:07.968000+00:00,11342,31,+1 LAP,1291,15.612
2026-07-26T14:30:08.031000+00:00,11342,30,+1 LAP,1291,0.934
2026-07-26T14:30:08.668000+00:00,11342,3,6.536,1291,6.536
2026-07-26T14:30:08.682000+00:00,11342,44,14.179,1291,1.815
2026-07-26T14:30:08.708000+00:00,11342,27,+1 LAP,1291,0.674
2026-07-26T14:30:08.901000+00:00,11342,63,50.592,1291,9.996
2026-07-26T14:30:09.579000+00:00,11342,16,20.375,1291,6.23
2026-07-26T14:30:09.731000+00:00,11342,87,+2 LAPS,1291,28.034
2026-07-26T14:30:09.855000+00:00,11342,6,40.985,1291,20.119
2026-07-26T14:30:10.041000+00:00,11342,43,+1 LAP,1291,12.794
2026-07-26T14:30:10.056000+00:00,11342,23,+2 LAPS,1291,0.319
2026-07-26T14:30:10.380000+00:00,11342,12,12.38,1291,5.93
2026-07-26T14:30:10.468000+00:00,11342,14,+1 LAP,1291,0.434
2026-07-26T14:30:11.368000+00:00,11342,16,20.392,1291,6.247
2026-07-26T14:30:11.467000+00:00,11342,5,+1 LAP,1291,2.762
2026-07-26T14:30:12.112000+00:00,11342,55,+2 LAPS,1291,2.072
2026-07-26T14:30:12.300000+00:00,11342,44,14.276,1291,1.896
2026-07-26T14:30:12.464000+00:00,11342,3,6.689,1291,6.689
2026-07-26T14:30:12.568000+00:00,11342,41,+1 LAP,1291,34.045
2026-07-26T14:30:12.631000+00:00,11342,63,50.579,1291,9.788
2026-07-26T14:30:12.643000+00:00,11342,6,41.008,1291,20.133
2026-07-26T14:30:12.921000+00:00,11342,43,+1 LAP,1291,12.883
2026-07-26T14:30:12.952000+00:00,11342,18,+1 LAP,1291,29.906
2026-07-26T14:30:13.231000+00:00,11342,14,+1 LAP,1291,0.29
2026-07-26T14:30:13.318000+00:00,11342,30,+1 LAP,1291,0.762
2026-07-26T14:30:13.555000+00:00,11342,31,+1 LAP,1291,15.749
2026-07-26T14:30:13.568000+00:00,11342,87,+2 LAPS,1291,28.002
2026-07-26T14:30:13.733000+00:00,11342,43,+1 LAP,1291,12.896
2026-07-26T14:30:13.755000+00:00,11342,10,+1 LAP,1291,0.819
2026-07-26T14:30:13.872000+00:00,11342,23,+2 LAPS,1291,0.303
2026-07-26T14:30:13.992000+00:00,11342,14,+1 LAP,1291,0.277
2026-07-26T14:30:14.069000+00:00,11342,27,+1 LAP,1291,0.754
2026-07-26T14:30:14.500000+00:00,11342,12,12.375,1291,5.839
2026-07-26T14:30:14.939000+00:00,11342,16,20.433,1291,6.254
2026-07-26T14:30:15.404000+00:00,11342,63,50.628,1291,9.688
2026-07-26T14:30:15.924000+00:00,11342,55,+2 LAPS,1291,2.034
2026-07-26T14:30:16.193000+00:00,11342,63,50.634,1291,9.68
2026-07-26T14:30:16.398000+00:00,11342,44,14.281,1291,1.906
2026-07-26T14:30:16.946000+00:00,11342,5,+1 LAP,1291,2.862
2026-07-26T14:30:17.100000+00:00,11342,41,+1 LAP,1291,34.384
2026-07-26T14:30:17.139000+00:00,11342,43,+1 LAP,1291,12.961
2026-07-26T14:30:17.337000+00:00,11342,14,+1 LAP,1291,0.211
2026-07-26T14:30:17.725000+00:00,11342,3,6.786,1291,6.786
2026-07-26T14:30:17.790000+00:00,11342,30,+1 LAP,1291,0.669
2026-07-26T14:30:18.232000+00:00,11342,12,12.447,1291,5.758
2026-07-26T14:30:18.331000+00:00,11342,16,20.326,1291,6.05
2026-07-26T14:30:18.658000+00:00,11342,18,+1 LAP,1291,29.688
2026-07-26T14:30:18.948000+00:00,11342,87,+2 LAPS,1291,28.003
2026-07-26T14:30:19.340000+00:00,11342,23,+2 LAPS,1291,0.373
2026-07-26T14:30:19.512000+00:00,11342,10,+1 LAP,1291,0.839
2026-07-26T14:30:19.539000+00:00,11342,63,50.644,1291,9.659
2026-07-26T14:30:19.539000+00:00,11342,6,41.032,1291,20.395
2026-07-26T14:30:19.907000+00:00,11342,43,+1 LAP,1291,13.008
2026-07-26T14:30:19.973000+00:00,11342,14,+1 LAP,1291,0.072
2026-07-26T14:30:20.184000+00:00,11342,44,14.414,1291,1.967
2026-07-26T14:30:21.088000+00:00,11342,55,+2 LAPS,1291,1.763
2026-07-26T14:30:21.371000+00:00,11342,5,+1 LAP,1291,2.822
2026-07-26T14:30:21.434000+00:00,11342,41,+1 LAP,1291,34.586
2026-07-26T14:30:21.943000+00:00,11342,30,+1 LAP,1291,0.531
2026-07-26T14:30:22.068000+00:00,11342,3,6.94,1291,6.94
2026-07-26T14:30:22.234000+00:00,11342,63,50.602,1291,9.594
2026-07-26T14:30:22.351000+00:00,11342,16,20.208,1291,5.927
2026-07-26T14:30:22.512000+00:00,11342,31,+1 LAP,1291,15.935
2026-07-26T14:30:22.710000+00:00,11342,27,+1 LAP,1291,0.768
2026-07-26T14:30:23.300000+00:00,11342,12,12.383,1291,5.597
2026-07-26T14:30:23.454000+00:00,11342,87,+2 LAPS,1291,27.926
2026-07-26T14:30:23.825000+00:00,11342,18,+1 LAP,1291,29.816
2026-07-26T14:30:23.982000+00:00,11342,23,+2 LAPS,1291,0.52
2026-07-26T14:30:24.441000+00:00,11342,10,+1 LAP,1291,0.62
2026-07-26T14:30:24.518000+00:00,11342,41,+1 LAP,1291,34.667
2026-07-26T14:30:25.056000+00:00,11342,30,+1 LAP,1291,0.547
2026-07-26T14:30:25.189000+00:00,11342,6,40.984,1291,20.35
2026-07-26T14:30:25.312000+00:00,11342,44,14.365,1291,1.982
2026-07-26T14:30:25.615000+00:00,11342,55,+2 LAPS,1291,1.576
2026-07-26T14:30:25.668000+00:00,11342,18,+1 LAP,1291,29.789
2026-07-26T14:30:25.682000+00:00,11342,5,+1 LAP,1291,2.956
2026-07-26T14:30:25.801000+00:00,11342,27,+1 LAP,1291,0.733
2026-07-26T14:30:26.094000+00:00,11342,41,+1 LAP,1291,34.786
2026-07-26T14:30:26.130000+00:00,11342,16,20.341,1291,
2026-07-26T14:30:26.220000+00:00,11342,3,7.128,1291,7.128
2026-07-26T14:30:26.274000+00:00,11342,10,+1 LAP,1291,0.624
2026-07-26T14:30:26.515000+00:00,11342,31,+1 LAP,1291,16.068
2026-07-26T14:30:26.585000+00:00,11342,30,+1 LAP,1291,0.482
2026-07-26T14:30:26.854000+00:00,11342,41,+1 LAP,1291,34.818
2026-07-26T14:30:26.960000+00:00,11342,14,+1 LAP,1291,13.197
2026-07-26T14:30:27.172000+00:00,11342,43,+1 LAP,1291,0.183
2026-07-26T14:30:27.314000+00:00,11342,30,+1 LAP,1291,0.448
2026-07-26T14:30:27.334000+00:00,11342,27,+1 LAP,1291,0.754
2026-07-26T14:30:27.641000+00:00,11342,12,12.55,1291,5.61
2026-07-26T14:30:27.677000+00:00,11342,87,+2 LAPS,1291,27.963
2026-07-26T14:30:28.082000+00:00,11342,27,+1 LAP,1291,0.77
2026-07-26T14:30:28.101000+00:00,11342,23,+2 LAPS,1291,0.428
2026-07-26T14:30:28.843000+00:00,11342,5,+1 LAP,1291,3.039
2026-07-26T14:30:29.168000+00:00,11342,63,50.679,1291,9.647
2026-07-26T14:30:29.237000+00:00,11342,3,7.12,1291,7.12
2026-07-26T14:30:29.335000+00:00,11342,18,+1 LAP,1291,29.935
2026-07-26T14:30:29.420000+00:00,11342,31,+1 LAP,1291,16.488
2026-07-26T14:30:29.532000+00:00,11342,41,+1 LAP,1291,34.804
2026-07-26T14:30:29.586000+00:00,11342,44,14.47,1291,1.92
2026-07-26T14:30:29.712000+00:00,11342,55,+2 LAPS,1291,1.583
2026-07-26T14:30:29.741000+00:00,11342,10,+1 LAP,1291,0.415
2026-07-26T14:30:29.972000+00:00,11342,30,+1 LAP,1291,0.471
2026-07-26T14:30:30.176000+00:00,11342,6,40.929,1291,20.554
2026-07-26T14:30:30.198000+00:00,11342,31,+1 LAP,1291,16.212
2026-07-26T14:30:30.412000+00:00,11342,5,+1 LAP,1291,3.088
2026-07-26T14:30:30.754000+00:00,11342,87,+2 LAPS,1291,27.885
2026-07-26T14:30:30.754000+00:00,11342,27,+1 LAP,1291,0.78
2026-07-26T14:30:30.772000+00:00,11342,3,7.215,1291,7.215
2026-07-26T14:30:31.184000+00:00,11342,23,+2 LAPS,1291,0.434
2026-07-26T14:30:31.212000+00:00,11342,5,+1 LAP,1291,3.127
2026-07-26T14:30:31.233000+00:00,11342,16,20.286,1291,5.921
2026-07-26T14:30:31.525000+00:00,11342,3,7.246,1291,7.246
2026-07-26T14:30:31.682000+00:00,11342,12,12.603,1291,5.475
