date,session_key,gap_to_leader,meeting_key,interval,driver_number
2026-09-13T13:05:33.503000+00:00,11369,5.57,1294,0.384,81
2026-09-13T13:05:33.791000+00:00,11369,9.901,1294,0.532,55
2026-09-13T13:05:33.976000+00:00,11369,6.064,1294,0.494,31
2026-09-13T13:05:34.256000+00:00,11369,10.361,1294,0.46,18
2026-09-13T13:05:34.600000+00:00,11369,6.67,1294,0.606,27
2026-09-13T13:05:34.738000+00:00,11369,10.839,1294,0.478,14
2026-09-13T13:05:35.426000+00:00,11369,7.442,1294,0.772,10
2026-09-13T13:05:35.482000+00:00,11369,1.226,1294,1.226,3
2026-09-13T13:05:35.756000+00:00,11369,11.847,1294,1.008,77
2026-09-13T13:05:35.936000+00:00,11369,8.01,1294,0.568,23
2026-09-13T13:05:35.938000+00:00,11369,1.745,1294,0.519,12
2026-09-13T13:05:36.183000+00:00,11369,8.278,1294,0.268,5
2026-09-13T13:05:36.539000+00:00,11369,2.301,1294,0.556,44
2026-09-13T13:05:36.951000+00:00,11369,9.032,1294,0.754,11
2026-09-13T13:05:37.232000+00:00,11369,2.953,1294,0.652,16
2026-09-13T13:05:37.576000+00:00,11369,9.661,1294,0.629,22
2026-09-13T13:05:37.701000+00:00,11369,3.498,1294,0.545,63
2026-09-13T13:05:38.044000+00:00,11369,10.118,1294,0.457,55
2026-09-13T13:05:38.232000+00:00,11369,14.35,1294,2.503,87
2026-09-13T13:05:38.419000+00:00,11369,4.18,1294,0.682,43
2026-09-13T13:05:38.451000+00:00,11369,10.536,1294,0.418,18
2026-09-13T13:05:38.888000+00:00,11369,10.981,1294,0.445,14
2026-09-13T13:05:38.998000+00:00,11369,4.806,1294,0.626,30
2026-09-13T13:05:39.169000+00:00,11369,1.256,1294,1.256,3
2026-09-13T13:05:39.623000+00:00,11369,5.349,1294,0.543,41
2026-09-13T13:05:39.732000+00:00,11369,1.827,1294,0.571,12
2026-09-13T13:05:40.138000+00:00,11369,5.878,1294,0.529,81
2026-09-13T13:05:40.216000+00:00,11369,12.284,1294,1.303,77
2026-09-13T13:05:40.310000+00:00,11369,2.423,1294,0.596,44
2026-09-13T13:05:40.685000+00:00,11369,6.482,1294,0.604,31
2026-09-13T13:05:41.029000+00:00,11369,3.114,1294,0.691,16
2026-09-13T13:05:41.169000+00:00,11369,6.868,1294,0.386,27
2026-09-13T13:05:41.185000+00:00,11369,1.28,1294,1.28,3
2026-09-13T13:05:41.544000+00:00,11369,3.641,1294,0.527,63
2026-09-13T13:05:41.779000+00:00,11369,1.866,1294,0.586,12
2026-09-13T13:05:41.920000+00:00,11369,7.696,1294,0.828,10
2026-09-13T13:05:42.232000+00:00,11369,4.342,1294,0.701,43
2026-09-13T13:05:42.341000+00:00,11369,2.46,1294,0.594,44
2026-09-13T13:05:42.451000+00:00,11369,14.533,1294,2.249,87
2026-09-13T13:05:42.498000+00:00,11369,8.28,1294,0.584,23
2026-09-13T13:05:42.857000+00:00,11369,8.632,1294,0.352,5
2026-09-13T13:05:42.919000+00:00,11369,5.022,1294,0.68,30
2026-09-13T13:05:43.060000+00:00,11369,3.146,1294,0.686,16
2026-09-13T13:05:43.498000+00:00,11369,5.592,1294,0.57,41
2026-09-13T13:05:43.544000+00:00,11369,9.348,1294,0.716,11
2026-09-13T13:05:43.576000+00:00,11369,3.658,1294,0.512,63
2026-09-13T13:05:43.654000+00:00,11369,1.331,1294,1.331,3
2026-09-13T13:05:44.013000+00:00,11369,6.108,1294,0.516,81
2026-09-13T13:05:44.199000+00:00,11369,9.966,1294,0.618,22
2026-09-13T13:05:44.296000+00:00,11369,4.392,1294,0.734,43
2026-09-13T13:05:44.318000+00:00,11369,1.996,1294,0.665,12
2026-09-13T13:05:44.590000+00:00,11369,6.687,1294,0.579,31
2026-09-13T13:05:44.717000+00:00,11369,10.456,1294,0.49,55
2026-09-13T13:05:44.860000+00:00,11369,2.534,1294,0.538,44
2026-09-13T13:05:44.979000+00:00,11369,5.1,1294,0.708,30
2026-09-13T13:05:45.049000+00:00,11369,7.136,1294,0.449,27
2026-09-13T13:05:45.317000+00:00,11369,11.115,1294,0.659,18
2026-09-13T13:05:45.527000+00:00,11369,3.181,1294,0.647,16
2026-09-13T13:05:45.554000+00:00,11369,5.651,1294,0.551,41
2026-09-13T13:05:45.676000+00:00,11369,1.336,1294,1.336,3
2026-09-13T13:05:45.820000+00:00,11369,7.916,1294,0.78,10
2026-09-13T13:05:45.833000+00:00,11369,11.606,1294,0.491,14
2026-09-13T13:05:46.017000+00:00,11369,3.703,1294,0.522,63
2026-09-13T13:05:46.057000+00:00,11369,6.15,1294,0.499,81
2026-09-13T13:05:46.238000+00:00,11369,0.0,1294,0.0,1
2026-09-13T13:05:46.399000+00:00,11369,2.057,1294,0.721,12
2026-09-13T13:05:46.496000+00:00,11369,8.6,1294,0.684,23
2026-09-13T13:05:46.625000+00:00,11369,6.708,1294,0.558,31
2026-09-13T13:05:46.676000+00:00,11369,1.327,1294,1.327,3
2026-09-13T13:05:46.802000+00:00,11369,12.535,1294,0.929,77
2026-09-13T13:05:46.818000+00:00,11369,4.503,1294,0.8,43
2026-09-13T13:05:46.908000+00:00,11369,8.959,1294,0.359,5
2026-09-13T13:05:46.938000+00:00,11369,2.586,1294,0.529,44
2026-09-13T13:05:47.086000+00:00,11369,7.185,1294,0.477,27
2026-09-13T13:05:47.417000+00:00,11369,2.077,1294,0.75,12
2026-09-13T13:05:47.455000+00:00,11369,9.564,1294,0.605,11
2026-09-13T13:05:47.578000+00:00,11369,3.271,1294,0.685,16
2026-09-13T13:05:47.632000+00:00,11369,1.318,1294,1.318,3
2026-09-13T13:05:47.660000+00:00,11369,5.326,1294,0.823,30
2026-09-13T13:05:47.975000+00:00,11369,8.027,1294,0.842,10
2026-09-13T13:05:47.991000+00:00,11369,2.602,1294,0.525,44
2026-09-13T13:05:48.065000+00:00,11369,5.768,1294,0.442,41
2026-09-13T13:05:48.132000+00:00,11369,3.766,1294,0.495,63
2026-09-13T13:05:48.218000+00:00,11369,10.317,1294,0.753,22
2026-09-13T13:05:48.375000+00:00,11369,2.084,1294,0.766,12
2026-09-13T13:05:48.578000+00:00,11369,8.672,1294,0.645,23
2026-09-13T13:05:48.626000+00:00,11369,3.292,1294,0.69,16
2026-09-13T13:05:48.632000+00:00,11369,6.302,1294,0.534,81
2026-09-13T13:05:48.740000+00:00,11369,10.777,1294,0.46,55
2026-09-13T13:05:48.778000+00:00,11369,14.531,1294,1.996,87
2026-09-13T13:05:48.895000+00:00,11369,4.584,1294,0.818,43
2026-09-13T13:05:48.899000+00:00,11369,2.611,1294,0.527,44
2026-09-13T13:05:48.938000+00:00,11369,9.042,1294,0.37,5
2026-09-13T13:05:49.105000+00:00,11369,6.768,1294,0.466,31
2026-09-13T13:05:49.118000+00:00,11369,3.772,1294,0.48,63
2026-09-13T13:05:49.349000+00:00,11369,11.438,1294,0.661,18
2026-09-13T13:05:49.555000+00:00,11369,3.3,1294,0.689,16
2026-09-13T13:05:49.557000+00:00,11369,9.632,1294,0.59,11
2026-09-13T13:05:49.685000+00:00,11369,7.293,1294,0.525,27
2026-09-13T13:05:49.780000+00:00,11369,5.4,1294,0.816,30
2026-09-13T13:05:49.888000+00:00,11369,11.985,1294,0.547,14
2026-09-13T13:05:49.956000+00:00,11369,4.619,1294,0.847,43
2026-09-13T13:05:50.059000+00:00,11369,3.771,1294,0.471,63
2026-09-13T13:05:50.226000+00:00,11369,5.892,1294,0.492,41
2026-09-13T13:05:50.311000+00:00,11369,10.407,1294,0.775,22
2026-09-13T13:05:50.557000+00:00,11369,8.214,1294,0.921,10
2026-09-13T13:05:50.718000+00:00,11369,6.411,1294,0.519,81
2026-09-13T13:05:50.741000+00:00,11369,10.824,1294,0.417,55
2026-09-13T13:05:50.741000+00:00,11369,5.395,1294,0.776,30
2026-09-13T13:05:50.817000+00:00,11369,12.911,1294,0.926,77
2026-09-13T13:05:50.954000+00:00,11369,4.651,1294,0.88,43
2026-09-13T13:05:50.957000+00:00,11369,1.186,1294,1.186,3
2026-09-13T13:05:51.217000+00:00,11369,6.886,1294,0.475,31
2026-09-13T13:05:51.225000+00:00,11369,8.896,1294,0.682,23
2026-09-13T13:05:51.238000+00:00,11369,5.917,1294,0.522,41
2026-09-13T13:05:51.432000+00:00,11369,11.527,1294,0.703,18
2026-09-13T13:05:51.576000+00:00,11369,9.211,1294,0.315,5
2026-09-13T13:05:51.680000+00:00,11369,5.39,1294,0.739,30
2026-09-13T13:05:51.684000+00:00,11369,1.928,1294,0.742,12
2026-09-13T13:05:51.711000+00:00,11369,7.386,1294,0.5,27
2026-09-13T13:05:51.749000+00:00,11369,6.423,1294,0.506,81
2026-09-13T13:05:52.019000+00:00,11369,12.112,1294,0.585,14
2026-09-13T13:05:52.139000+00:00,11369,9.782,1294,0.571,11
2026-09-13T13:05:52.189000+00:00,11369,2.448,1294,0.52,44
2026-09-13T13:05:52.226000+00:00,11369,5.928,1294,0.538,41
2026-09-13T13:05:52.263000+00:00,11369,6.909,1294,0.486,31
2026-09-13T13:05:52.638000+00:00,11369,8.295,1294,0.909,10
2026-09-13T13:05:52.671000+00:00,11369,14.723,1294,1.812,87
2026-09-13T13:05:52.792000+00:00,11369,6.445,1294,0.517,81
2026-09-13T13:05:52.801000+00:00,11369,7.408,1294,0.499,27
2026-09-13T13:05:52.875000+00:00,11369,12.945,1294,0.833,77
2026-09-13T13:05:52.892000+00:00,11369,3.14,1294,0.692,16
2026-09-13T13:05:52.892000+00:00,11369,10.554,1294,0.772,22
2026-09-13T13:05:53.339000+00:00,11369,6.924,1294,0.479,31
2026-09-13T13:05:53.440000+00:00,11369,9.034,1294,0.739,23
2026-09-13T13:05:53.454000+00:00,11369,11.032,1294,0.478,55
2026-09-13T13:05:53.456000+00:00,11369,3.665,1294,0.525,63
2026-09-13T13:05:53.676000+00:00,11369,8.335,1294,0.927,10
2026-09-13T13:05:53.688000+00:00,11369,7.419,1294,0.495,27
2026-09-13T13:05:53.699000+00:00,11369,9.356,1294,0.322,5
2026-09-13T13:05:53.913000+00:00,11369,11.611,1294,0.579,18
2026-09-13T13:05:54.174000+00:00,11369,9.859,1294,0.503,11
2026-09-13T13:05:54.196000+00:00,11369,1.189,1294,1.189,3
2026-09-13T13:05:54.411000+00:00,11369,9.081,1294,0.746,23
2026-09-13T13:05:54.446000+00:00,11369,4.714,1294,1.049,43
2026-09-13T13:05:54.569000+00:00,11369,12.248,1294,0.637,14
2026-09-13T13:05:54.634000+00:00,11369,8.394,1294,0.975,10
2026-09-13T13:05:54.699000+00:00,11369,14.759,1294,1.814,87
2026-09-13T13:05:54.756000+00:00,11369,9.431,1294,0.35,5
2026-09-13T13:05:54.903000+00:00,11369,1.88,1294,0.691,12
2026-09-13T13:05:55.076000+00:00,11369,10.656,1294,0.797,22
2026-09-13T13:05:55.091000+00:00,11369,5.305,1294,0.591,30
2026-09-13T13:05:55.271000+00:00,11369,9.882,1294,0.451,11
2026-09-13T13:05:55.455000+00:00,11369,9.146,1294,0.752,23
2026-09-13T13:05:55.455000+00:00,11369,2.331,1294,0.451,44
2026-09-13T13:05:55.455000+00:00,11369,13.131,1294,0.883,77
2026-09-13T13:05:55.517000+00:00,11369,11.138,1294,0.482,55
2026-09-13T13:05:55.533000+00:00,11369,5.771,1294,0.466,41
2026-09-13T13:05:55.775000+00:00,11369,9.47,1294,0.324,5
2026-09-13T13:05:56.032000+00:00,11369,3.01,1294,0.679,16
2026-09-13T13:05:56.054000+00:00,11369,11.708,1294,0.57,18
2026-09-13T13:05:56.061000+00:00,11369,10.705,1294,0.823,22
2026-09-13T13:05:56.139000+00:00,11369,9.893,1294,0.423,11
2026-09-13T13:05:56.238000+00:00,11369,6.503,1294,0.732,81
2026-09-13T13:05:56.476000+00:00,11369,11.143,1294,0.438,55
2026-09-13T13:05:56.528000+00:00,11369,6.805,1294,0.302,31
2026-09-13T13:05:56.676000+00:00,11369,12.331,1294,0.623,14
2026-09-13T13:05:56.720000+00:00,11369,3.717,1294,0.707,63
2026-09-13T13:05:57.012000+00:00,11369,10.728,1294,0.835,22
2026-09-13T13:05:57.034000+00:00,11369,7.287,1294,0.482,27
2026-09-13T13:05:57.108000+00:00,11369,11.777,1294,0.634,18
2026-09-13T13:05:57.177000+00:00,11369,14.836,1294,1.705,87
2026-09-13T13:05:57.477000+00:00,11369,11.15,1294,0.422,55
2026-09-13T13:05:57.680000+00:00,11369,13.347,1294,1.016,77
2026-09-13T13:05:57.696000+00:00,11369,12.345,1294,0.568,14
2026-09-13T13:05:57.711000+00:00,11369,4.709,1294,0.992,43
2026-09-13T13:05:58.154000+00:00,11369,11.85,1294,0.7,18
2026-09-13T13:05:58.317000+00:00,11369,8.593,1294,1.306,10
2026-09-13T13:05:58.371000+00:00,11369,5.371,1294,0.662,30
2026-09-13T13:05:58.632000+00:00,11369,12.36,1294,0.51,14
2026-09-13T13:05:58.732000+00:00,11369,13.394,1294,1.049,77
2026-09-13T13:05:58.878000+00:00,11369,5.889,1294,0.518,41
2026-09-13T13:05:59.074000+00:00,11369,9.354,1294,,5
2026-09-13T13:05:59.082000+00:00,11369,9.377,1294,0.784,23
2026-09-13T13:05:59.199000+00:00,11369,14.918,1294,1.571,87
2026-09-13T13:05:59.449000+00:00,11369,9.738,1294,0.384,11
2026-09-13T13:05:59.683000+00:00,11369,13.418,1294,1.058,77
2026-09-13T13:05:59.683000+00:00,11369,6.673,1294,0.784,81
2026-09-13T13:06:00.167000+00:00,11369,7.168,1294,0.495,31
2026-09-13T13:06:00.292000+00:00,11369,14.971,1294,1.577,87
2026-09-13T13:06:00.387000+00:00,11369,10.663,1294,0.925,22
2026-09-13T13:06:00.558000+00:00,11369,7.545,1294,0.377,27
2026-09-13T13:06:00.715000+00:00,11369,10.997,1294,0.334,55
2026-09-13T13:06:00.996000+00:00,11369,1.2,1294,1.2,3
2026-09-13T13:06:01.277000+00:00,11369,15.0,1294,1.582,87
2026-09-13T13:06:01.667000+00:00,11369,1.868,1294,0.668,12
2026-09-13T13:06:01.667000+00:00,11369,11.956,1294,0.959,18
2026-09-13T13:06:01.824000+00:00,11369,8.806,1294,1.261,10
2026-09-13T13:06:01.902000+00:00,11369,12.189,1294,0.233,14
2026-09-13T13:06:01.933000+00:00,11369,1.192,1294,1.192,3
2026-09-13T13:06:02.214000+00:00,11369,2.375,1294,0.507,44
2026-09-13T13:06:02.418000+00:00,11369,9.414,1294,0.608,5
2026-09-13T13:06:02.574000+00:00,11369,1.862,1294,0.67,12
2026-09-13T13:06:02.808000+00:00,11369,9.811,1294,0.397,23
2026-09-13T13:06:02.933000+00:00,11369,3.137,1294,0.762,16
2026-09-13T13:06:03.031000+00:00,11369,13.302,1294,1.113,77
2026-09-13T13:06:03.105000+00:00,11369,2.376,1294,0.514,44
2026-09-13T13:06:03.214000+00:00,11369,10.197,1294,0.386,11
2026-09-13T13:06:03.402000+00:00,11369,3.599,1294,0.462,63
2026-09-13T13:06:03.839000+00:00,11369,3.141,1294,0.765,16
2026-09-13T13:06:03.917000+00:00,11369,10.902,1294,0.705,22
2026-09-13T13:06:04.199000+00:00,11369,11.163,1294,0.261,55
2026-09-13T13:06:04.308000+00:00,11369,3.586,1294,0.445,63
2026-09-13T13:06:04.464000+00:00,11369,4.671,1294,1.072,43
2026-09-13T13:06:04.558000+00:00,11369,14.854,1294,1.552,87
2026-09-13T13:06:05.027000+00:00,11369,12.037,1294,0.874,14
2026-09-13T13:06:05.152000+00:00,11369,12.149,1294,0.112,18
2026-09-13T13:06:05.183000+00:00,11369,5.364,1294,0.693,30
2026-09-13T13:06:05.402000+00:00,11369,4.662,1294,1.076,43
2026-09-13T13:06:05.668000+00:00,11369,5.836,1294,0.472,41
2026-09-13T13:06:06.042000+00:00,11369,5.349,1294,0.687,30
2026-09-13T13:06:06.183000+00:00,11369,1.776,1294,0.584,12
2026-09-13T13:06:06.433000+00:00,11369,6.628,1294,0.792,81
2026-09-13T13:06:06.496000+00:00,11369,13.496,1294,1.347,77
2026-09-13T13:06:06.542000+00:00,11369,5.824,1294,0.475,41
2026-09-13T13:06:06.699000+00:00,11369,2.295,1294,0.519,44
2026-09-13T13:06:06.949000+00:00,11369,7.167,1294,0.539,31
2026-09-13T13:06:07.339000+00:00,11369,6.617,1294,0.793,81
2026-09-13T13:06:07.496000+00:00,11369,7.695,1294,0.528,27
2026-09-13T13:06:07.511000+00:00,11369,3.063,1294,0.768,16
2026-09-13T13:06:07.792000+00:00,11369,14.77,1294,1.274,87
2026-09-13T13:06:07.871000+00:00,11369,7.161,1294,0.544,31
2026-09-13T13:06:07.887000+00:00,11369,3.453,1294,0.39,63
2026-09-13T13:06:08.402000+00:00,11369,7.693,1294,0.532,27
2026-09-13T13:06:08.652000+00:00,11369,8.842,1294,1.147,10
2026-09-13T13:06:08.855000+00:00,11369,1.257,1294,1.257,3
2026-09-13T13:06:08.980000+00:00,11369,4.567,1294,1.114,43
2026-09-13T13:06:09.277000+00:00,11369,1.684,1294,0.427,12
2026-09-13T13:06:09.386000+00:00,11369,9.576,1294,0.734,5
2026-09-13T13:06:09.558000+00:00,11369,8.84,1294,,10
2026-09-13T13:06:09.683000+00:00,11369,2.108,1294,0.424,44
2026-09-13T13:06:09.699000+00:00,11369,5.272,1294,0.705,30
2026-09-13T13:06:09.777000+00:00,11369,9.994,1294,0.418,23
2026-09-13T13:06:10.105000+00:00,11369,5.698,1294,0.426,41
2026-09-13T13:06:10.230000+00:00,11369,10.412,1294,0.418,11
2026-09-13T13:06:10.292000+00:00,11369,9.581,1294,0.741,5
2026-09-13T13:06:10.496000+00:00,11369,2.929,1294,0.821,16
2026-09-13T13:06:10.717000+00:00,11369,10.005,1294,0.424,23
2026-09-13T13:06:10.884000+00:00,11369,3.299,1294,0.37,63
2026-09-13T13:06:10.926000+00:00,11369,6.519,1294,0.821,81
2026-09-13T13:06:11.093000+00:00,11369,11.287,1294,0.875,22
2026-09-13T13:06:11.132000+00:00,11369,10.409,1294,0.404,11
2026-09-13T13:06:11.451000+00:00,11369,11.636,1294,0.349,55
2026-09-13T13:06:11.515000+00:00,11369,7.087,1294,0.568,31
2026-09-13T13:06:12.014000+00:00,11369,4.426,1294,1.127,43
2026-09-13T13:06:12.045000+00:00,11369,7.6,1294,0.513,27
2026-09-13T13:06:12.076000+00:00,11369,11.335,1294,0.926,22
2026-09-13T13:06:12.139000+00:00,11369,12.318,1294,0.682,14
2026-09-13T13:06:12.389000+00:00,11369,11.645,1294,0.31,55
2026-09-13T13:06:12.467000+00:00,11369,12.667,1294,0.349,18
2026-09-13T13:06:12.873000+00:00,11369,5.255,1294,0.829,30
2026-09-13T13:06:13.076000+00:00,11369,12.349,1294,0.704,14
2026-09-13T13:06:13.217000+00:00,11369,5.609,1294,0.354,41
2026-09-13T13:06:13.217000+00:00,11369,8.788,1294,1.188,10
2026-09-13T13:06:13.373000+00:00,11369,12.673,1294,0.324,18
2026-09-13T13:06:13.435000+00:00,11369,13.636,1294,0.969,77
2026-09-13T13:06:13.920000+00:00,11369,9.517,1294,0.729,5
2026-09-13T13:06:13.951000+00:00,11369,6.396,1294,0.787,81
2026-09-13T13:06:14.061000+00:00,11369,1.273,1294,1.273,3
2026-09-13T13:06:14.389000+00:00,11369,13.652,1294,0.979,77
2026-09-13T13:06:14.436000+00:00,11369,10.011,1294,0.494,23
2026-09-13T13:06:14.545000+00:00,11369,6.979,1294,0.583,31
2026-09-13T13:06:14.654000+00:00,11369,1.802,1294,0.529,12
2026-09-13T13:06:14.732000+00:00,11369,10.308,1294,0.297,11
2026-09-13T13:06:14.732000+00:00,11369,14.96,1294,1.324,87
2026-09-13T13:06:15.155000+00:00,11369,7.533,1294,0.554,27
2026-09-13T13:06:15.217000+00:00,11369,2.38,1294,0.578,44
2026-09-13T13:06:15.701000+00:00,11369,,1294,1.308,87
2026-09-13T13:06:15.857000+00:00,11369,11.392,1294,1.084,22
2026-09-13T13:06:15.889000+00:00,11369,3.079,1294,0.699,16
2026-09-13T13:06:15.998000+00:00,11369,11.581,1294,0.189,55
2026-09-13T13:06:16.279000+00:00,11369,8.701,1294,1.168,10
2026-09-13T13:06:16.295000+00:00,11369,3.502,1294,0.423,63
2026-09-13T13:06:16.951000+00:00,11369,9.39,1294,0.689,5
2026-09-13T13:06:17.076000+00:00,11369,12.655,1294,1.074,14
2026-09-13T13:06:17.107000+00:00,11369,12.684,1294,0.029,18
2026-09-13T13:06:17.498000+00:00,11369,4.662,1294,1.16,43
2026-09-13T13:06:17.592000+00:00,11369,1.266,1294,1.266,3
2026-09-13T13:06:17.592000+00:00,11369,10.041,1294,0.651,23
2026-09-13T13:06:17.951000+00:00,11369,10.382,1294,0.341,11
2026-09-13T13:06:18.045000+00:00,11369,13.614,1294,0.93,77
2026-09-13T13:06:18.217000+00:00,11369,1.856,1294,0.59,12
2026-09-13T13:06:18.326000+00:00,11369,5.509,1294,0.847,30
2026-09-13T13:06:18.857000+00:00,11369,6.043,1294,0.534,41
2026-09-13T13:06:19.013000+00:00,11369,11.419,1294,1.037,22
2026-09-13T13:06:19.184000+00:00,11369,11.627,1294,0.208,55
2026-09-13T13:06:19.392000+00:00,11369,14.927,1294,1.313,87
2026-09-13T13:06:19.392000+00:00,11369,3.012,1294,1.156,44
2026-09-13T13:06:19.565000+00:00,11369,6.743,1294,0.7,81
2026-09-13T13:06:19.689000+00:00,11369,3.34,1294,0.328,16
2026-09-13T13:06:19.896000+00:00,11369,3.53,1294,0.19,63
2026-09-13T13:06:20.161000+00:00,11369,7.343,1294,0.6,31
2026-09-13T13:06:20.193000+00:00,11369,12.619,1294,0.992,18
2026-09-13T13:06:20.475000+00:00,11369,12.9,1294,0.281,14
2026-09-13T13:06:20.756000+00:00,11369,7.948,1294,0.605,27
2026-09-13T13:06:21.229000+00:00,11369,13.63,1294,0.73,77
2026-09-13T13:06:21.848000+00:00,11369,9.015,1294,1.067,10
2026-09-13T13:06:21.910000+00:00,11369,5.561,1294,2.031,43
2026-09-13T13:06:22.038000+00:00,11369,5.677,1294,0.116,30
2026-09-13T13:06:22.438000+00:00,11369,14.871,1294,1.241,87
2026-09-13T13:06:22.479000+00:00,11369,9.672,1294,0.657,5
2026-09-13T13:06:22.576000+00:00,11369,6.207,1294,0.53,41
2026-09-13T13:06:23.099000+00:00,11369,6.77,1294,0.563,81
2026-09-13T13:06:23.259000+00:00,11369,10.446,1294,0.774,23
2026-09-13T13:06:23.826000+00:00,11369,7.461,1294,0.691,31
2026-09-13T13:06:23.881000+00:00,11369,11.066,1294,0.62,11
2026-09-13T13:06:24.300000+00:00,11369,1.45,1294,1.45,3
2026-09-13T13:06:24.404000+00:00,11369,8.028,1294,0.567,27
2026-09-13T13:06:24.705000+00:00,11369,11.887,1294,0.821,22
2026-09-13T13:06:24.955000+00:00,11369,2.103,1294,0.653,12
2026-09-13T13:06:25.319000+00:00,11369,12.475,1294,0.588,55
2026-09-13T13:06:25.521000+00:00,11369,9.175,1294,1.147,10
2026-09-13T13:06:26.063000+00:00,11369,3.208,1294,1.105,44
2026-09-13T13:06:26.078000+00:00,11369,13.247,1294,0.772,18
2026-09-13T13:06:26.109000+00:00,11369,9.729,1294,0.554,5
2026-09-13T13:06:26.533000+00:00,11369,13.697,1294,0.45,14
2026-09-13T13:06:26.579000+00:00,11369,3.717,1294,0.509,16
2026-09-13T13:06:26.976000+00:00,11369,4.13,1294,0.413,63
2026-09-13T13:06:27.009000+00:00,11369,10.654,1294,0.925,23
2026-09-13T13:06:27.205000+00:00,11369,14.381,1294,0.684,77
2026-09-13T13:06:27.579000+00:00,11369,11.242,1294,0.588,11
2026-09-13T13:06:27.675000+00:00,11369,1.454,1294,1.454,3
2026-09-13T13:06:28.176000+00:00,11369,15.356,1294,0.975,87
2026-09-13T13:06:28.375000+00:00,11369,12.0,1294,0.758,22
2026-09-13T13:06:28.375000+00:00,11369,2.124,1294,0.67,12
2026-09-13T13:06:28.957000+00:00,11369,6.094,1294,1.964,43
2026-09-13T13:06:29.038000+00:00,11369,12.668,1294,0.668,55
2026-09-13T13:06:29.385000+00:00,11369,6.517,1294,0.423,30
2026-09-13T13:06:29.455000+00:00,11369,3.24,1294,1.116,44
2026-09-13T13:06:29.739000+00:00,11369,6.884,1294,0.367,41
2026-09-13T13:06:29.824000+00:00,11369,13.45,1294,0.782,18
2026-09-13T13:06:29.990000+00:00,11369,3.771,1294,0.531,16
2026-09-13T13:06:30.060000+00:00,11369,7.214,1294,0.33,81
2026-09-13T13:06:30.243000+00:00,11369,13.87,1294,0.42,14
2026-09-13T13:06:30.493000+00:00,11369,4.245,1294,0.474,63
2026-09-13T13:06:30.680000+00:00,11369,7.827,1294,0.613,31
2026-09-13T13:06:30.991000+00:00,11369,14.618,1294,0.748,77
2026-09-13T13:06:31.280000+00:00,11369,8.433,1294,0.606,27
2026-09-13T13:06:31.718000+00:00,11369,15.388,1294,0.77,87
2026-09-13T13:06:32.405000+00:00,11369,6.182,1294,1.937,43
2026-09-13T13:06:32.421000+00:00,11369,9.589,1294,1.156,10
2026-09-13T13:06:32.671000+00:00,11369,1.657,1294,1.657,3
2026-09-13T13:06:32.874000+00:00,11369,6.659,1294,0.477,30
2026-09-13T13:06:32.921000+00:00,11369,10.068,1294,0.479,5
2026-09-13T13:06:33.202000+00:00,11369,6.969,1294,0.31,41
2026-09-13T13:06:33.358000+00:00,11369,2.372,1294,0.715,12
2026-09-13T13:06:33.499000+00:00,11369,7.266,1294,0.297,81
2026-09-13T13:06:33.827000+00:00,11369,10.983,1294,0.915,23
2026-09-13T13:06:34.108000+00:00,11369,7.893,1294,0.627,31
2026-09-13T13:06:34.436000+00:00,11369,3.427,1294,1.055,44
2026-09-13T13:06:34.515000+00:00,11369,11.657,1294,0.674,11
2026-09-13T13:06:34.687000+00:00,11369,8.478,1294,0.585,27
2026-09-13T13:06:35.077000+00:00,11369,4.006,1294,0.579,16
2026-09-13T13:06:35.171000+00:00,11369,12.28,1294,0.623,22
2026-09-13T13:06:35.577000+00:00,11369,4.58,1294,0.574,63
2026-09-13T13:06:35.858000+00:00,11369,9.638,1294,1.16,10
2026-09-13T13:06:36.030000+00:00,11369,13.195,1294,0.915,55
2026-09-13T13:06:36.343000+00:00,11369,10.129,1294,0.491,5
2026-09-13T13:06:36.702000+00:00,11369,13.873,1294,0.678,18
